source_doc,source_pdf,source_page,reference_page,classification,assigned_to_block,block_start_page,block_reference_start,office,funding_year,word_count,visual_row_count,reason
113sdoc17,GPO-CDOC-113sdoc17.pdf,10,10,other,False,,,,,0,0,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,11,11,other,False,,,,,145,45,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,12,12,other,False,,,,,194,39,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,13,13,other,False,,,,,184,46,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,14,14,other,False,,,,,141,44,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,15,15,other,False,,,,,136,45,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,16,16,other,False,,,,,65,24,non_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,17,17,banner,True,17,17,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2011,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,18,18,banner,True,18,18,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2012,57,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,19,19,banner,True,19,19,CHAIRMAN MAJORITY CONFERENCE COMMITTEE (D),2013,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,20,20,banner,True,20,20,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2011,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,21,21,banner,True,21,21,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2012,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,22,22,banner,True,22,22,CHAIRMAN MAJORITY POLICY COMMITTEE (D),2013,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,23,23,banner,True,23,23,MAJORITY LEADER (D),2011,60,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,24,24,banner,True,24,24,MAJORITY LEADER (D),2012,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,25,25,banner,True,25,25,MAJORITY LEADER (D),2013,54,26,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,26,26,banner,True,26,26,MAJORITY WHIP (D),2011,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,27,27,banner,True,27,27,MAJORITY WHIP (D),2012,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,28,28,banner,True,28,28,MAJORITY WHIP (D),2013,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,29,29,banner,True,29,29,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,58,28,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,30,30,banner,True,30,30,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,31,31,banner,True,31,31,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,67,29,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,32,32,banner,True,32,32,PRESIDENT PRO TEMPORE (D),2011,58,28,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,33,33,banner,True,33,33,PRESIDENT PRO TEMPORE (D),2012,64,29,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,34,34,banner,True,34,34,PRESIDENT PRO TEMPORE (D),2013,62,29,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,35,35,banner,True,35,35,MINORITY LEADER (R),2011,61,29,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,36,36,banner,True,36,36,MINORITY LEADER (R),2012,58,28,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,37,37,banner,True,37,37,MINORITY LEADER (R),2013,70,31,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,38,38,banner,True,38,38,MINORITY WHIP (R),2011,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,39,39,banner,True,39,39,MINORITY WHIP (R),2012,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,40,40,banner,True,40,40,MINORITY WHIP (R),2013,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,41,41,banner,True,41,41,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2011,61,29,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,42,42,banner,True,42,42,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2012,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,43,43,banner,True,43,43,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2013,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,44,44,banner,True,44,44,CHAIRMAN MINORITY POLICY COMMITTEE (R),2011,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,45,45,banner,True,45,45,CHAIRMAN MINORITY POLICY COMMITTEE (R),2012,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,46,46,banner,True,46,46,CHAIRMAN MINORITY POLICY COMMITTEE (R),2013,55,27,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,47,47,banner,True,47,47,MAJORITY LEADER (D),2011,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,48,48,banner,True,48,48,MAJORITY LEADER (D),2012,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,49,49,banner,True,49,49,MAJORITY LEADER (D),2013,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,50,50,banner,True,50,50,MINORITY LEADER (R),2011,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,51,51,banner,True,51,51,MINORITY LEADER (R),2012,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,52,52,banner,True,52,52,MINORITY LEADER (R),2013,51,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,53,53,banner,True,53,53,APPROPRIATIONS,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,54,54,banner,True,54,54,APPROPRIATIONS,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,55,55,banner,True,55,55,APPROPRIATIONS,2013,160,60,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,56,56,data,True,55,55,APPROPRIATIONS,2013,200,70,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,57,57,data,True,55,55,APPROPRIATIONS,2013,54,23,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,58,58,banner,True,58,58,CHAPLAIN,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,59,59,banner,True,59,59,CHAPLAIN,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,60,60,banner,True,60,60,CHAPLAIN,2013,68,30,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,61,61,banner,True,61,61,MAJORITY CONFERENCE COMMITTEE (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,62,62,banner,True,62,62,MAJORITY CONFERENCE COMMITTEE (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,63,63,banner,True,63,63,MAJORITY CONFERENCE COMMITTEE (D),2013,151,57,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,64,64,data,True,63,63,MAJORITY CONFERENCE COMMITTEE (D),2013,20,12,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,65,65,banner,True,65,65,MAJORITY POLICY COMMITTEE (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,66,66,banner,True,66,66,MAJORITY POLICY COMMITTEE (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,67,67,banner,True,67,67,MAJORITY POLICY COMMITTEE (D),2013,139,54,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,68,68,banner,True,68,68,MAJORITY LEADER (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,69,69,banner,True,69,69,MAJORITY LEADER (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,70,70,banner,True,70,70,MAJORITY LEADER (D),2013,158,60,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,71,71,data,True,70,70,MAJORITY LEADER (D),2013,29,15,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,72,72,banner,True,72,72,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,73,73,banner,True,73,73,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,74,74,banner,True,74,74,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,68,30,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,75,75,banner,True,75,75,MAJORITY WHIP (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,76,76,banner,True,76,76,MAJORITY WHIP (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,77,77,banner,True,77,77,MAJORITY WHIP (D),2013,134,52,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,78,78,banner,True,78,78,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,79,79,banner,True,79,79,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,80,80,banner,True,80,80,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,154,60,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,81,81,data,True,80,80,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,35,17,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,82,82,banner,True,82,82,PRESIDENT PRO TEMPORE (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,83,83,banner,True,83,83,PRESIDENT PRO TEMPORE (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,84,84,banner,True,84,84,PRESIDENT PRO TEMPORE (D),2013,62,28,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,85,85,banner,True,85,85,MINORITY LEADER (R),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,86,86,banner,True,86,86,MINORITY LEADER (R),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,87,87,banner,True,87,87,MINORITY LEADER (R),2013,128,50,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,88,88,banner,True,88,88,"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,89,89,banner,True,89,89,"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,90,90,banner,True,90,90,"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,68,30,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,91,91,banner,True,91,91,MINORITY WHIP (R),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,92,92,banner,True,92,92,MINORITY WHIP (R),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,93,93,banner,True,93,93,MINORITY WHIP (R),2013,83,35,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,94,94,banner,True,94,94,MINORITY CONFERENCE COMMITTEE (R),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,95,95,banner,True,95,95,MINORITY CONFERENCE COMMITTEE (R),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,96,96,banner,True,96,96,MINORITY CONFERENCE COMMITTEE (R),2013,112,45,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,97,97,banner,True,97,97,MINORITY POLICY COMMITTEE (R),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,98,98,banner,True,98,98,MINORITY POLICY COMMITTEE (R),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,99,99,banner,True,99,99,MINORITY POLICY COMMITTEE (R),2013,117,46,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,100,100,banner,True,100,100,SECRETARY FOR THE MAJORITY (D),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,101,101,banner,True,101,101,SECRETARY FOR THE MAJORITY (D),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,102,102,banner,True,102,102,SECRETARY FOR THE MAJORITY (D),2013,92,38,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,103,103,banner,True,103,103,SECRETARY FOR THE MINORITY (R),2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,104,104,banner,True,104,104,SECRETARY FOR THE MINORITY (R),2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,105,105,banner,True,105,105,SECRETARY FOR THE MINORITY (R),2013,89,37,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,106,106,banner,True,106,106,SGT @ ARMS - CENTRAL OPERATIONS,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,107,107,banner,True,107,107,SGT @ ARMS - CAPITOL DIVISION,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,108,108,banner,True,108,108,SGT @ ARMS - IT SUPPORT SERVICES,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,109,109,banner,True,109,109,SGT @ ARMS - STAFF OFFICES,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,110,110,banner,True,110,110,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,111,111,banner,True,111,111,SGT @ ARMS - CENTRAL OPERATIONS,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,112,112,banner,True,112,112,SGT @ ARMS - CAPITOL DIVISION,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,113,113,banner,True,113,113,SGT @ ARMS - IT SUPPORT SERVICES,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,114,114,banner,True,114,114,SGT @ ARMS - STAFF OFFICES,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,115,115,banner,True,115,115,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,52,25,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,116,116,banner,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,161,58,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,117,117,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,118,118,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,119,119,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,120,120,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,121,121,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,122,122,data,True,116,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,84,34,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,123,123,banner,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,159,58,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,124,124,data,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,125,125,data,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,126,126,data,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,127,127,data,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,128,128,data,True,123,123,SGT @ ARMS - CAPITOL DIVISION,2013,164,58,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,129,129,banner,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2013,161,58,block_start
113sdoc17,GPO-CDOC-113sdoc17.pdf,130,130,data,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2013,201,69,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,131,131,data,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2013,51,23,block_data
113sdoc17,GPO-CDOC-113sdoc17.pdf,132,132,banner,True,132,132,SGT @ ARMS - STAFF OFFICES,2013,161,58,block_start
