severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,60,CHAPLAIN,2013,NET PAYROLL EXPENSES,191599.88,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|60|CHAPLAIN|2013|NET PAYROLL EXPENSES|191599.88
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,61,MAJORITY CONFERENCE COMMITTEE (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|61|MAJORITY CONFERENCE COMMITTEE (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,62,MAJORITY CONFERENCE COMMITTEE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|62|MAJORITY CONFERENCE COMMITTEE (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,64,MAJORITY CONFERENCE COMMITTEE (D),2013,NET PAYROLL EXPENSES,776810.28,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|64|MAJORITY CONFERENCE COMMITTEE (D)|2013|NET PAYROLL EXPENSES|776810.28
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,65,MAJORITY POLICY COMMITTEE (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|65|MAJORITY POLICY COMMITTEE (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,66,MAJORITY POLICY COMMITTEE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|66|MAJORITY POLICY COMMITTEE (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,67,MAJORITY POLICY COMMITTEE (D),2013,NET PAYROLL EXPENSES,783022.04,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|67|MAJORITY POLICY COMMITTEE (D)|2013|NET PAYROLL EXPENSES|783022.04
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,68,MAJORITY LEADER (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|68|MAJORITY LEADER (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,69,MAJORITY LEADER (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|69|MAJORITY LEADER (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,71,MAJORITY LEADER (D),2013,NET PAYROLL EXPENSES,1141006.24,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|71|MAJORITY LEADER (D)|2013|NET PAYROLL EXPENSES|1141006.24
warning,banner_check_discrepancy,113sdoc17,GPO-CDOC-113sdoc17.pdf,70,MAJORITY LEADER (D),2013,BANNER ORGANIZATION TOTALS,1141006.24,status=fail; banner=1141006.24; parsed_body=1235775.64. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_discrepancy|70|MAJORITY LEADER (D)|2013|BANNER ORGANIZATION TOTALS|1141006.24
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,72,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc17|banner_check_missing|72|SECRETARY, MAJORITY CONFERENCE COMM (D)|2011|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,73,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc17|banner_check_missing|73|SECRETARY, MAJORITY CONFERENCE COMM (D)|2012|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,74,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,NET PAYROLL EXPENSES,117479.4,A normally itemized subtotal has no parsed records; exact review is required.,"113sdoc17|unexpected_zero_records|74|SECRETARY, MAJORITY CONFERENCE COMM (D)|2013|NET PAYROLL EXPENSES|117479.4"
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,75,MAJORITY WHIP (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|75|MAJORITY WHIP (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,76,MAJORITY WHIP (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|76|MAJORITY WHIP (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,77,MAJORITY WHIP (D),2013,NET PAYROLL EXPENSES,777654.32,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|77|MAJORITY WHIP (D)|2013|NET PAYROLL EXPENSES|777654.32
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,78,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|78|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,79,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|79|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,81,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,NET PAYROLL EXPENSES,1098909.5,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|81|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2013|NET PAYROLL EXPENSES|1098909.5
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,82,PRESIDENT PRO TEMPORE (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|82|PRESIDENT PRO TEMPORE (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,83,PRESIDENT PRO TEMPORE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|83|PRESIDENT PRO TEMPORE (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,84,PRESIDENT PRO TEMPORE (D),2013,NET PAYROLL EXPENSES,31016.62,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|84|PRESIDENT PRO TEMPORE (D)|2013|NET PAYROLL EXPENSES|31016.62
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,85,MINORITY LEADER (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|85|MINORITY LEADER (R)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,86,MINORITY LEADER (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|86|MINORITY LEADER (R)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,87,MINORITY LEADER (R),2013,NET PAYROLL EXPENSES,966268.71,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|87|MINORITY LEADER (R)|2013|NET PAYROLL EXPENSES|966268.71
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,88,"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc17|banner_check_missing|88|SECRETARY, MINORITY CONFERENCE COMM (R)|2011|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,89,"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc17|banner_check_missing|89|SECRETARY, MINORITY CONFERENCE COMM (R)|2012|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,90,"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,NET PAYROLL EXPENSES,192371.42,A normally itemized subtotal has no parsed records; exact review is required.,"113sdoc17|unexpected_zero_records|90|SECRETARY, MINORITY CONFERENCE COMM (R)|2013|NET PAYROLL EXPENSES|192371.42"
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,91,MINORITY WHIP (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|91|MINORITY WHIP (R)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,92,MINORITY WHIP (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|92|MINORITY WHIP (R)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,93,MINORITY WHIP (R),2013,NET PAYROLL EXPENSES,431499.66,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|93|MINORITY WHIP (R)|2013|NET PAYROLL EXPENSES|431499.66
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,94,MINORITY CONFERENCE COMMITTEE (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|94|MINORITY CONFERENCE COMMITTEE (R)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,95,MINORITY CONFERENCE COMMITTEE (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|95|MINORITY CONFERENCE COMMITTEE (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,97,MINORITY POLICY COMMITTEE (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|97|MINORITY POLICY COMMITTEE (R)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,98,MINORITY POLICY COMMITTEE (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|98|MINORITY POLICY COMMITTEE (R)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,99,MINORITY POLICY COMMITTEE (R),2013,NET PAYROLL EXPENSES,808375.58,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|99|MINORITY POLICY COMMITTEE (R)|2013|NET PAYROLL EXPENSES|808375.58
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,100,SECRETARY FOR THE MAJORITY (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|100|SECRETARY FOR THE MAJORITY (D)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,101,SECRETARY FOR THE MAJORITY (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|101|SECRETARY FOR THE MAJORITY (D)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,102,SECRETARY FOR THE MAJORITY (D),2013,NET PAYROLL EXPENSES,401703.13,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|102|SECRETARY FOR THE MAJORITY (D)|2013|NET PAYROLL EXPENSES|401703.13
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,103,SECRETARY FOR THE MINORITY (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|103|SECRETARY FOR THE MINORITY (R)|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,104,SECRETARY FOR THE MINORITY (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|104|SECRETARY FOR THE MINORITY (R)|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,105,SECRETARY FOR THE MINORITY (R),2013,NET PAYROLL EXPENSES,398961.96,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|105|SECRETARY FOR THE MINORITY (R)|2013|NET PAYROLL EXPENSES|398961.96
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,106,SGT @ ARMS - CENTRAL OPERATIONS,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|106|SGT @ ARMS - CENTRAL OPERATIONS|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,107,SGT @ ARMS - CAPITOL DIVISION,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|107|SGT @ ARMS - CAPITOL DIVISION|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,108,SGT @ ARMS - IT SUPPORT SERVICES,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|108|SGT @ ARMS - IT SUPPORT SERVICES|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,109,SGT @ ARMS - STAFF OFFICES,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|109|SGT @ ARMS - STAFF OFFICES|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,110,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|110|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2011|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,111,SGT @ ARMS - CENTRAL OPERATIONS,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|111|SGT @ ARMS - CENTRAL OPERATIONS|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,112,SGT @ ARMS - CAPITOL DIVISION,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|112|SGT @ ARMS - CAPITOL DIVISION|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,113,SGT @ ARMS - IT SUPPORT SERVICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|113|SGT @ ARMS - IT SUPPORT SERVICES|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,114,SGT @ ARMS - STAFF OFFICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|114|SGT @ ARMS - STAFF OFFICES|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc17,GPO-CDOC-113sdoc17.pdf,115,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_missing|115|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc17,GPO-CDOC-113sdoc17.pdf,122,SGT @ ARMS - CENTRAL OPERATIONS,2013,NET PAYROLL EXPENSES,11137408.34,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc17|unexpected_zero_records|122|SGT @ ARMS - CENTRAL OPERATIONS|2013|NET PAYROLL EXPENSES|11137408.34
warning,banner_check_discrepancy,113sdoc17,GPO-CDOC-113sdoc17.pdf,116,SGT @ ARMS - CENTRAL OPERATIONS,2013,BANNER ORGANIZATION TOTALS,11137408.34,status=fail; banner=11137408.34; parsed_body=11136988.95. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_discrepancy|116|SGT @ ARMS - CENTRAL OPERATIONS|2013|BANNER ORGANIZATION TOTALS|11137408.34
warning,banner_check_discrepancy,113sdoc17,GPO-CDOC-113sdoc17.pdf,123,SGT @ ARMS - CAPITOL DIVISION,2013,BANNER ORGANIZATION TOTALS,7343201.24,status=fail; banner=7343201.24; parsed_body=7343150.76. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc17|banner_check_discrepancy|123|SGT @ ARMS - CAPITOL DIVISION|2013|BANNER ORGANIZATION TOTALS|7343201.24
