office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR ROGER MARSHALL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,PERSONNEL BENEFITS,239,652.6,0.0,no_records,segment
SENATOR ROGER MARSHALL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,NET PAYROLL EXPENSES,239,652.6,0.0,no_records,block_running_total
SENATOR ROGER MARSHALL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,TRAVEL AND TRANSPORTATION OF PERSONS,241,23844.13,23844.13,ok,segment
SENATOR ROGER MARSHALL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,OTHER CONTRACTUAL SERVICES,241,7868.55,7868.55,ok,segment
SENATOR ROGER MARSHALL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,ACQUISITION OF ASSETS,241,29212.63,29212.63,ok,segment
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,PERSONNEL COMP. FULL-TIME PERMANENT,244,1414607.23,1414607.23,ok,segment
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,PERSONNEL BENEFITS,244,1272.8,0.0,no_records,segment
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,NET PAYROLL EXPENSES,244,1415880.03,1414607.23,fail,block_running_total
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,TRAVEL AND TRANSPORTATION OF PERSONS,253,76372.32,76372.32,ok,segment
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,OTHER CONTRACTUAL SERVICES,254,423.75,423.75,ok,segment
SENATOR ROGER MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,243,ACQUISITION OF ASSETS,254,481.2,481.2,ok,segment
INTERN COMPENSATION - MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,255,PERSONNEL COMP. FULL-TIME PERMANENT,255,20716.66,20716.66,ok,segment
INTERN COMPENSATION - MARSHALL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,255,NET PAYROLL EXPENSES,255,20716.66,20716.66,ok,block_running_total
"SENATOR A. MITCHELL MCCONNELL, JR.",2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,258,PERSONNEL BENEFITS,258,236.69,0.0,no_records,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,258,NET PAYROLL EXPENSES,258,236.69,0.0,no_records,block_running_total
"SENATOR A. MITCHELL MCCONNELL, JR.",2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,258,TRAVEL AND TRANSPORTATION OF PERSONS,261,13475.96,13475.96,ok,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,258,OTHER CONTRACTUAL SERVICES,261,104.0,104.0,ok,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263,PERSONNEL COMP. FULL-TIME PERMANENT,264,1716733.98,1716733.98,ok,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263,PERSONNEL BENEFITS,264,113.87,0.0,no_records,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263,NET PAYROLL EXPENSES,264,1716847.85,1716733.98,fail,block_running_total
"SENATOR A. MITCHELL MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263,TRAVEL AND TRANSPORTATION OF PERSONS,280,66361.32,66361.32,ok,segment
"SENATOR A. MITCHELL MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,263,OTHER CONTRACTUAL SERVICES,280,380.0,380.0,ok,segment
"INTERN COMPENSATION - MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,281,PERSONNEL COMP. FULL-TIME PERMANENT,281,17749.14,17749.14,ok,segment
"INTERN COMPENSATION - MCCONNELL, JR.",2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,281,NET PAYROLL EXPENSES,281,17749.14,17749.14,ok,block_running_total
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,PERSONNEL COMP. FULL-TIME PERMANENT,283,743932.71,743932.71,ok,segment
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,PERSONNEL BENEFITS,283,200.0,0.0,no_records,segment
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,NET PAYROLL EXPENSES,283,744132.71,743932.71,fail,block_running_total
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,TRAVEL AND TRANSPORTATION OF PERSONS,285,5096.52,5096.52,ok,segment
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,OTHER CONTRACTUAL SERVICES,285,909.33,909.33,ok,segment
SENATOR DAVE MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,282,ACQUISITION OF ASSETS,285,3065.34,3065.34,ok,segment
INTERN COMPENSATION - MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,286,PERSONNEL COMP. FULL-TIME PERMANENT,286,11366.64,11366.64,ok,segment
INTERN COMPENSATION - MCCORMICK,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,286,NET PAYROLL EXPENSES,286,11366.64,11366.64,ok,block_running_total
SENATOR ROBERT MENENDEZ,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,289,TRAVEL AND TRANSPORTATION OF PERSONS,289,2001.1,2001.1,ok,segment
SENATOR JEFF MERKLEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,293,PERSONNEL BENEFITS,293,486.68,0.0,no_records,segment
SENATOR JEFF MERKLEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,293,NET PAYROLL EXPENSES,293,486.68,0.0,no_records,block_running_total
SENATOR JEFF MERKLEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,293,TRAVEL AND TRANSPORTATION OF PERSONS,294,3856.82,3856.82,ok,segment
SENATOR JEFF MERKLEY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,293,ACQUISITION OF ASSETS,294,49789.49,49789.49,ok,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,296,PERSONNEL COMP. FULL-TIME PERMANENT,297,1873649.47,1873649.47,ok,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,296,PERSONNEL BENEFITS,297,5778.4,0.0,no_records,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,296,NET PAYROLL EXPENSES,297,1879427.87,1873649.47,fail,block_running_total
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,296,TRAVEL AND TRANSPORTATION OF PERSONS,303,29464.5,29464.5,ok,segment
SENATOR JEFF MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,296,ACQUISITION OF ASSETS,303,3.0,3.0,ok,segment
INTERN COMPENSATION - MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,304,PERSONNEL COMP. FULL-TIME PERMANENT,304,42489.98,42489.98,ok,segment
INTERN COMPENSATION - MERKLEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,304,NET PAYROLL EXPENSES,304,42489.98,42489.98,ok,block_running_total
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,305,PERSONNEL COMP. FULL-TIME PERMANENT,306,336551.11,336551.11,ok,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,305,NET PAYROLL EXPENSES,306,336551.11,336551.11,ok,block_running_total
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,305,TRAVEL AND TRANSPORTATION OF PERSONS,307,19573.18,19573.18,ok,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,305,OTHER CONTRACTUAL SERVICES,307,10.0,10.0,ok,segment
SENATOR ASHLEY MOODY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,305,ACQUISITION OF ASSETS,308,4117.98,4117.98,ok,segment
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,312,PERSONNEL BENEFITS,312,158.27,0.0,no_records,segment
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,312,NET PAYROLL EXPENSES,312,158.27,0.0,no_records,block_running_total
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,312,TRAVEL AND TRANSPORTATION OF PERSONS,314,15731.43,15731.43,ok,segment
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,312,OTHER CONTRACTUAL SERVICES,315,136.0,136.0,ok,segment
SENATOR JERRY MORAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,312,ACQUISITION OF ASSETS,315,24967.69,24967.69,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,PERSONNEL COMP. FULL-TIME PERMANENT,318,1634398.28,1634398.28,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,PERSONNEL BENEFITS,318,217.59,0.0,no_records,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,NET PAYROLL EXPENSES,318,1634615.87,1634398.28,fail,block_running_total
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,TRAVEL AND TRANSPORTATION OF PERSONS,333,92810.99,92810.99,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,OTHER CONTRACTUAL SERVICES,333,5175.06,5175.06,ok,segment
SENATOR JERRY MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,317,ACQUISITION OF ASSETS,333,748.35,748.35,ok,segment
INTERN COMPENSATION - MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,334,PERSONNEL COMP. FULL-TIME PERMANENT,334,25066.63,25066.63,ok,segment
INTERN COMPENSATION - MORAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,334,NET PAYROLL EXPENSES,334,25066.63,25066.63,ok,block_running_total
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,335,PERSONNEL COMP. FULL-TIME PERMANENT,336,781636.57,781636.57,ok,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,335,PERSONNEL BENEFITS,336,192.0,0.0,no_records,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,335,NET PAYROLL EXPENSES,336,781828.57,781636.57,fail,block_running_total
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,335,TRAVEL AND TRANSPORTATION OF PERSONS,340,22024.01,22024.01,ok,segment
SENATOR BERNIE MORENO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,335,OTHER CONTRACTUAL SERVICES,340,35.0,35.0,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,344,PERSONNEL BENEFITS,344,81.0,0.0,no_records,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,344,NET PAYROLL EXPENSES,344,81.0,0.0,no_records,block_running_total
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,344,TRAVEL AND TRANSPORTATION OF PERSONS,346,11952.94,11952.94,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,344,OTHER CONTRACTUAL SERVICES,346,162.0,162.0,ok,segment
SENATOR MARKWAYNE MULLIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,344,ACQUISITION OF ASSETS,346,90914.78,90914.78,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,PERSONNEL COMP. FULL-TIME PERMANENT,349,1383796.06,1383796.06,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,PERSONNEL BENEFITS,349,346.5,0.0,no_records,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,NET PAYROLL EXPENSES,349,1384142.56,1383796.06,fail,block_running_total
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,TRAVEL AND TRANSPORTATION OF PERSONS,357,61916.04,61916.04,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,OTHER CONTRACTUAL SERVICES,357,16953.19,16953.19,ok,segment
SENATOR MARKWAYNE MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,348,ACQUISITION OF ASSETS,357,13795.27,13795.27,ok,segment
INTERN COMPENSATION - MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,358,PERSONNEL COMP. FULL-TIME PERMANENT,358,25958.27,25958.27,ok,segment
INTERN COMPENSATION - MULLIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,358,NET PAYROLL EXPENSES,358,25958.27,25958.27,ok,block_running_total
SENATOR LISA MURKOWSKI,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,359,TRAVEL AND TRANSPORTATION OF PERSONS,359,408.0,408.0,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,PERSONNEL BENEFITS,361,9601.32,0.0,no_records,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,NET PAYROLL EXPENSES,361,9601.32,0.0,no_records,block_running_total
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,TRAVEL AND TRANSPORTATION OF PERSONS,364,51744.45,51744.45,ok,segment
SENATOR LISA MURKOWSKI,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,361,OTHER CONTRACTUAL SERVICES,364,1196.94,1196.94,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,366,PERSONNEL COMP. FULL-TIME PERMANENT,367,1784065.96,1784065.96,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,366,NET PAYROLL EXPENSES,367,1784065.96,1784065.96,ok,block_running_total
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,366,TRAVEL AND TRANSPORTATION OF PERSONS,372,76622.87,76622.87,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,366,OTHER CONTRACTUAL SERVICES,372,3344.22,3344.22,ok,segment
SENATOR LISA MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,366,ACQUISITION OF ASSETS,372,25448.72,25448.72,ok,segment
INTERN COMPENSATION - MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,373,PERSONNEL COMP. FULL-TIME PERMANENT,373,14222.19,14222.19,ok,segment
INTERN COMPENSATION - MURKOWSKI,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,373,NET PAYROLL EXPENSES,373,14222.19,14222.19,ok,block_running_total
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,376,PERSONNEL BENEFITS,376,615.73,0.0,no_records,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,376,NET PAYROLL EXPENSES,376,615.73,0.0,no_records,block_running_total
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,376,TRAVEL AND TRANSPORTATION OF PERSONS,379,4096.02,4096.02,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,376,OTHER CONTRACTUAL SERVICES,379,2593.7,2593.7,ok,segment
SENATOR CHRIS MURPHY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,376,ACQUISITION OF ASSETS,379,17439.33,17439.33,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,PERSONNEL COMP. FULL-TIME PERMANENT,382,1840931.65,1840931.65,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,PERSONNEL BENEFITS,382,2843.62,0.0,no_records,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,NET PAYROLL EXPENSES,382,1843775.27,1840931.65,fail,block_running_total
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,TRAVEL AND TRANSPORTATION OF PERSONS,394,27657.96,27657.96,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,OTHER CONTRACTUAL SERVICES,394,3532.02,3532.02,ok,segment
SENATOR CHRIS MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,381,ACQUISITION OF ASSETS,394,496.08,496.08,ok,segment
INTERN COMPENSATION - MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,395,PERSONNEL COMP. FULL-TIME PERMANENT,395,27147.05,27147.05,ok,segment
INTERN COMPENSATION - MURPHY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,395,NET PAYROLL EXPENSES,395,27147.05,27147.05,ok,block_running_total
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,398,PERSONNEL BENEFITS,398,4731.02,0.0,no_records,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,398,NET PAYROLL EXPENSES,398,4731.02,0.0,no_records,block_running_total
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,398,TRAVEL AND TRANSPORTATION OF PERSONS,400,25596.97,25596.97,ok,segment
SENATOR PATTY MURRAY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,398,ACQUISITION OF ASSETS,400,662.33,662.33,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,PERSONNEL COMP. FULL-TIME PERMANENT,403,1813433.17,1813433.17,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,PERSONNEL BENEFITS,403,5018.68,0.0,no_records,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,NET PAYROLL EXPENSES,403,1818451.85,1813433.17,fail,block_running_total
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,TRAVEL AND TRANSPORTATION OF PERSONS,410,45168.7,45168.7,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,OTHER CONTRACTUAL SERVICES,410,575.0,575.0,ok,segment
SENATOR PATTY MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,402,ACQUISITION OF ASSETS,410,38275.32,38275.32,ok,segment
INTERN COMPENSATION - MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,411,PERSONNEL COMP. FULL-TIME PERMANENT,411,59319.39,59319.39,ok,segment
INTERN COMPENSATION - MURRAY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,411,NET PAYROLL EXPENSES,411,59319.39,59319.39,ok,block_running_total
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,PERSONNEL BENEFITS,414,713.12,0.0,no_records,segment
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,NET PAYROLL EXPENSES,414,713.12,0.0,no_records,block_running_total
SENATOR JON OSSOFF,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,414,TRAVEL AND TRANSPORTATION OF PERSONS,418,21294.69,21294.69,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,PERSONNEL COMP. FULL-TIME PERMANENT,421,2137243.24,2137243.24,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,PERSONNEL BENEFITS,421,3715.12,0.0,no_records,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,NET PAYROLL EXPENSES,421,2140958.36,2137243.24,fail,block_running_total
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,TRAVEL AND TRANSPORTATION OF PERSONS,434,92109.07,92109.07,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,OTHER CONTRACTUAL SERVICES,435,1801.48,1801.48,ok,segment
SENATOR JON OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,420,ACQUISITION OF ASSETS,435,699.83,699.83,ok,segment
INTERN COMPENSATION - OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,436,PERSONNEL COMP. FULL-TIME PERMANENT,436,20280.28,20280.28,ok,segment
INTERN COMPENSATION - OSSOFF,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,436,NET PAYROLL EXPENSES,436,20280.28,20280.28,ok,block_running_total
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,437,PERSONNEL BENEFITS,437,509.2,0.0,no_records,segment
SENATOR ALEX PADILLA,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,437,NET PAYROLL EXPENSES,437,509.2,0.0,no_records,block_running_total
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,439,PERSONNEL BENEFITS,439,368.25,0.0,no_records,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,439,NET PAYROLL EXPENSES,439,368.25,0.0,no_records,block_running_total
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,439,TRAVEL AND TRANSPORTATION OF PERSONS,441,15143.93,15143.93,ok,segment
SENATOR ALEX PADILLA,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,439,ACQUISITION OF ASSETS,441,168727.19,168727.19,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,443,PERSONNEL COMP. FULL-TIME PERMANENT,445,2700430.5,2700430.5,ok,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,443,PERSONNEL BENEFITS,445,3659.4,0.0,no_records,segment
SENATOR ALEX PADILLA,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,443,NET PAYROLL EXPENSES,445,2704089.9,2700430.5,fail,block_running_total
