office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2012,43,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
CHAIRMAN MINORITY POLICY COMMITTEE (R),2010,44,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CHAIRMAN MINORITY POLICY COMMITTEE (R),2011,45,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CHAIRMAN MINORITY POLICY COMMITTEE (R),2012,46,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2010,47,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2011,48,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2012,49,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2010,50,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2011,51,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2012,52,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2010,53,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2011,54,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2012,55,ok,ok,107,3,2,2,0,0,0.0,6114786.83,0,0
CHAPLAIN,2010,58,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2011,59,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2012,60,ok,ok,4,1,0,2,0,0,0.0,204349.8,0,0
MAJORITY CONFERENCE COMMITTEE (D),2010,61,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2011,62,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2012,63,ok,fail,32,2,1,3,0,0,0.0,785807.89,0,0
MAJORITY POLICY COMMITTEE (D),2010,65,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2011,66,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2012,67,ok,fail,26,1,0,3,0,0,0.0,797973.14,0,0
MAJORITY LEADER (D),2010,68,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2011,69,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2012,70,ok,fail,38,2,1,3,0,0,0.0,1313885.31,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2010,72,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2011,73,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,74,ok,ok,5,1,0,2,0,0,0.0,195156.49,0,0
MAJORITY WHIP (D),2010,75,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2011,76,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2012,77,ok,ok,28,1,0,2,0,0,0.0,631355.69,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2010,78,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,79,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,80,ok,fail,40,2,1,2,0,0,0.0,1160813.89,0,0
PRESIDENT PRO TEMPORE (D),2010,82,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2011,83,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2012,84,ok,ok,3,1,0,2,0,0,0.0,72999.84,0,0
MINORITY LEADER (R),2010,85,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2011,86,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2012,87,ok,ok,21,1,0,2,0,0,0.0,823820.28,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,88,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,89,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,90,ok,ok,7,1,0,2,0,0,0.0,84861.02,0,0
MINORITY WHIP (R),2010,91,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2011,92,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2012,93,ok,ok,13,1,0,2,0,0,0.0,638450.34,0,0
MINORITY CONFERENCE COMMITTEE (R),2010,94,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2011,95,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2012,96,ok,ok,29,1,0,2,0,0,0.0,693319.0,0,0
MINORITY POLICY COMMITTEE (R),2010,97,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2011,98,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2012,99,ok,ok,23,1,0,2,0,0,0.0,764284.27,0,0
SECRETARY FOR THE MAJORITY (D),2010,100,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2011,101,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2012,102,ok,ok,10,1,0,2,0,0,0.0,399913.8,0,0
SECRETARY FOR THE MINORITY (R),2010,103,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2011,104,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2012,105,ok,ok,9,1,0,2,0,0,0.0,355366.37,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2010,106,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2010,107,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2010,108,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2010,109,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,110,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2011,111,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2011,112,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2011,113,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2011,114,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,115,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2012,116,ok,fail,309,6,5,3,0,0,0.0,9416945.29,0,0
SGT @ ARMS - CAPITOL DIVISION,2012,122,fail,fail,313,6,5,4,0,0,0.0,9756625.71,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2012,128,ok,fail,110,3,2,3,0,0,0.0,4093368.35,0,0
SGT @ ARMS - STAFF OFFICES,2012,131,ok,ok,100,3,2,3,0,0,0.0,4969278.9,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,134,ok,fail,141,3,2,3,0,0,0.0,7464523.01,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,137,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,138,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,139,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,140,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,141,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,142,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,143,ok,ok,169,4,3,3,0,0,0.0,6438113.77,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,147,ok,fail,29,1,0,3,0,0,0.0,1510117.96,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,148,ok,fail,47,2,1,3,0,0,0.0,2593772.71,0,0
APPROPRIATIONS,2010,150,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2011,151,ok,warn,14,1,0,2,0,14,6497.12,0.0,0,0
APPROPRIATIONS,,152,ok,warn,21,1,0,1,0,21,9710.5,0.0,0,0
CHAPLAIN,2010,153,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2011,154,ok,warn,5,1,0,5,0,5,320.58,0.0,0,0
CHAPLAIN,,155,ok,warn,25,2,1,5,0,25,606.19,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2010,157,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2011,158,ok,warn,10,1,0,5,0,10,47520.18,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),,159,ok,warn,14,1,0,5,0,14,6044.87,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2010,160,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2011,161,ok,warn,15,1,0,5,0,15,30457.99,0.0,0,0
MAJORITY POLICY COMMITTEE (D),,162,ok,warn,22,2,1,5,0,22,9525.88,0.0,0,0
MAJORITY LEADER (D),2010,164,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2011,165,ok,not_applicable,5,1,0,2,0,5,44494.91,0.0,0,0
MAJORITY WHIP (D),2010,166,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2010,167,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2011,168,ok,warn,1,1,0,3,0,1,103.7,0.0,0,0
MINORITY LEADER (R),2012,169,ok,warn,10,1,0,4,0,10,1355.31,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,170,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,171,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,172,ok,warn,3,1,0,1,0,3,870.85,0.0,0,0
MINORITY WHIP (R),2010,173,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2011,174,ok,warn,3,1,0,2,0,3,11193.64,0.0,0,0
MINORITY WHIP (R),2012,175,ok,warn,2,1,0,1,0,2,97.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2010,176,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2011,177,ok,warn,16,1,0,4,0,16,173812.38,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),,178,ok,warn,22,2,1,5,0,22,7898.49,0.0,0,0
MINORITY POLICY COMMITTEE (R),2010,180,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2011,181,ok,warn,1,1,0,3,0,1,19.12,0.0,0,0
MINORITY POLICY COMMITTEE (R),,182,ok,warn,5,1,0,4,0,5,915.87,0.0,0,0
SENATE CHILD CARE CENTER,2010,183,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE CENTER,2011,184,ok,ok,24,1,0,3,0,24,2062.0,0.0,0,0
SENATE CHILD CARE CENTER,,185,fail,fail,19,1,0,5,0,19,7717.34,0.0,0,0
CONSULTANTS,2010,186,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2011,187,fail,fail,1,1,0,3,0,0,0.0,1427.61,0,0
CONSULTANTS,,188,fail,ok,20,1,0,4,0,0,0.0,1471879.91,0,0
EMPLOYEE COMPENSATION FUND,2010,189,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,2011,190,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,,191,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2010,192,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2011,193,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,194,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2010,195,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2011,196,ok,not_applicable,3,1,0,1,0,3,709.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,197,ok,not_applicable,6,1,0,1,0,6,2105.5,0.0,0,0
JOHN HEINZ FELLOWSHIP PROGRAM,2010,198,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2010,199,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2011,200,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,,201,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2010,202,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2011,203,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,,204,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,2010,205,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,2011,206,ok,fail,1,1,0,1,0,1,83519.64,0.0,0,0
RESERVE FOR CONTINGENCIES,,207,ok,fail,6,1,0,3,0,6,192014.89,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2010,208,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2011,209,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,,210,ok,not_applicable,2,1,0,1,0,2,310.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,2010,211,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,2011,212,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,,213,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,2011,214,ok,fail,4,1,0,3,0,3,5461.97,38224.05,0,0
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,,215,fail,warn,13,1,0,4,0,12,243758.81,72141.78,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),2010,216,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),2011,217,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),,218,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),2010,219,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),2011,220,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),,221,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),2010,222,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),2011,223,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),,224,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),2010,225,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),2011,226,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),,227,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),2010,228,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),2011,229,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),,230,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),2010,231,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),2011,232,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),,233,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),2010,234,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),2011,235,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),,236,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),2010,237,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),2011,238,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),,239,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),2010,240,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),2011,241,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),,242,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,2010,243,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,2011,244,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,,245,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
TOWN MEETING NOTICES,2010,246,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,2010,247,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,2011,248,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,,249,fail,fail,0,1,0,3,0,0,0.0,0.0,0,0
EMERGENCY APPROPRIATION PUBLIC LAW 109-13,,250,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,251,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,252,ok,banner_missing,3,1,0,1,0,3,359.99,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,253,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,254,ok,warn,55,2,1,5,0,55,178805.36,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,256,fail,warn,66,2,1,6,0,66,20324.06,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,258,ok,warn,3,1,0,2,0,3,17158.79,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,259,ok,warn,63,2,1,5,0,63,26103.8,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,261,fail,fail,17,1,0,4,0,17,36364.93,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,262,ok,warn,2,1,0,2,0,2,237.43,0.0,0,0
SECRETARY OF THE SENATE - FMIS PROJECTS,,263,ok,not_applicable,8,1,0,2,0,8,669745.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,264,ok,fail,3,1,0,1,0,3,607914.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,265,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - (LIS PROJECT),,266,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SEC - EMRGCY APPROPS FOR TERR RESPONSE,,267,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SEC OF THE SENATE - SENATE COLLECTION,,268,ok,warn,15,1,0,1,0,15,128864.88,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,269,ok,not_applicable,28,1,0,2,0,28,2277389.93,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2011,270,ok,not_applicable,1,1,0,1,0,1,216618.35,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2011,271,ok,not_applicable,3,1,0,1,0,3,54675.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,272,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,273,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,274,ok,not_applicable,7,1,0,2,0,7,2665574.15,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,275,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,276,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,277,ok,warn,42,2,1,2,0,42,600191.69,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,279,ok,warn,2,1,0,1,0,2,17846.77,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,280,ok,warn,21,1,0,2,0,21,6169758.5,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,281,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,282,ok,warn,15,1,0,2,0,15,2386225.16,0.0,0,0
