severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,65,MAJORITY POLICY COMMITTEE (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|65|MAJORITY POLICY COMMITTEE (D)|2010|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,66,MAJORITY POLICY COMMITTEE (D),2011,NET PAYROLL EXPENSES,541.29,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|66|MAJORITY POLICY COMMITTEE (D)|2011|NET PAYROLL EXPENSES|541.29
warning,banner_check_discrepancy,112sdoc7,GPO-CDOC-112sdoc7.pdf,66,MAJORITY POLICY COMMITTEE (D),2011,BANNER ORGANIZATION TOTALS,541.29,status=warn; banner=541.29; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_discrepancy|66|MAJORITY POLICY COMMITTEE (D)|2011|BANNER ORGANIZATION TOTALS|541.29
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,67,MAJORITY POLICY COMMITTEE (D),2012,NET PAYROLL EXPENSES,797477.99,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|67|MAJORITY POLICY COMMITTEE (D)|2012|NET PAYROLL EXPENSES|797477.99
warning,banner_check_discrepancy,112sdoc7,GPO-CDOC-112sdoc7.pdf,67,MAJORITY POLICY COMMITTEE (D),2012,BANNER ORGANIZATION TOTALS,797477.99,status=fail; banner=797477.99; parsed_body=797973.14. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_discrepancy|67|MAJORITY POLICY COMMITTEE (D)|2012|BANNER ORGANIZATION TOTALS|797477.99
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,68,MAJORITY LEADER (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|68|MAJORITY LEADER (D)|2010|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,69,MAJORITY LEADER (D),2011,NET PAYROLL EXPENSES,230.7,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|69|MAJORITY LEADER (D)|2011|NET PAYROLL EXPENSES|230.7
warning,banner_check_discrepancy,112sdoc7,GPO-CDOC-112sdoc7.pdf,69,MAJORITY LEADER (D),2011,BANNER ORGANIZATION TOTALS,230.7,status=warn; banner=230.7; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_discrepancy|69|MAJORITY LEADER (D)|2011|BANNER ORGANIZATION TOTALS|230.7
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,71,MAJORITY LEADER (D),2012,NET PAYROLL EXPENSES,1313596.93,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|71|MAJORITY LEADER (D)|2012|NET PAYROLL EXPENSES|1313596.93
warning,banner_check_discrepancy,112sdoc7,GPO-CDOC-112sdoc7.pdf,70,MAJORITY LEADER (D),2012,BANNER ORGANIZATION TOTALS,1313596.93,status=fail; banner=1313596.93; parsed_body=1313885.31. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_discrepancy|70|MAJORITY LEADER (D)|2012|BANNER ORGANIZATION TOTALS|1313596.93
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,72,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc7|banner_check_missing|72|SECRETARY, MAJORITY CONFERENCE COMM (D)|2010|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,73,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc7|banner_check_missing|73|SECRETARY, MAJORITY CONFERENCE COMM (D)|2011|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,74,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,NET PAYROLL EXPENSES,195156.49,A normally itemized subtotal has no parsed records; exact review is required.,"112sdoc7|unexpected_zero_records|74|SECRETARY, MAJORITY CONFERENCE COMM (D)|2012|NET PAYROLL EXPENSES|195156.49"
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,75,MAJORITY WHIP (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|75|MAJORITY WHIP (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,76,MAJORITY WHIP (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|76|MAJORITY WHIP (D)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,77,MAJORITY WHIP (D),2012,NET PAYROLL EXPENSES,631355.69,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|77|MAJORITY WHIP (D)|2012|NET PAYROLL EXPENSES|631355.69
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,78,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|78|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,79,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|79|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,81,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,NET PAYROLL EXPENSES,1161486.16,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|81|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2012|NET PAYROLL EXPENSES|1161486.16
warning,banner_check_discrepancy,112sdoc7,GPO-CDOC-112sdoc7.pdf,80,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,BANNER ORGANIZATION TOTALS,1161486.16,status=fail; banner=1161486.16; parsed_body=1160813.89. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_discrepancy|80|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2012|BANNER ORGANIZATION TOTALS|1161486.16
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,82,PRESIDENT PRO TEMPORE (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|82|PRESIDENT PRO TEMPORE (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,83,PRESIDENT PRO TEMPORE (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|83|PRESIDENT PRO TEMPORE (D)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,84,PRESIDENT PRO TEMPORE (D),2012,NET PAYROLL EXPENSES,72999.84,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|84|PRESIDENT PRO TEMPORE (D)|2012|NET PAYROLL EXPENSES|72999.84
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,85,MINORITY LEADER (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|85|MINORITY LEADER (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,86,MINORITY LEADER (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|86|MINORITY LEADER (R)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,87,MINORITY LEADER (R),2012,NET PAYROLL EXPENSES,823820.28,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|87|MINORITY LEADER (R)|2012|NET PAYROLL EXPENSES|823820.28
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,88,"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc7|banner_check_missing|88|SECRETARY, MINORITY CONFERENCE COMM (R)|2010|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,89,"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"112sdoc7|banner_check_missing|89|SECRETARY, MINORITY CONFERENCE COMM (R)|2011|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,90,"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,NET PAYROLL EXPENSES,84861.02,A normally itemized subtotal has no parsed records; exact review is required.,"112sdoc7|unexpected_zero_records|90|SECRETARY, MINORITY CONFERENCE COMM (R)|2012|NET PAYROLL EXPENSES|84861.02"
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,91,MINORITY WHIP (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|91|MINORITY WHIP (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,92,MINORITY WHIP (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|92|MINORITY WHIP (R)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,93,MINORITY WHIP (R),2012,NET PAYROLL EXPENSES,638450.34,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|93|MINORITY WHIP (R)|2012|NET PAYROLL EXPENSES|638450.34
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,94,MINORITY CONFERENCE COMMITTEE (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|94|MINORITY CONFERENCE COMMITTEE (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,95,MINORITY CONFERENCE COMMITTEE (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|95|MINORITY CONFERENCE COMMITTEE (R)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,96,MINORITY CONFERENCE COMMITTEE (R),2012,NET PAYROLL EXPENSES,693319.0,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|96|MINORITY CONFERENCE COMMITTEE (R)|2012|NET PAYROLL EXPENSES|693319.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,97,MINORITY POLICY COMMITTEE (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|97|MINORITY POLICY COMMITTEE (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,98,MINORITY POLICY COMMITTEE (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|98|MINORITY POLICY COMMITTEE (R)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,99,MINORITY POLICY COMMITTEE (R),2012,NET PAYROLL EXPENSES,764284.27,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|99|MINORITY POLICY COMMITTEE (R)|2012|NET PAYROLL EXPENSES|764284.27
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,100,SECRETARY FOR THE MAJORITY (D),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|100|SECRETARY FOR THE MAJORITY (D)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,101,SECRETARY FOR THE MAJORITY (D),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|101|SECRETARY FOR THE MAJORITY (D)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,102,SECRETARY FOR THE MAJORITY (D),2012,NET PAYROLL EXPENSES,399913.8,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|102|SECRETARY FOR THE MAJORITY (D)|2012|NET PAYROLL EXPENSES|399913.8
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,103,SECRETARY FOR THE MINORITY (R),2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|103|SECRETARY FOR THE MINORITY (R)|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,104,SECRETARY FOR THE MINORITY (R),2011,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|104|SECRETARY FOR THE MINORITY (R)|2011|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,112sdoc7,GPO-CDOC-112sdoc7.pdf,105,SECRETARY FOR THE MINORITY (R),2012,NET PAYROLL EXPENSES,355366.37,A normally itemized subtotal has no parsed records; exact review is required.,112sdoc7|unexpected_zero_records|105|SECRETARY FOR THE MINORITY (R)|2012|NET PAYROLL EXPENSES|355366.37
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,106,SGT @ ARMS - CENTRAL OPERATIONS,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|106|SGT @ ARMS - CENTRAL OPERATIONS|2010|BANNER NET PAYROLL|0.0
warning,banner_check_missing,112sdoc7,GPO-CDOC-112sdoc7.pdf,107,SGT @ ARMS - CAPITOL DIVISION,2010,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,112sdoc7|banner_check_missing|107|SGT @ ARMS - CAPITOL DIVISION|2010|BANNER NET PAYROLL|0.0
