office,funding_year,start_page,status,banner_status,record_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SGT @ ARMS - CENTRAL OPERATIONS,,316,ok,banner_missing,1,0,1,105379.14,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,317,ok,banner_missing,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,318,ok,banner_missing,16,0,16,13887.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,319,ok,banner_missing,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,320,ok,banner_missing,11,0,11,33220.66,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,321,ok,fail,52,0,52,517820.89,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,323,ok,fail,16,0,16,266005.68,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,324,ok,fail,81,0,81,707187.66,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,326,ok,fail,8,0,8,57940.57,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,327,ok,banner_missing,5,0,5,429873.03,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,328,ok,fail,10,0,10,163755.9,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,329,ok,fail,22,0,22,137626.52,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,330,ok,fail,1211,0,1211,4375416.43,0.0,0,0
@ ARMS - STAFF OFFICES,,351,ok,ok,17,0,17,180780.79,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,352,ok,fail,0,0,0,0.0,0.0,0,0
,,353,ok,fail,13,0,13,55921.38,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,354,ok,fail,29,0,29,296449.1,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,356,ok,fail,540,0,540,2554963.14,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,366,ok,fail,28,0,28,1241512.49,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,368,ok,banner_missing,13,0,13,1345679.89,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,369,ok,banner_missing,4,0,4,1482951.84,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,370,ok,fail,37,0,37,197229.24,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,372,ok,fail,54,0,54,814762.65,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,374,ok,fail,65,0,65,1294313.12,0.0,0,0
,,376,ok,banner_missing,8,0,8,358611.74,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,377,ok,fail,54,0,54,2111034.67,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2015,379,ok,banner_missing,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,380,ok,fail,438,0,438,791041.4,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,389,ok,fail,354,0,354,1587324.66,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,397,ok,fail,1017,0,1017,12952388.74,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,415,ok,fail,279,0,279,900754.02,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,422,ok,fail,573,0,573,11558467.36,0.0,1,0
SAA - EMERG SUPP NO YEAR FUNDS Funding Year SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,,434,ok,banner_missing,1,0,1,8468.1,0.0,0,0
SAA - RECORD STUDIO NO YEAR FUNDS Funding Year SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,,435,ok,banner_missing,0,0,0,0.0,0.0,0,0
SMI PROJECT Funding Year SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,,436,ok,banner_missing,0,0,0,0.0,0.0,0,0
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2013,437,ok,banner_missing,0,0,0,0.0,0.0,0,0
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2014,438,ok,banner_missing,0,0,0,0.0,0.0,0,0
CUS - INTERNATIONAL NARCOTICS CONTROL,2015,439,ok,fail,12,0,12,233154.71,0.0,0,0
SENATOR DANIEL K. AKAKA,2013,440,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LAMAR ALEXANDER,2013,441,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LAMAR ALEXANDER,2014,442,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR LAMAR ALEXANDER,2015,443,ok,fail,368,0,368,1446988.16,0.0,0,0
SENATOR KELLY AYOTTE,2013,454,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KELLY AYOTTE,2014,455,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KELLY AYOTTE,2015,456,ok,fail,671,0,671,1176063.78,0.0,0,0
SENATOR TAMMY BALDWIN,2013,479,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR TAMMY BALDWIN,2014,480,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR TAMMY BALDWIN,2015,481,ok,fail,578,0,578,1361847.94,0.0,0,0
SENATOR JOHN BARRASSO,2013,499,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BARRASSO,2014,500,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BARRASSO,2015,501,fail,fail,362,59,362,1251880.76,0.0,0,0
SENATOR MAX BAUCUS,2013,512,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAX BAUCUS,2014,513,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK BEGICH,2013,514,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK BEGICH,2014,515,ok,ok,0,0,0,0.0,0.0,0,0
SENATOR MARK BEGICH,2015,516,fail,fail,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL BENNET,2013,517,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL BENNET,2014,518,ok,banner_missing,4,0,4,1289.3,0.0,0,0
SENATOR MICHAEL BENNET,2015,519,ok,fail,382,0,382,1421312.87,0.0,0,0
SENATOR JEFF BINGAMAN,2013,531,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2013,532,ok,banner_missing,34,0,34,17433.32,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2014,536,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BLUMENTHAL,2015,537,ok,fail,293,0,293,1365440.29,0.0,0,0
SENATOR ROY BLUNT,2013,547,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROY BLUNT,2014,548,ok,fail,9,0,9,727.02,0.0,0,0
SENATOR ROY BLUNT,2015,549,fail,fail,668,54,668,1498244.03,0.0,0,0
SENATOR CORY BOOKER,2014,572,ok,banner_missing,4,0,4,727.4,0.0,0,0
SENATOR CORY BOOKER,2015,573,ok,fail,267,0,267,1686070.24,0.0,0,0
SENATOR JOHN BOOZMAN,2013,582,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BOOZMAN,2014,583,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN BOOZMAN,2015,584,ok,fail,742,0,742,1185036.97,0.0,0,0
SENATOR BARBARA BOXER,2013,606,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BARBARA BOXER,2014,607,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BARBARA BOXER,2015,608,fail,fail,495,73,495,2317059.71,0.0,0,0
SENATOR SCOTT P. BROWN,2013,622,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2013,623,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2014,624,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SHERROD BROWN,2015,625,ok,fail,811,0,811,1723657.29,0.0,0,0
SENATOR RICHARD BURR,2013,649,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BURR,2014,650,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR RICHARD BURR,2015,651,ok,fail,245,0,245,1430553.3,0.0,0,0
SENATOR MARIA CANTWELL,2013,662,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARIA CANTWELL,2014,663,ok,banner_missing,1,0,1,24640.0,0.0,0,0
SENATOR MARIA CANTWELL,2015,664,ok,fail,673,0,673,1553238.8,0.0,0,0
SENATOR SHELLEY MOORE CAPITO,2015,685,fail,fail,354,36,354,1103122.0,0.0,0,0
SENATOR BENJAMIN L CARDIN,2013,697,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BENJAMIN L CARDIN,2014,698,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BENJAMIN L CARDIN,2015,699,ok,fail,140,0,140,1574372.25,0.0,0,0
SENATOR THOMAS R. CARPER,2013,705,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOMAS R. CARPER,2014,706,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THOMAS R. CARPER,2015,707,ok,fail,398,0,398,1455963.29,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2013,720,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2014,721,ok,fail,1,0,1,31.92,0.0,0,0
"SENATOR ROBERT CASEY, JR.",2015,722,ok,fail,559,0,559,1870498.08,0.0,0,0
SENATOR BILL CASSIDY,2015,740,fail,fail,521,38,521,1144496.63,0.0,0,0
SENATOR SAXBY CHAMBLISS,2013,757,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SAXBY CHAMBLISS,2014,758,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SAXBY CHAMBLISS,2015,759,ok,fail,1,0,1,210.0,0.0,0,0
SENATOR JEFFREY CHIESA,2013,760,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFFREY CHIESA,2014,761,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DANIEL R. COATS,2013,762,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DANIEL R. COATS,2014,763,ok,banner_missing,1,0,1,1044.0,0.0,0,0
SENATOR DANIEL R. COATS,2015,764,fail,fail,725,36,725,1183361.01,0.0,0,0
SENATOR TOM COBURN,2013,785,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM COBURN,2014,786,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM COBURN,2015,787,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR THAD COCHRAN,2013,788,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THAD COCHRAN,2014,789,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR THAD COCHRAN,2015,790,fail,fail,432,62,432,1436994.88,0.0,0,0
SENATOR SUSAN M. COLLINS,2013,803,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2014,804,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR SUSAN M. COLLINS,2015,805,fail,fail,663,88,663,1304415.03,0.0,0,0
SENATOR KENT CONRAD,2013,824,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2013,825,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2014,826,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRISTOPHER A. COONS,2015,827,ok,fail,336,0,336,1445965.3,0.0,0,0
SENATOR BOB CORKER,2013,839,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BOB CORKER,2014,840,ok,banner_missing,9,0,9,2973.3,0.0,0,0
SENATOR BOB CORKER,2015,841,ok,fail,800,0,800,1271972.77,0.0,0,0
SENATOR JOHN CORNYN,2013,865,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN CORNYN,2014,866,ok,fail,1,0,1,1890.0,0.0,0,0
SENATOR JOHN CORNYN,2015,867,ok,fail,568,0,568,2001997.42,0.0,0,0
SENATOR TOM COTTON,2015,882,ok,fail,592,0,592,1196532.33,0.0,0,0
SENATOR WILLIAM COWAN,2013,900,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2013,901,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2014,902,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL D. CRAPO,2015,903,ok,fail,390,0,390,1690974.32,0.0,0,0
SENATOR TED CRUZ,2013,915,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TED CRUZ,2014,916,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TED CRUZ,2015,917,ok,fail,362,0,362,2220516.71,0.0,0,0
SENATOR STEVE DAINES,2015,928,fail,fail,669,45,669,1158612.96,0.0,0,0
SENATOR JIM DEMINT,2013,947,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE DONNELLY,2013,948,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE DONNELLY,2014,949,ok,banner_missing,1,0,1,11.0,0.0,0,0
SENATOR JOE DONNELLY,2015,950,ok,fail,895,0,895,1472273.84,0.0,0,0
SENATOR RICHARD J. DURBIN,2013,977,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD J. DURBIN,2014,978,ok,banner_missing,1,0,1,12.34,0.0,0,0
SENATOR RICHARD J. DURBIN,2015,979,ok,fail,411,0,411,1755982.62,0.0,0,0
SENATOR MICHAEL B. ENZI,2013,991,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MICHAEL B. ENZI,2014,992,ok,fail,2,0,2,240.49,0.0,0,0
SENATOR MICHAEL B. ENZI,2015,993,ok,fail,212,0,212,1103001.49,0.0,0,0
SENATOR JONI ERNST,2015,999,fail,fail,422,39,422,1399710.16,0.0,0,0
SENATOR DIANNE FEINSTEIN,2013,1012,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2014,1013,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DIANNE FEINSTEIN,2015,1014,ok,fail,394,0,394,2226851.24,0.0,0,0
SENATOR DEB FISCHER,2013,1025,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEB FISCHER,2014,1026,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEB FISCHER,2015,1027,ok,fail,397,0,397,1409138.61,0.0,0,0
SENATOR JEFF FLAKE,2013,1039,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFF FLAKE,2014,1040,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JEFF FLAKE,2015,1041,ok,fail,312,0,312,1356614.87,0.0,0,0
SENATOR AL FRANKEN,2013,1050,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR AL FRANKEN,2014,1051,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR AL FRANKEN,2015,1052,ok,fail,495,0,495,1577990.17,0.0,0,0
SENATOR CORY GARDNER,2015,1068,fail,fail,664,43,664,1214680.13,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2013,1090,ok,banner_missing,0,0,0,0.0,0.0,0,0
OUNT,,1091,ok,fail,4,0,4,715.2,0.0,0,0
SENATOR KIRSTEN GILLIBRAND,2015,1092,ok,fail,638,0,638,1998840.38,0.0,0,0
SENATOR LINDSEY GRAHAM,2013,1111,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LINDSEY GRAHAM,2014,1112,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LINDSEY GRAHAM,2015,1113,fail,fail,169,45,169,1261560.74,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2013,1118,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2014,1119,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. GRASSLEY,2015,1120,ok,fail,377,0,377,1237469.19,0.0,0,0
SENATOR KAY HAGAN,2013,1132,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KAY HAGAN,2014,1133,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR KAY HAGAN,2015,1134,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR TOM HARKIN,2013,1135,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TOM HARKIN,2014,1136,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR TOM HARKIN,2015,1137,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR ORRIN G. HATCH,2013,1138,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ORRIN G. HATCH,2014,1139,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ORRIN G. HATCH,2015,1140,ok,fail,290,0,290,1176559.48,0.0,0,0
SENATOR MARTIN HEINRICH,2013,1149,ok,banner_missing,41,0,41,1119.34,0.0,0,0
SENATOR MARTIN HEINRICH,2014,1151,ok,banner_missing,17,0,17,395.23,0.0,0,0
SENATOR MARTIN HEINRICH,2015,1153,ok,fail,435,0,435,1527014.7,0.0,0,0
SENATOR HEIDI HEITKAMP,2013,1167,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR HEIDI HEITKAMP,2014,1168,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR HEIDI HEITKAMP,2015,1169,ok,fail,422,0,422,1475068.09,0.0,0,0
SENATOR DEAN HELLER,2013,1181,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEAN HELLER,2014,1182,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR DEAN HELLER,2015,1183,ok,fail,185,0,185,1126896.12,0.0,0,0
SENATOR MAZIE HIRONO,2013,1189,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MAZIE HIRONO,2014,1190,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MAZIE HIRONO,2015,1191,fail,fail,152,43,152,1150398.47,0.0,0,0
SENATOR JOHN HOEVEN,2013,1196,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN HOEVEN,2014,1197,ok,banner_missing,1,0,1,1044.0,0.0,0,0
SENATOR JOHN HOEVEN,2015,1198,ok,fail,205,0,205,1174667.37,0.0,0,0
SENATOR KAY BAILEY HUTCHISON,2013,1205,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2013,1206,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2014,1207,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JAMES M. INHOFE,2015,1208,ok,fail,553,0,553,1585524.13,0.0,0,0
SENATOR DANIEL K. INOUYE,2013,1224,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHNNY ISAKSON,2013,1225,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHNNY ISAKSON,2014,1226,ok,banner_missing,2,0,2,201.6,0.0,0,0
SENATOR JOHNNY ISAKSON,2015,1227,fail,fail,988,49,988,1450478.27,0.0,0,0
SENATOR MIKE JOHANNS,2013,1258,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE JOHANNS,2014,1259,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR MIKE JOHANNS,2015,1260,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR TIM JOHNSON,2013,1261,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM JOHNSON,2014,1262,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR TIM JOHNSON,2015,1263,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR RON JOHNSON,2013,1264,ok,banner_missing,0,0,0,0.0,0.0,0,0
OUNT,,1265,ok,banner_missing,5,0,5,998.32,0.0,0,0
SENATOR RON JOHNSON,2015,1266,fail,fail,620,53,620,1448071.48,0.0,0,0
SENATOR TIM KAINE,2013,1285,ok,banner_missing,3,0,3,82.5,0.0,0,0
SENATOR TIM KAINE,2014,1286,ok,fail,12,0,12,328.11,0.0,0,0
SENATOR TIM KAINE,2015,1287,ok,fail,453,0,453,1494752.75,0.0,0,0
SENATOR JOHN F. KERRY,2013,1301,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2013,1302,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2014,1303,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR ANGUS KING,2015,1304,fail,fail,499,62,499,1493615.22,0.0,0,0
SENATOR MARK KIRK,2013,1321,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK KIRK,2014,1322,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARK KIRK,2015,1323,ok,fail,528,0,528,1699516.02,0.0,0,0
SENATOR AMY KLOBUCHAR,2013,1340,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR AMY KLOBUCHAR,2014,1341,ok,banner_missing,1,0,1,1044.0,0.0,0,0
SENATOR AMY KLOBUCHAR,2015,1342,ok,fail,593,0,593,1524859.23,0.0,0,0
SENATOR HERBERT H. KOHL,2013,1361,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JON KYL,2013,1362,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARY L. LANDRIEU,2013,1363,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MARY L. LANDRIEU,2014,1364,ok,fail,2,0,2,536.14,0.0,0,0
SENATOR MARY L. LANDRIEU,2015,1365,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JAMES LANKFORD,2015,1366,ok,fail,437,0,437,1404745.55,0.0,0,0
SENATOR FRANK R. LAUTENBERG,2013,1380,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2013,1381,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2014,1382,ok,fail,2,0,2,6307.0,0.0,0,0
SENATOR PATRICK J. LEAHY,2015,1383,ok,fail,328,0,328,1388883.28,0.0,0,0
SENATOR MIKE LEE,2013,1393,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR MIKE LEE,2014,1394,ok,fail,2,0,2,7524.0,0.0,0,0
SENATOR MIKE LEE,2015,1395,ok,fail,291,0,291,1308369.04,0.0,0,0
SENATOR CARL LEVIN,2013,1404,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CARL LEVIN,2014,1405,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CARL LEVIN,2015,1406,ok,fail,2,0,2,846.35,0.0,0,0
SENATOR JOSEPH I. LIEBERMAN,2013,1407,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR RICHARD G. LUGAR,2013,1408,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2013,1409,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2014,1410,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JOE MANCHIN,2015,1411,ok,fail,568,0,568,1303800.26,0.0,0,0
SENATOR EDWARD MARKEY,2013,1430,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR EDWARD MARKEY,2014,1431,ok,banner_missing,1,0,1,71.51,0.0,0,0
SENATOR EDWARD MARKEY,2015,1432,ok,fail,53,0,53,1238751.89,0.0,0,0
SENATOR JOHN MCCAIN,2013,1435,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JOHN MCCAIN,2014,1436,ok,fail,1,0,1,8100.4,0.0,0,0
SENATOR JOHN MCCAIN,2015,1437,ok,fail,193,0,193,1382106.02,0.0,0,0
SENATOR CLAIRE MCCASKILL,2013,1443,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CLAIRE MCCASKILL,2014,1444,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CLAIRE MCCASKILL,2015,1445,ok,fail,399,0,399,1423638.89,0.0,1,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2013,1459,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2014,1460,ok,banner_missing,0,0,0,0.0,0.0,0,0
"SENATOR A. MITCHELL MCCONNELL, JR.",2015,1461,ok,fail,210,0,210,1452824.96,0.0,0,0
SENATOR ROBERT MENENDEZ,2013,1469,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT MENENDEZ,2014,1470,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR ROBERT MENENDEZ,2015,1471,ok,fail,205,0,205,1560594.25,0.0,1,0
SENATOR JEFF MERKLEY,2013,1478,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR JEFF MERKLEY,2014,1479,ok,banner_missing,1,0,1,2218.0,0.0,0,0
SENATOR JEFF MERKLEY,2015,1480,ok,fail,362,0,362,1432931.91,0.0,0,0
SENATOR BARBARA A. MIKULSKI,2013,1492,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BARBARA A. MIKULSKI,2014,1493,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BARBARA A. MIKULSKI,2015,1494,ok,fail,307,0,307,1501005.8,0.0,0,0
SENATOR JERRY MORAN,2013,1506,ok,fail,3,0,3,2055.59,0.0,0,0
SENATOR JERRY MORAN,2014,1507,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR JERRY MORAN,2015,1508,ok,fail,463,0,463,1425299.63,0.0,0,0
SENATOR LISA MURKOWSKI,2013,1522,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LISA MURKOWSKI,2014,1523,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR LISA MURKOWSKI,2015,1524,fail,fail,280,66,280,1545794.59,0.0,0,0
SENATOR CHRIS MURPHY,2013,1533,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS MURPHY,2014,1534,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR CHRIS MURPHY,2015,1535,fail,fail,381,48,381,1396958.51,0.0,0,0
SENATOR PATTY MURRAY,2013,1548,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2014,1549,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2015,1550,ok,fail,605,0,605,1540618.42,0.0,0,0
SENATOR BEN NELSON,2013,1568,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BILL NELSON,2013,1569,ok,banner_missing,0,0,0,0.0,0.0,0,0
SENATOR BILL NELSON,2014,1570,ok,ok,0,0,0,0.0,0.0,0,0
SENATOR BILL NELSON,2015,1571,ok,fail,475,0,475,1995125.73,0.0,0,0
SENATOR RAND PAUL,2013,1585,ok,fail,4,0,4,419.88,0.0,0,0
SENATOR RAND PAUL,2014,1586,ok,banner_missing,2,0,2,107.52,0.0,0,0
SENATOR RAND PAUL,2015,1587,ok,fail,915,0,915,1115935.2,0.0,0,0
SENATOR DAVID PERDUE,2015,1615,fail,fail,329,44,329,1179522.73,0.0,0,0
SENATOR GARY PETERS,2015,1625,fail,fail,318,46,318,1366531.95,0.0,0,0
SENATOR ROB PORTMAN,2013,1635,ok,fail,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2014,1636,ok,banner_missing,1,0,1,1044.0,0.0,0,0
