severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,54,APPROPRIATIONS,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|54|APPROPRIATIONS|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,55,APPROPRIATIONS,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|55|APPROPRIATIONS|2014|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,114sdoc7,GPO-CDOC-114sdoc7.pdf,59,CHAPLAIN,2013,NET PAYROLL EXPENSES,25300.0,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc7|unexpected_zero_records|59|CHAPLAIN|2013|NET PAYROLL EXPENSES|25300.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,59,CHAPLAIN,2013,BANNER ORGANIZATION TOTALS,25300.0,status=fail; banner=25300.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|59|CHAPLAIN|2013|BANNER ORGANIZATION TOTALS|25300.0
error,unexpected_zero_records,114sdoc7,GPO-CDOC-114sdoc7.pdf,60,CHAPLAIN,2014,NET PAYROLL EXPENSES,6000.0,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc7|unexpected_zero_records|60|CHAPLAIN|2014|NET PAYROLL EXPENSES|6000.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,60,CHAPLAIN,2014,BANNER ORGANIZATION TOTALS,6000.0,status=fail; banner=6000.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|60|CHAPLAIN|2014|BANNER ORGANIZATION TOTALS|6000.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,61,CHAPLAIN,2015,BANNER ORGANIZATION TOTALS,219949.84,status=fail; banner=219949.84; parsed_body=216349.8. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|61|CHAPLAIN|2015|BANNER ORGANIZATION TOTALS|219949.84
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,62,MAJORITY CONFERENCE COMMITTEE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|62|MAJORITY CONFERENCE COMMITTEE (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,63,MAJORITY CONFERENCE COMMITTEE (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|63|MAJORITY CONFERENCE COMMITTEE (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,66,MAJORITY POLICY COMMITTEE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|66|MAJORITY POLICY COMMITTEE (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,67,MAJORITY POLICY COMMITTEE (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|67|MAJORITY POLICY COMMITTEE (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,69,MAJORITY LEADER (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|69|MAJORITY LEADER (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,70,MAJORITY LEADER (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|70|MAJORITY LEADER (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,71,MINORITY LEADER (D),2015,BANNER ORGANIZATION TOTALS,1228515.73,status=fail; banner=1228515.73; parsed_body=1328515.73. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|71|MINORITY LEADER (D)|2015|BANNER ORGANIZATION TOTALS|1228515.73
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,73,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc7|banner_check_missing|73|SECRETARY, MAJORITY CONFERENCE COMM (D)|2013|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,74,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc7|banner_check_missing|74|SECRETARY, MAJORITY CONFERENCE COMM (D)|2014|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,76,MAJORITY WHIP (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|76|MAJORITY WHIP (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,77,MAJORITY WHIP (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|77|MAJORITY WHIP (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,79,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|79|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,80,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|80|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,83,PRESIDENT PRO TEMPORE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|83|PRESIDENT PRO TEMPORE (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,84,PRESIDENT PRO TEMPORE (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|84|PRESIDENT PRO TEMPORE (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,85,PRESIDENT PRO TEMPORE (D),2015,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|85|PRESIDENT PRO TEMPORE (D)|2015|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,88,MINORITY LEADER (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|88|MINORITY LEADER (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,89,MINORITY LEADER (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|89|MINORITY LEADER (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,91,"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc7|banner_check_missing|91|SECRETARY, MINORITY CONFERENCE COMM (R)|2013|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,92,"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc7|banner_check_missing|92|SECRETARY, MINORITY CONFERENCE COMM (R)|2014|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,94,MINORITY WHIP (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|94|MINORITY WHIP (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,95,MINORITY WHIP (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|95|MINORITY WHIP (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,97,MINORITY CONFERENCE COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|97|MINORITY CONFERENCE COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,98,MINORITY CONFERENCE COMMITTEE (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|98|MINORITY CONFERENCE COMMITTEE (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,100,MINORITY POLICY COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|100|MINORITY POLICY COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,101,MINORITY POLICY COMMITTEE (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|101|MINORITY POLICY COMMITTEE (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,103,SECRETARY FOR THE MAJORITY (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|103|SECRETARY FOR THE MAJORITY (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,104,SECRETARY FOR THE MAJORITY (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|104|SECRETARY FOR THE MAJORITY (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,106,SECRETARY FOR THE MINORITY (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|106|SECRETARY FOR THE MINORITY (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,107,SECRETARY FOR THE MINORITY (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|107|SECRETARY FOR THE MINORITY (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,109,SGT @ ARMS - CENTRAL OPERATIONS,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|109|SGT @ ARMS - CENTRAL OPERATIONS|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,110,SGT @ ARMS - CAPITOL DIVISION,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|110|SGT @ ARMS - CAPITOL DIVISION|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,111,SGT @ ARMS - IT SUPPORT SERVICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|111|SGT @ ARMS - IT SUPPORT SERVICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,112,SGT @ ARMS - STAFF OFFICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|112|SGT @ ARMS - STAFF OFFICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,113,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|113|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,114,SGT @ ARMS - CENTRAL OPERATIONS,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|114|SGT @ ARMS - CENTRAL OPERATIONS|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,115,SGT @ ARMS - CAPITOL DIVISION,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|115|SGT @ ARMS - CAPITOL DIVISION|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,116,SGT @ ARMS - IT SUPPORT SERVICES,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|116|SGT @ ARMS - IT SUPPORT SERVICES|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,117,SGT @ ARMS - STAFF OFFICES,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|117|SGT @ ARMS - STAFF OFFICES|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,124,SGT @ ARMS - CAPITOL DIVISION,2015,BANNER ORGANIZATION TOTALS,7771391.14,status=fail; banner=7771391.14; parsed_body=7771447.43. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|124|SGT @ ARMS - CAPITOL DIVISION|2015|BANNER ORGANIZATION TOTALS|7771391.14
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,137,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|137|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,138,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|138|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,139,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|139|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,140,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|140|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,141,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|141|SECRETARY OF THE SENATE - EXECUTIVE OFFICE|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,142,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|142|SECRETARY OF THE SENATE - LEGISLATIVE SERVICES|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,143,"WORKERS COMPENSATION FUND (P.L. 113-76, DIV. I, SEC. 1. CA)",2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc7|banner_check_missing|143|WORKERS COMPENSATION FUND (P.L. 113-76, DIV. I, SEC. 1. CA)|2014|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,152,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|152|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2014|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,153,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2015,BANNER ORGANIZATION TOTALS,7542011.36,status=fail; banner=7542011.36; parsed_body=7541955.07. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|153|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2015|BANNER ORGANIZATION TOTALS|7542011.36
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,156,APPROPRIATIONS,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|156|APPROPRIATIONS||BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,157,APPROPRIATIONS,,BANNER NET PAYROLL,13729.35,status=banner_missing; banner=13729.35; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|157|APPROPRIATIONS||BANNER NET PAYROLL|13729.35
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,157,APPROPRIATIONS,,BANNER ORGANIZATION TOTALS,79054.44,status=fail; banner=79054.44; parsed_body=60043.07. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|157|APPROPRIATIONS||BANNER ORGANIZATION TOTALS|79054.44
warning,banner_check_discrepancy,114sdoc7,GPO-CDOC-114sdoc7.pdf,161,APPROPRIATIONS,,BANNER ORGANIZATION TOTALS,73687.26,status=fail; banner=73687.26; parsed_body=533.3. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_discrepancy|161|APPROPRIATIONS||BANNER ORGANIZATION TOTALS|73687.26
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,162,CHAPLAIN,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|162|CHAPLAIN||BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc7,GPO-CDOC-114sdoc7.pdf,163,CHAPLAIN,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc7|banner_check_missing|163|CHAPLAIN||BANNER NET PAYROLL|0.0
