severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,40,MINORITY WHIP (R),2014,BANNER ORGANIZATION TOTALS,304.25,status=warn; banner=304.25; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|40|MINORITY WHIP (R)|2014|BANNER ORGANIZATION TOTALS|304.25
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,42,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2013,BANNER ORGANIZATION TOTALS,343.42,status=warn; banner=343.42; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|42|CHAIRMAN MINORITY CONFERENCE COMMITTEE (R)|2013|BANNER ORGANIZATION TOTALS|343.42
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,43,CHAIRMAN MINORITY CONFERENCE COMMITTEE (R),2014,BANNER ORGANIZATION TOTALS,1653.17,status=warn; banner=1653.17; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|43|CHAIRMAN MINORITY CONFERENCE COMMITTEE (R)|2014|BANNER ORGANIZATION TOTALS|1653.17
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,45,CHAIRMAN MINORITY POLICY COMMITTEE (R),2013,BANNER ORGANIZATION TOTALS,60.0,status=warn; banner=60.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|45|CHAIRMAN MINORITY POLICY COMMITTEE (R)|2013|BANNER ORGANIZATION TOTALS|60.0
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,46,CHAIRMAN MINORITY POLICY COMMITTEE (R),2014,BANNER ORGANIZATION TOTALS,2041.73,status=warn; banner=2041.73; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|46|CHAIRMAN MINORITY POLICY COMMITTEE (R)|2014|BANNER ORGANIZATION TOTALS|2041.73
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,53,APPROPRIATIONS,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|53|APPROPRIATIONS|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,54,APPROPRIATIONS,2013,NET PAYROLL EXPENSES,692.3,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|54|APPROPRIATIONS|2013|NET PAYROLL EXPENSES|692.3
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,54,APPROPRIATIONS,2013,BANNER ORGANIZATION TOTALS,692.3,status=warn; banner=692.3; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|54|APPROPRIATIONS|2013|BANNER ORGANIZATION TOTALS|692.3
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,55,APPROPRIATIONS,2014,BANNER ORGANIZATION TOTALS,6220004.0,status=fail; banner=6220004.0; parsed_body=6220696.3. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|55|APPROPRIATIONS|2014|BANNER ORGANIZATION TOTALS|6220004.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,58,CHAPLAIN,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|58|CHAPLAIN|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,59,CHAPLAIN,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|59|CHAPLAIN|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,60,CHAPLAIN,2014,NET PAYROLL EXPENSES,198363.21,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|60|CHAPLAIN|2014|NET PAYROLL EXPENSES|198363.21
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,61,MAJORITY CONFERENCE COMMITTEE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|61|MAJORITY CONFERENCE COMMITTEE (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,62,MAJORITY CONFERENCE COMMITTEE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|62|MAJORITY CONFERENCE COMMITTEE (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,63,MAJORITY CONFERENCE COMMITTEE (D),2014,NET PAYROLL EXPENSES,683282.06,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|63|MAJORITY CONFERENCE COMMITTEE (D)|2014|NET PAYROLL EXPENSES|683282.06
warning,banner_check_discrepancy,113sdoc22,GPO-CDOC-113sdoc22.pdf,63,MAJORITY CONFERENCE COMMITTEE (D),2014,BANNER ORGANIZATION TOTALS,683282.06,status=fail; banner=683282.06; parsed_body=683098.71. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_discrepancy|63|MAJORITY CONFERENCE COMMITTEE (D)|2014|BANNER ORGANIZATION TOTALS|683282.06
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,64,MAJORITY POLICY COMMITTEE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|64|MAJORITY POLICY COMMITTEE (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,65,MAJORITY POLICY COMMITTEE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|65|MAJORITY POLICY COMMITTEE (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,66,MAJORITY POLICY COMMITTEE (D),2014,NET PAYROLL EXPENSES,767150.0,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|66|MAJORITY POLICY COMMITTEE (D)|2014|NET PAYROLL EXPENSES|767150.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,67,MAJORITY LEADER (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|67|MAJORITY LEADER (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,68,MAJORITY LEADER (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|68|MAJORITY LEADER (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,70,MAJORITY LEADER (D),2014,NET PAYROLL EXPENSES,1235112.14,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|70|MAJORITY LEADER (D)|2014|NET PAYROLL EXPENSES|1235112.14
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,71,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc22|banner_check_missing|71|SECRETARY, MAJORITY CONFERENCE COMM (D)|2012|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,72,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc22|banner_check_missing|72|SECRETARY, MAJORITY CONFERENCE COMM (D)|2013|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,73,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,NET PAYROLL EXPENSES,158853.33,A normally itemized subtotal has no parsed records; exact review is required.,"113sdoc22|unexpected_zero_records|73|SECRETARY, MAJORITY CONFERENCE COMM (D)|2014|NET PAYROLL EXPENSES|158853.33"
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,74,MAJORITY WHIP (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|74|MAJORITY WHIP (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,75,MAJORITY WHIP (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|75|MAJORITY WHIP (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,76,MAJORITY WHIP (D),2014,NET PAYROLL EXPENSES,727742.32,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|76|MAJORITY WHIP (D)|2014|NET PAYROLL EXPENSES|727742.32
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,77,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|77|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,78,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|78|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,80,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,NET PAYROLL EXPENSES,1043689.82,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|80|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2014|NET PAYROLL EXPENSES|1043689.82
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,81,PRESIDENT PRO TEMPORE (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|81|PRESIDENT PRO TEMPORE (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,82,PRESIDENT PRO TEMPORE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|82|PRESIDENT PRO TEMPORE (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,83,PRESIDENT PRO TEMPORE (D),2014,NET PAYROLL EXPENSES,22612.5,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|83|PRESIDENT PRO TEMPORE (D)|2014|NET PAYROLL EXPENSES|22612.5
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,84,MINORITY LEADER (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|84|MINORITY LEADER (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,85,MINORITY LEADER (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|85|MINORITY LEADER (R)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,86,MINORITY LEADER (R),2014,NET PAYROLL EXPENSES,909546.27,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|86|MINORITY LEADER (R)|2014|NET PAYROLL EXPENSES|909546.27
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,87,"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc22|banner_check_missing|87|SECRETARY, MINORITY CONFERENCE COMM (R)|2012|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,88,"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"113sdoc22|banner_check_missing|88|SECRETARY, MINORITY CONFERENCE COMM (R)|2013|BANNER NET PAYROLL|0.0"
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,89,"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,NET PAYROLL EXPENSES,201945.76,A normally itemized subtotal has no parsed records; exact review is required.,"113sdoc22|unexpected_zero_records|89|SECRETARY, MINORITY CONFERENCE COMM (R)|2014|NET PAYROLL EXPENSES|201945.76"
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,90,MINORITY WHIP (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|90|MINORITY WHIP (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,91,MINORITY WHIP (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|91|MINORITY WHIP (R)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,92,MINORITY WHIP (R),2014,NET PAYROLL EXPENSES,399565.65,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|92|MINORITY WHIP (R)|2014|NET PAYROLL EXPENSES|399565.65
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,93,MINORITY CONFERENCE COMMITTEE (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|93|MINORITY CONFERENCE COMMITTEE (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,94,MINORITY CONFERENCE COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|94|MINORITY CONFERENCE COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,96,MINORITY POLICY COMMITTEE (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|96|MINORITY POLICY COMMITTEE (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,97,MINORITY POLICY COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|97|MINORITY POLICY COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,98,MINORITY POLICY COMMITTEE (R),2014,NET PAYROLL EXPENSES,777561.97,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|98|MINORITY POLICY COMMITTEE (R)|2014|NET PAYROLL EXPENSES|777561.97
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,99,SECRETARY FOR THE MAJORITY (D),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|99|SECRETARY FOR THE MAJORITY (D)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,100,SECRETARY FOR THE MAJORITY (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|100|SECRETARY FOR THE MAJORITY (D)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,101,SECRETARY FOR THE MAJORITY (D),2014,NET PAYROLL EXPENSES,392412.91,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|101|SECRETARY FOR THE MAJORITY (D)|2014|NET PAYROLL EXPENSES|392412.91
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,102,SECRETARY FOR THE MINORITY (R),2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|102|SECRETARY FOR THE MINORITY (R)|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,103,SECRETARY FOR THE MINORITY (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|103|SECRETARY FOR THE MINORITY (R)|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,104,SECRETARY FOR THE MINORITY (R),2014,NET PAYROLL EXPENSES,356312.53,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|104|SECRETARY FOR THE MINORITY (R)|2014|NET PAYROLL EXPENSES|356312.53
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,105,SGT @ ARMS - CENTRAL OPERATIONS,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|105|SGT @ ARMS - CENTRAL OPERATIONS|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,106,SGT @ ARMS - CAPITOL DIVISION,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|106|SGT @ ARMS - CAPITOL DIVISION|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,107,SGT @ ARMS - IT SUPPORT SERVICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|107|SGT @ ARMS - IT SUPPORT SERVICES|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,108,SGT @ ARMS - STAFF OFFICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|108|SGT @ ARMS - STAFF OFFICES|2012|BANNER NET PAYROLL|0.0
warning,banner_check_missing,113sdoc22,GPO-CDOC-113sdoc22.pdf,109,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,113sdoc22|banner_check_missing|109|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2012|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,113sdoc22,GPO-CDOC-113sdoc22.pdf,110,SGT @ ARMS - CENTRAL OPERATIONS,2013,NET PAYROLL EXPENSES,1075.9,A normally itemized subtotal has no parsed records; exact review is required.,113sdoc22|unexpected_zero_records|110|SGT @ ARMS - CENTRAL OPERATIONS|2013|NET PAYROLL EXPENSES|1075.9
