Parsed from U.S. Senate disbursement reports (govinfo.gov). See README.md for methodology and known limitations.
source_doc,senator_flag,senator_name,bioguide_id,raw_office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee,validation_status,category
113sdoc22,0,,,MINORITY LEADER (R),2014,,113,37,DDOF21400016,,10/02/2013,10/14/2013,SENATOR'S TRANSPORTATION INTERDEPARTMENTAL TRANSPORTATION,0,25.00,,ok,TRAVEL AND TRANSPORTATION OF PERSONS
113sdoc22,0,,,MINORITY LEADER (R),2014,,113,37,DDOF21400016,,10/02/2013,10/14/2013,OTHER MISCELLANEOUS SERVICES,0,21.15,,ok,OTHER CONTRACTUAL SERVICES
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF FROM FEB. 17,0,"14,666.66",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,416.61",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER TO NOV. 24,0,"11,399.97",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"40,333.32",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF FROM DEC. 26,0,"37,208.33",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"56,833.32",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF TO NOV. 29 AND FROM DEC. 1,0,"43,897.00",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"85,657.45",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"70,250.00",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"47,999.93",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"72,083.29",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"71,083.28",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"45,000.00",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"74,499.96",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,DEPUTY STAFF DIRECTOR,0,"84,333.29",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,750.00",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"40,666.61",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"64,499.96",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,CHIEF CLERK,0,"85,500.00",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"78,333.28",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,STAFF ASSISTANT,0,"43,499.93",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"55,366.61",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER TO MAR. 9,0,"73,141.60",,unchecked,
113sdoc22,0,,,APPROPRIATIONS,2014,,113,55,,,,,PROFESSIONAL STAFF MEMBER,0,"85,657.45",,unchecked,
