source_doc,source_pdf,source_page,reference_page,classification,assigned_to_block,block_start_page,block_reference_start,office,funding_year,word_count,visual_row_count,reason
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,1,1260,other,False,,,,,31,18,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,2,1261,other,False,,,,,0,0,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,3,1262,other,False,,,,,24,22,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,4,1263,other,False,,,,,0,0,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,5,1264,toc,False,,,,,127,60,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,6,1265,toc,False,,,,,120,67,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,7,1266,toc,False,,,,,111,64,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,8,1267,toc,False,,,,,104,46,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,9,1268,toc,False,,,,,78,26,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,10,1269,other,False,,,,,45,36,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,11,1270,other,False,,,,,174,48,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,12,1271,other,False,,,,,253,42,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,13,1272,other,False,,,,,191,43,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,14,1273,other,False,,,,,163,43,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,15,1274,other,False,,,,,153,47,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,16,1275,other,False,,,,,53,18,non_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,17,1276,banner,True,17,1276,SENATOR JIM JUSTICE,2025,131,54,block_start
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,18,1277,data,True,17,1276,SENATOR JIM JUSTICE,2025,188,58,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,19,1278,data,True,17,1276,SENATOR JIM JUSTICE,2025,157,36,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,20,1279,banner,True,20,1279,INTERN COMPENSATION - JUSTICE,2025,52,27,block_start
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,21,1280,banner,True,21,1280,SENATOR JIM JUSTICE,2026,136,55,block_start
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,22,1281,data,True,21,1280,SENATOR JIM JUSTICE,2026,186,56,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,23,1282,data,True,21,1280,SENATOR JIM JUSTICE,2026,172,58,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,24,1283,data,True,21,1280,SENATOR JIM JUSTICE,2026,200,57,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,25,1284,data,True,21,1280,SENATOR JIM JUSTICE,2026,60,17,block_data
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,26,1285,banner,True,26,1285,INTERN COMPENSATION - JUSTICE,2026,52,27,block_start
119sdoc6,GPO-CDOC-119sdoc6-2.pdf,27,1286,banner,True,27,1286,MEMBER PROTECTION - JUSTICE,2026,55,28,block_start
