office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2022,SERGEANT AT ARMS AND DOORKEEPER,377,ACQUISITION OF ASSETS,379,3436692.37,3436692.37,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,381,PERSONNEL BENEFITS,381,47740.05,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,381,NET PAYROLL EXPENSES,381,47740.05,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,381,OTHER CONTRACTUAL SERVICES,386,3644146.06,3644146.06,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,381,ACQUISITION OF ASSETS,389,4125594.34,4125584.44,fail,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,390,OTHER CONTRACTUAL SERVICES,390,624072.18,624072.18,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,390,ACQUISITION OF ASSETS,390,1728711.2,1728711.2,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,391,PERSONNEL BENEFITS,391,566.65,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,391,NET PAYROLL EXPENSES,391,566.65,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,391,TRAVEL AND TRANSPORTATION OF PERSONS,399,84755.16,84755.16,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,391,OTHER CONTRACTUAL SERVICES,412,17849179.47,17849179.47,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,391,ACQUISITION OF ASSETS,430,10643177.64,10643177.64,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,431,PERSONNEL BENEFITS,431,2658.55,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,431,NET PAYROLL EXPENSES,431,2658.55,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,431,TRAVEL AND TRANSPORTATION OF PERSONS,450,191089.76,191089.76,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,431,OTHER CONTRACTUAL SERVICES,465,10460611.4,10460611.4,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,SERGEANT AT ARMS AND DOORKEEPER,431,ACQUISITION OF ASSETS,475,6942472.34,6942472.34,ok,segment
SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,478,ACQUISITION OF ASSETS,478,3221252.56,3221252.56,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,479,OTHER CONTRACTUAL SERVICES,480,242059.75,242059.75,ok,segment
SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,479,ACQUISITION OF ASSETS,481,436151.02,436151.02,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,483,OTHER CONTRACTUAL SERVICES,483,28798.14,28798.14,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,483,ACQUISITION OF ASSETS,484,3000715.69,3000715.69,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,487,TRAVEL AND TRANSPORTATION OF PERSONS,487,1623.56,1623.56,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,488,PERSONNEL COMP. FULL-TIME PERMANENT,488,153375.87,153375.87,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,488,PERSONNEL BENEFITS,488,139.5,0.0,no_records,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,488,NET PAYROLL EXPENSES,488,153515.37,153375.87,fail,block_running_total
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,PERSONNEL COMP. FULL-TIME PERMANENT,490,465577.98,465577.98,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,RE-EMPLOYED ANNUITANTS,490,60.39,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,PERSONNEL BENEFITS,490,884.0,0.0,no_records,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,NET PAYROLL EXPENSES,490,466522.37,465577.98,fail,block_running_total
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,TRAVEL AND TRANSPORTATION OF PERSONS,490,746.92,746.92,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,OTHER CONTRACTUAL SERVICES,490,20700.0,20700.0,ok,segment
SENATOR ANGELA ALSOBROOKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,489,ACQUISITION OF ASSETS,490,790.7,790.7,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,494,TRAVEL AND TRANSPORTATION OF PERSONS,495,1941.47,1941.47,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,494,OTHER CONTRACTUAL SERVICES,495,20150.0,20150.0,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497,PERSONNEL COMP. FULL-TIME PERMANENT,498,1793811.1,1793811.1,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497,PERSONNEL BENEFITS,498,1893.65,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497,NET PAYROLL EXPENSES,498,1795704.75,1793811.1,fail,block_running_total
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497,TRAVEL AND TRANSPORTATION OF PERSONS,503,23041.64,23041.64,ok,segment
SENATOR TAMMY BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,497,OTHER CONTRACTUAL SERVICES,503,3713.66,3713.66,ok,segment
INTERN COMPENSATION - BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,504,PERSONNEL COMP. FULL-TIME PERMANENT,504,35790.66,35790.66,ok,segment
INTERN COMPENSATION - BALDWIN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,504,NET PAYROLL EXPENSES,504,35790.66,35790.66,ok,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,PERSONNEL COMP. FULL-TIME PERMANENT,506,831042.25,831042.25,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,NET PAYROLL EXPENSES,506,831042.25,831042.25,ok,block_running_total
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,TRAVEL AND TRANSPORTATION OF PERSONS,506,3535.49,3535.49,ok,segment
SENATOR JIM BANKS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,505,OTHER CONTRACTUAL SERVICES,506,6000.0,6000.0,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,PERSONNEL BENEFITS,510,259.51,0.0,no_records,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,NET PAYROLL EXPENSES,510,259.51,0.0,no_records,block_running_total
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,TRAVEL AND TRANSPORTATION OF PERSONS,512,6820.06,6820.06,ok,segment
SENATOR JOHN BARRASSO,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,510,OTHER CONTRACTUAL SERVICES,512,1931.71,1931.71,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,PERSONNEL COMP. FULL-TIME PERMANENT,515,1512581.44,1512581.44,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,PERSONNEL BENEFITS,515,1950.12,0.0,no_records,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,NET PAYROLL EXPENSES,515,1514531.56,1512581.44,fail,block_running_total
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,TRAVEL AND TRANSPORTATION OF PERSONS,520,66428.01,66428.01,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,OTHER CONTRACTUAL SERVICES,520,32913.97,32913.97,ok,segment
SENATOR JOHN BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,514,ACQUISITION OF ASSETS,520,2332.46,2332.46,ok,segment
INTERN COMPENSATION - BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,521,PERSONNEL COMP. FULL-TIME PERMANENT,521,39508.97,39508.97,ok,segment
INTERN COMPENSATION - BARRASSO,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,521,NET PAYROLL EXPENSES,521,39508.97,39508.97,ok,block_running_total
SENATOR MICHAEL BENNET,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,522,TRAVEL AND TRANSPORTATION OF PERSONS,522,837.6,837.6,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,PERSONNEL BENEFITS,524,414.0,0.0,no_records,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,NET PAYROLL EXPENSES,524,414.0,0.0,no_records,block_running_total
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,TRAVEL AND TRANSPORTATION OF PERSONS,528,42390.71,42390.71,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,OTHER CONTRACTUAL SERVICES,528,42200.83,42200.83,ok,segment
SENATOR MICHAEL BENNET,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,524,ACQUISITION OF ASSETS,528,20626.28,20626.28,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,PERSONNEL COMP. FULL-TIME PERMANENT,531,1846969.29,1849175.11,fail,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,PERSONNEL BENEFITS,531,3335.4,0.0,no_records,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,NET PAYROLL EXPENSES,531,1850304.69,1849175.11,fail,block_running_total
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,TRAVEL AND TRANSPORTATION OF PERSONS,539,56954.41,56954.41,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,OTHER CONTRACTUAL SERVICES,539,7249.92,7249.92,ok,segment
SENATOR MICHAEL BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,530,ACQUISITION OF ASSETS,539,243.62,243.62,ok,segment
INTERN COMPENSATION - BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,540,PERSONNEL COMP. FULL-TIME PERMANENT,540,26769.74,26769.74,ok,segment
INTERN COMPENSATION - BENNET,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,540,NET PAYROLL EXPENSES,540,26769.74,26769.74,ok,block_running_total
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,543,PERSONNEL BENEFITS,543,255.0,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,543,NET PAYROLL EXPENSES,543,255.0,0.0,no_records,block_running_total
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,543,TRAVEL AND TRANSPORTATION OF PERSONS,546,8750.39,8750.39,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,543,OTHER CONTRACTUAL SERVICES,546,1754.0,1754.0,ok,segment
SENATOR MARSHA BLACKBURN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,543,ACQUISITION OF ASSETS,546,932.9,932.9,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,PERSONNEL COMP. FULL-TIME PERMANENT,549,1857561.77,1857561.77,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,PERSONNEL BENEFITS,549,492.0,0.0,no_records,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,NET PAYROLL EXPENSES,549,1858053.77,1857561.77,fail,block_running_total
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,TRAVEL AND TRANSPORTATION OF PERSONS,584,134808.63,134808.63,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,OTHER CONTRACTUAL SERVICES,585,11608.6,11608.6,ok,segment
SENATOR MARSHA BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,548,ACQUISITION OF ASSETS,585,6087.79,6087.79,ok,segment
INTERN COMPENSATION - BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,586,PERSONNEL COMP. FULL-TIME PERMANENT,586,28099.97,28099.97,ok,segment
INTERN COMPENSATION - BLACKBURN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,586,NET PAYROLL EXPENSES,586,28099.97,28099.97,ok,block_running_total
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,OTHER CONTRACTUAL SERVICES,587,5520.0,5520.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,587,ACQUISITION OF ASSETS,587,4140.0,4140.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,589,PERSONNEL BENEFITS,589,61.44,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,589,NET PAYROLL EXPENSES,589,61.44,0.0,no_records,block_running_total
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,589,TRAVEL AND TRANSPORTATION OF PERSONS,591,15894.27,15894.27,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,589,OTHER CONTRACTUAL SERVICES,592,26025.06,26025.06,ok,segment
SENATOR RICHARD BLUMENTHAL,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,589,ACQUISITION OF ASSETS,592,33882.49,33882.49,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,PERSONNEL COMP. FULL-TIME PERMANENT,595,1808458.78,1808458.78,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,PERSONNEL BENEFITS,595,1241.25,0.0,no_records,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,NET PAYROLL EXPENSES,595,1809700.03,1808458.78,fail,block_running_total
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,TRAVEL AND TRANSPORTATION OF PERSONS,598,14356.45,14356.45,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,OTHER CONTRACTUAL SERVICES,598,13456.0,13456.0,ok,segment
SENATOR RICHARD BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,594,ACQUISITION OF ASSETS,598,162.76,162.76,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,599,PERSONNEL COMP. FULL-TIME PERMANENT,599,22713.55,22713.55,ok,segment
INTERN COMPENSATION - BLUMENTHAL,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,599,NET PAYROLL EXPENSES,600,22713.55,22713.55,ok,block_running_total
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,PERSONNEL COMP. FULL-TIME PERMANENT,604,718006.97,718006.97,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,PERSONNEL BENEFITS,604,2646.5,0.0,no_records,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,NET PAYROLL EXPENSES,604,720653.47,718006.97,fail,block_running_total
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,TRAVEL AND TRANSPORTATION OF PERSONS,606,3325.83,3325.83,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,OTHER CONTRACTUAL SERVICES,606,21610.0,21610.0,ok,segment
SENATOR LISA BLUNT ROCHESTER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,603,ACQUISITION OF ASSETS,606,7722.98,7722.98,ok,segment
SENATOR CORY BOOKER,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,608,TRAVEL AND TRANSPORTATION OF PERSONS,608,647.56,647.56,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,610,PERSONNEL BENEFITS,610,394.65,0.0,no_records,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,610,NET PAYROLL EXPENSES,610,394.65,0.0,no_records,block_running_total
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,610,TRAVEL AND TRANSPORTATION OF PERSONS,612,10401.88,10401.88,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,610,OTHER CONTRACTUAL SERVICES,612,500.0,500.0,ok,segment
SENATOR CORY BOOKER,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,610,ACQUISITION OF ASSETS,612,61035.46,61035.46,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,PERSONNEL COMP. FULL-TIME PERMANENT,615,2006347.22,2006347.22,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,PERSONNEL BENEFITS,615,7618.28,0.0,no_records,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,NET PAYROLL EXPENSES,615,2013965.5,2006347.22,fail,block_running_total
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,TRAVEL AND TRANSPORTATION OF PERSONS,620,21394.93,21394.93,ok,segment
SENATOR CORY BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,614,OTHER CONTRACTUAL SERVICES,620,20080.0,20080.0,ok,segment
INTERN COMPENSATION - BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,621,PERSONNEL COMP. FULL-TIME PERMANENT,621,49999.9,49999.9,ok,segment
INTERN COMPENSATION - BOOKER,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,621,NET PAYROLL EXPENSES,621,49999.9,49999.9,ok,block_running_total
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,624,PERSONNEL BENEFITS,624,977.18,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,624,NET PAYROLL EXPENSES,624,977.18,0.0,no_records,block_running_total
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,624,TRAVEL AND TRANSPORTATION OF PERSONS,625,5731.4,5731.4,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,624,OTHER CONTRACTUAL SERVICES,625,407.9,407.9,ok,segment
SENATOR JOHN BOOZMAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,624,ACQUISITION OF ASSETS,626,1349.05,1349.05,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,PERSONNEL COMP. FULL-TIME PERMANENT,629,1596083.53,1596083.53,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,RE-EMPLOYED ANNUITANTS,629,4554.0,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,PERSONNEL BENEFITS,629,1872.15,0.0,no_records,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,NET PAYROLL EXPENSES,629,1602509.68,1596083.53,fail,block_running_total
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,TRAVEL AND TRANSPORTATION OF PERSONS,638,42767.88,42767.88,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,OTHER CONTRACTUAL SERVICES,638,1690.98,1690.98,ok,segment
SENATOR JOHN BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,628,ACQUISITION OF ASSETS,638,8432.58,8432.58,ok,segment
INTERN COMPENSATION - BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,639,PERSONNEL COMP. FULL-TIME PERMANENT,639,1664.99,1664.99,ok,segment
INTERN COMPENSATION - BOOZMAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,639,NET PAYROLL EXPENSES,639,1664.99,1664.99,ok,block_running_total
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,642,PERSONNEL BENEFITS,642,284.0,0.0,no_records,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,642,NET PAYROLL EXPENSES,642,284.0,0.0,no_records,block_running_total
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,642,TRAVEL AND TRANSPORTATION OF PERSONS,644,11776.48,11776.48,ok,segment
SENATOR MIKE BRAUN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,642,OTHER CONTRACTUAL SERVICES,644,1487.5,1487.5,ok,segment
