office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
PRESIDENT PRO TEMPORE (D),2024,"EXPENSE ALLOWANCES OF THE VICE PRESIDENT, PRESIDENT PRO TEMPORE, MAJORITY AND MINORITY LEADERS, MAJORITY AND MINORITY WHIPS, CHAIRMEN OF THE MAJORITY AND MINORITY CONFERENCE COMMITTEES AND CHAIRMEN OF THE MAJORITY AND MINORITY POLICY COMMITTEES",24,TRAVEL AND TRANSPORTATION OF PERSONS,24,32.87,32.87,ok,segment
PRESIDENT PRO TEMPORE (D),2024,"EXPENSE ALLOWANCES OF THE VICE PRESIDENT, PRESIDENT PRO TEMPORE, MAJORITY AND MINORITY LEADERS, MAJORITY AND MINORITY WHIPS, CHAIRMEN OF THE MAJORITY AND MINORITY CONFERENCE COMMITTEES AND CHAIRMEN OF THE MAJORITY AND MINORITY POLICY COMMITTEES",24,OTHER CONTRACTUAL SERVICES,24,70.62,70.62,ok,segment
MINORITY LEADER (R),2024,"EXPENSE ALLOWANCES OF THE VICE PRESIDENT, PRESIDENT PRO TEMPORE, MAJORITY AND MINORITY LEADERS, MAJORITY AND MINORITY WHIPS, CHAIRMEN OF THE MAJORITY AND MINORITY CONFERENCE COMMITTEES AND CHAIRMEN OF THE MAJORITY AND MINORITY POLICY COMMITTEES",42,OTHER CONTRACTUAL SERVICES,42,178.1,178.1,ok,segment
APPROPRIATIONS,2024,"SALARIES, OFFICERS AND EMPLOYEES",60,PERSONNEL COMP. FULL-TIME PERMANENT,62,8273084.91,8273084.91,ok,segment
APPROPRIATIONS,2024,"SALARIES, OFFICERS AND EMPLOYEES",60,RE-EMPLOYED ANNUITANTS,62,31821.0,0.0,no_records,segment
APPROPRIATIONS,2024,"SALARIES, OFFICERS AND EMPLOYEES",60,NET PAYROLL EXPENSES,62,8304905.91,8273084.91,fail,block_running_total
CHAPLAIN,2024,"SALARIES, OFFICERS AND EMPLOYEES",69,PERSONNEL COMP. FULL-TIME PERMANENT,69,326949.84,326949.84,ok,segment
CHAPLAIN,2024,"SALARIES, OFFICERS AND EMPLOYEES",69,NET PAYROLL EXPENSES,69,326949.84,326949.84,ok,block_running_total
OFFICE OF THE VICE PRESIDENT (D) - HARRIS,2024,"SALARIES, OFFICERS AND EMPLOYEES",73,PERSONNEL COMP. FULL-TIME PERMANENT,74,1409537.99,1409537.99,ok,segment
OFFICE OF THE VICE PRESIDENT (D) - HARRIS,2024,"SALARIES, OFFICERS AND EMPLOYEES",73,NET PAYROLL EXPENSES,74,1409537.99,1409537.99,ok,block_running_total
PRESIDENT PRO TEMPORE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",77,PERSONNEL COMP. FULL-TIME PERMANENT,77,539541.35,539541.35,ok,segment
PRESIDENT PRO TEMPORE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",77,NET PAYROLL EXPENSES,77,539541.35,539541.35,ok,block_running_total
MAJORITY LEADER (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",81,PERSONNEL COMP. FULL-TIME PERMANENT,82,1571107.93,1571107.93,ok,segment
MAJORITY LEADER (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",81,NET PAYROLL EXPENSES,82,1571107.93,1571107.93,ok,block_running_total
MAJORITY WHIP (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",85,PERSONNEL COMP. FULL-TIME PERMANENT,85,967052.22,967052.22,ok,segment
MAJORITY WHIP (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",85,RE-EMPLOYED ANNUITANTS,85,24204.0,0.0,no_records,segment
MAJORITY WHIP (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",85,NET PAYROLL EXPENSES,85,991256.22,967052.22,fail,block_running_total
MAJORITY CONFERENCE COMMITTEE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",88,PERSONNEL COMP. FULL-TIME PERMANENT,88,943435.07,943435.07,ok,segment
MAJORITY CONFERENCE COMMITTEE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",88,NET PAYROLL EXPENSES,88,943435.07,943435.07,ok,block_running_total
MAJORITY POLICY COMMITTEE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",91,PERSONNEL COMP. FULL-TIME PERMANENT,91,1023282.66,1023282.66,ok,segment
MAJORITY POLICY COMMITTEE (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",91,NET PAYROLL EXPENSES,92,1023282.66,1023282.66,ok,block_running_total
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2024,"SALARIES, OFFICERS AND EMPLOYEES",95,PERSONNEL COMP. FULL-TIME PERMANENT,95,236686.18,236686.18,ok,segment
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2024,"SALARIES, OFFICERS AND EMPLOYEES",95,NET PAYROLL EXPENSES,95,236686.18,236686.18,ok,block_running_total
PRES PRO TEM EMERITUS (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",98,PERSONNEL COMP. FULL-TIME PERMANENT,98,184916.6,184916.6,ok,segment
PRES PRO TEM EMERITUS (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",98,NET PAYROLL EXPENSES,98,184916.6,184916.6,ok,block_running_total
MINORITY LEADER (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",102,PERSONNEL COMP. FULL-TIME PERMANENT,102,1079999.58,1079999.58,ok,segment
MINORITY LEADER (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",102,NET PAYROLL EXPENSES,102,1079999.58,1079999.58,ok,block_running_total
MINORITY WHIP (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",105,PERSONNEL COMP. FULL-TIME PERMANENT,105,1018896.71,1018896.71,ok,segment
MINORITY WHIP (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",105,NET PAYROLL EXPENSES,105,1018896.71,1018896.71,ok,block_running_total
MINORITY CONFERENCE COMMITTEE (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",108,PERSONNEL COMP. FULL-TIME PERMANENT,108,1034624.96,1034624.96,ok,segment
MINORITY CONFERENCE COMMITTEE (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",108,NET PAYROLL EXPENSES,108,1034624.96,1034624.96,ok,block_running_total
MINORITY POLICY COMMITTEE (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",111,PERSONNEL COMP. FULL-TIME PERMANENT,111,1094188.33,1094188.33,ok,segment
MINORITY POLICY COMMITTEE (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",111,NET PAYROLL EXPENSES,111,1094188.33,1094188.33,ok,block_running_total
"SECRETARY, MINORITY CONFERENCE COMM (R)",2024,"SALARIES, OFFICERS AND EMPLOYEES",114,PERSONNEL COMP. FULL-TIME PERMANENT,114,118724.76,118724.76,ok,segment
"SECRETARY, MINORITY CONFERENCE COMM (R)",2024,"SALARIES, OFFICERS AND EMPLOYEES",114,NET PAYROLL EXPENSES,114,118724.76,118724.76,ok,block_running_total
SECRETARY FOR THE MAJORITY (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",117,PERSONNEL COMP. FULL-TIME PERMANENT,117,531542.34,531542.34,ok,segment
SECRETARY FOR THE MAJORITY (D),2024,"SALARIES, OFFICERS AND EMPLOYEES",117,NET PAYROLL EXPENSES,117,531542.34,531542.34,ok,block_running_total
SECRETARY FOR THE MINORITY (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",120,PERSONNEL COMP. FULL-TIME PERMANENT,120,688879.56,688879.56,ok,segment
SECRETARY FOR THE MINORITY (R),2024,"SALARIES, OFFICERS AND EMPLOYEES",120,NET PAYROLL EXPENSES,120,688879.56,688879.56,ok,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",123,PERSONNEL COMP. FULL-TIME PERMANENT,146,57721314.61,57722663.84,fail,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",123,RE-EMPLOYED ANNUITANTS,146,78906.0,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",123,NET PAYROLL EXPENSES,146,57800220.61,57722663.84,fail,block_running_total
SECRETARY OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",150,PERSONNEL COMP. FULL-TIME PERMANENT,155,16145228.45,16145228.45,ok,segment
SECRETARY OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",150,RE-EMPLOYED ANNUITANTS,155,28644.0,0.0,no_records,segment
SECRETARY OF THE SENATE,2024,"SALARIES, OFFICERS AND EMPLOYEES",150,NET PAYROLL EXPENSES,155,16173872.45,16145228.45,fail,block_running_total
EMPLOYEES COMPENSATION FUND (P.L. 113-76),2022,"SALARIES, OFFICERS AND EMPLOYEES",158,PERSONNEL BENEFITS,158,578406.38,0.0,no_records,segment
EMPLOYEES COMPENSATION FUND (P.L. 113-76),2022,"SALARIES, OFFICERS AND EMPLOYEES",158,NET PAYROLL EXPENSES,158,578406.38,0.0,no_records,block_running_total
APPROPRIATIONS,2022,MISCELLANEOUS ITEMS,162,PERSONNEL BENEFITS,162,5045.85,0.0,no_records,segment
APPROPRIATIONS,2022,MISCELLANEOUS ITEMS,162,NET PAYROLL EXPENSES,162,5045.85,0.0,no_records,block_running_total
APPROPRIATIONS,2022,MISCELLANEOUS ITEMS,162,OTHER CONTRACTUAL SERVICES,163,198495.0,198495.0,ok,segment
APPROPRIATIONS,2022,MISCELLANEOUS ITEMS,162,ACQUISITION OF ASSETS,163,21422.04,21422.04,ok,segment
APPROPRIATIONS,2024,MISCELLANEOUS ITEMS,165,PERSONNEL BENEFITS,165,5933.58,0.0,no_records,segment
APPROPRIATIONS,2024,MISCELLANEOUS ITEMS,165,NET PAYROLL EXPENSES,165,5933.58,0.0,no_records,block_running_total
APPROPRIATIONS,2024,MISCELLANEOUS ITEMS,165,TRAVEL AND TRANSPORTATION OF PERSONS,165,3303.69,3303.69,ok,segment
APPROPRIATIONS,2024,MISCELLANEOUS ITEMS,165,OTHER CONTRACTUAL SERVICES,166,507.0,507.0,ok,segment
CHAPLAIN,2022,MISCELLANEOUS ITEMS,169,TRAVEL AND TRANSPORTATION OF PERSONS,169,44.84,44.84,ok,segment
CHAPLAIN,2024,MISCELLANEOUS ITEMS,171,OTHER CONTRACTUAL SERVICES,171,425.2,425.2,ok,segment
CHAPLAIN,2024,MISCELLANEOUS ITEMS,171,ACQUISITION OF ASSETS,171,1244.97,1244.97,ok,segment
MAJORITY CONFERENCE COMMITTEE (D),2023,MISCELLANEOUS ITEMS,177,ACQUISITION OF ASSETS,177,15627.1,15627.1,ok,segment
MAJORITY CONFERENCE COMMITTEE (D),2024,MISCELLANEOUS ITEMS,179,OTHER CONTRACTUAL SERVICES,179,3083.5,3083.5,ok,segment
MAJORITY CONFERENCE COMMITTEE (D),2024,MISCELLANEOUS ITEMS,179,ACQUISITION OF ASSETS,179,263.08,263.08,ok,segment
MAJORITY POLICY COMMITTEE (D),2021,MISCELLANEOUS ITEMS,181,ACQUISITION OF ASSETS,181,26460.83,26460.83,ok,segment
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,184,PERSONNEL BENEFITS,184,1136.29,0.0,no_records,segment
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,184,NET PAYROLL EXPENSES,184,1136.29,0.0,no_records,block_running_total
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,184,TRAVEL AND TRANSPORTATION OF PERSONS,185,4049.27,4049.27,ok,segment
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,184,OTHER CONTRACTUAL SERVICES,185,1000.0,1000.0,ok,segment
MAJORITY POLICY COMMITTEE (D),2024,MISCELLANEOUS ITEMS,184,ACQUISITION OF ASSETS,185,342.08,342.08,ok,segment
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,189,PERSONNEL BENEFITS,189,1511.36,0.0,no_records,segment
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,189,NET PAYROLL EXPENSES,189,1511.36,0.0,no_records,block_running_total
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,189,TRAVEL AND TRANSPORTATION OF PERSONS,190,1976.24,1976.24,ok,segment
MINORITY LEADER (R),2024,MISCELLANEOUS ITEMS,189,ACQUISITION OF ASSETS,190,48.97,48.97,ok,segment
MINORITY WHIP (R),2024,MISCELLANEOUS ITEMS,193,TRAVEL AND TRANSPORTATION OF PERSONS,194,8204.65,8204.65,ok,segment
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,198,PERSONNEL BENEFITS,198,1695.17,0.0,no_records,segment
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,198,NET PAYROLL EXPENSES,198,1695.17,0.0,no_records,block_running_total
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,198,TRAVEL AND TRANSPORTATION OF PERSONS,203,52179.21,52179.21,ok,segment
MINORITY CONFERENCE COMMITTEE (R),2022,MISCELLANEOUS ITEMS,198,OTHER CONTRACTUAL SERVICES,203,14317.4,14317.4,ok,segment
MINORITY CONFERENCE COMMITTEE (R),2023,MISCELLANEOUS ITEMS,205,OTHER CONTRACTUAL SERVICES,205,19500.0,19500.0,ok,segment
MINORITY POLICY COMMITTEE (R),2023,MISCELLANEOUS ITEMS,212,ACQUISITION OF ASSETS,212,116.49,116.49,ok,segment
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,PERSONNEL BENEFITS,214,90.0,0.0,no_records,segment
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,NET PAYROLL EXPENSES,214,90.0,0.0,no_records,block_running_total
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,OTHER CONTRACTUAL SERVICES,214,80.0,80.0,ok,segment
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,214,ACQUISITION OF ASSETS,214,3628.4,3628.4,ok,segment
MINORITY POLICY COMMITTEE (R),2024,MISCELLANEOUS ITEMS,215,ACQUISITION OF ASSETS,215,691.38,691.38,ok,segment
SECRETARY FOR THE MINORITY (R),2024,MISCELLANEOUS ITEMS,217,ACQUISITION OF ASSETS,217,36887.02,36887.02,ok,segment
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2022,MISCELLANEOUS ITEMS,220,PERSONNEL BENEFITS,220,7625.29,0.0,no_records,segment
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2022,MISCELLANEOUS ITEMS,220,NET PAYROLL EXPENSES,220,7625.29,0.0,no_records,block_running_total
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,223,PERSONNEL BENEFITS,223,39327.09,0.0,no_records,segment
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,MISCELLANEOUS ITEMS,223,NET PAYROLL EXPENSES,223,39327.09,0.0,no_records,block_running_total
CONSULTANTS,2024,MISCELLANEOUS ITEMS,233,PERSONNEL COMP. FULL-TIME PERMANENT,234,2931317.98,2931317.98,ok,segment
CONSULTANTS,2024,MISCELLANEOUS ITEMS,233,PERSONNEL BENEFITS,234,1136447.75,0.0,no_records,segment
CONSULTANTS,2024,MISCELLANEOUS ITEMS,233,NET PAYROLL EXPENSES,234,4067765.73,2931317.98,fail,block_running_total
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2023,MISCELLANEOUS ITEMS,238,NET PAYROLL EXPENSES,238,82538.92,82538.92,ok,block_running_total
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2023,MISCELLANEOUS ITEMS,243,TRAVEL AND TRANSPORTATION OF PERSONS,244,4955.5,4955.5,ok,segment
MOBILE COMMUNICATIONS DEVICES,2024,MISCELLANEOUS ITEMS,255,ACQUISITION OF ASSETS,255,3921.33,3921.33,ok,segment
RESERVE FOR CONTINGENCIES,2022,MISCELLANEOUS ITEMS,258,NET PAYROLL EXPENSES,258,146469.38,146469.38,ok,block_running_total
RESERVE FOR CONTINGENCIES,2023,MISCELLANEOUS ITEMS,259,OTHER CONTRACTUAL SERVICES,259,33291.65,33291.65,ok,segment
RESERVE FOR CONTINGENCIES,2024,MISCELLANEOUS ITEMS,260,OTHER CONTRACTUAL SERVICES,260,16543.81,16543.81,ok,segment
RESOLUTION AND REORGANIZATION RESERVE,2022,MISCELLANEOUS ITEMS,268,TRAVEL AND TRANSPORTATION OF PERSONS,268,2417.18,2417.18,ok,segment
RESOLUTION AND REORGANIZATION RESERVE,2024,MISCELLANEOUS ITEMS,270,PERSONNEL COMP. FULL-TIME PERMANENT,271,275791.45,275791.45,ok,segment
RESOLUTION AND REORGANIZATION RESERVE,2024,MISCELLANEOUS ITEMS,270,PERSONNEL BENEFITS,271,89526.13,0.0,no_records,segment
RESOLUTION AND REORGANIZATION RESERVE,2024,MISCELLANEOUS ITEMS,270,NET PAYROLL EXPENSES,271,365317.58,275791.45,fail,block_running_total
RESOLUTION AND REORGANIZATION RESERVE,2024,MISCELLANEOUS ITEMS,270,TRAVEL AND TRANSPORTATION OF PERSONS,271,215.16,215.16,ok,segment
RESOLUTION AND REORGANIZATION RESERVE,2024,MISCELLANEOUS ITEMS,270,ACQUISITION OF ASSETS,271,26103.83,26103.83,ok,segment
MISC ITEMS - STUDENT LOANS,2024,MISCELLANEOUS ITEMS,326,PERSONNEL BENEFITS,326,4308865.2,0.0,no_records,segment
MISC ITEMS - STUDENT LOANS,2024,MISCELLANEOUS ITEMS,326,NET PAYROLL EXPENSES,326,4308865.2,0.0,no_records,block_running_total
SECRETARY OF THE SENATE,2020,SECRETARY OF THE SENATE,338,OTHER CONTRACTUAL SERVICES,338,251522.62,251522.62,ok,segment
SECRETARY OF THE SENATE,2021,SECRETARY OF THE SENATE,339,OTHER CONTRACTUAL SERVICES,339,2336.1,2336.1,ok,segment
SECRETARY OF THE SENATE,2021,SECRETARY OF THE SENATE,339,ACQUISITION OF ASSETS,339,722.0,722.0,ok,segment
SECRETARY OF THE SENATE,2023,SECRETARY OF THE SENATE,341,OTHER CONTRACTUAL SERVICES,341,80325.38,80325.38,ok,segment
SECRETARY OF THE SENATE,2023,SECRETARY OF THE SENATE,341,ACQUISITION OF ASSETS,341,36291.48,36291.48,ok,segment
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,WHEN ACTUALLY EMPLOYED (WAE),342,56365.54,56365.54,ok,segment
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,PERSONNEL BENEFITS,342,76177.75,0.0,no_records,segment
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,NET PAYROLL EXPENSES,342,132543.29,56365.54,fail,block_running_total
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,TRAVEL AND TRANSPORTATION OF PERSONS,343,5545.54,5545.54,ok,segment
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,OTHER CONTRACTUAL SERVICES,345,73598.77,73598.77,ok,segment
SECRETARY OF THE SENATE,2024,SECRETARY OF THE SENATE,342,ACQUISITION OF ASSETS,345,6088.7,6088.7,ok,segment
SECRETARY - FINANCIAL SYSTEM MODERNIZATION,2023,SECRETARY OF THE SENATE,348,OTHER CONTRACTUAL SERVICES,348,235421.73,235421.73,ok,segment
SECRETARY - FINANCIAL SYSTEM MODERNIZATION,2024,SECRETARY OF THE SENATE,349,OTHER CONTRACTUAL SERVICES,349,3034151.25,3034151.25,ok,segment
SECRETARY - FINANCIAL SYSTEM MODERNIZATION,2024,SECRETARY OF THE SENATE,349,ACQUISITION OF ASSETS,349,165404.5,165404.5,ok,segment
SECRETARY - FINANCIAL SYSTEM MODERNIZATION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,,,353,OTHER CONTRACTUAL SERVICES,353,569221.6,569221.6,ok,segment
SECRETARY - SENATE COLLECTION Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,,,354,OTHER CONTRACTUAL SERVICES,354,212969.0,212969.0,ok,segment
SECRETARY - PRESERVING/ARCHIVING SENATORS RECORDS Funding Year X (NO-YEAR) SECRETARY OF THE SENATE,,,355,OTHER CONTRACTUAL SERVICES,355,764113.89,764113.89,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2018,SERGEANT AT ARMS AND DOORKEEPER,356,OTHER CONTRACTUAL SERVICES,356,1000.0,1000.0,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2018,SERGEANT AT ARMS AND DOORKEEPER,356,ACQUISITION OF ASSETS,356,33175.71,33175.71,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2019,SERGEANT AT ARMS AND DOORKEEPER,357,ACQUISITION OF ASSETS,357,366782.6,366782.6,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,SERGEANT AT ARMS AND DOORKEEPER,358,TRAVEL AND TRANSPORTATION OF PERSONS,358,8442.63,8442.63,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,SERGEANT AT ARMS AND DOORKEEPER,358,OTHER CONTRACTUAL SERVICES,359,2030254.84,2030254.84,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,SERGEANT AT ARMS AND DOORKEEPER,358,ACQUISITION OF ASSETS,360,6051546.64,6051546.64,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2021,SERGEANT AT ARMS AND DOORKEEPER,361,TRAVEL AND TRANSPORTATION OF PERSONS,362,4537.4,4537.4,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2021,SERGEANT AT ARMS AND DOORKEEPER,361,OTHER CONTRACTUAL SERVICES,362,421976.28,421976.28,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2021,SERGEANT AT ARMS AND DOORKEEPER,361,ACQUISITION OF ASSETS,363,1492945.85,1492945.85,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2022,SERGEANT AT ARMS AND DOORKEEPER,366,OTHER CONTRACTUAL SERVICES,369,2009597.34,2009597.34,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2022,SERGEANT AT ARMS AND DOORKEEPER,366,ACQUISITION OF ASSETS,371,476966.85,476966.85,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,373,PERSONNEL BENEFITS,373,115857.15,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,373,NET PAYROLL EXPENSES,373,115857.15,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,373,TRAVEL AND TRANSPORTATION OF PERSONS,373,536.22,536.22,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,373,OTHER CONTRACTUAL SERVICES,380,3603018.44,3603018.44,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,SERGEANT AT ARMS AND DOORKEEPER,373,ACQUISITION OF ASSETS,390,3059423.37,3059423.37,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,392,PERSONNEL BENEFITS,392,7797.26,0.0,no_records,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,392,NET PAYROLL EXPENSES,392,7797.26,0.0,no_records,block_running_total
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,392,TRAVEL AND TRANSPORTATION OF PERSONS,426,365071.31,365071.31,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,392,OTHER CONTRACTUAL SERVICES,454,19599289.87,19599289.87,ok,segment
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,SERGEANT AT ARMS AND DOORKEEPER,392,ACQUISITION OF ASSETS,473,9949809.37,9949809.37,ok,segment
SAA - JOINT AUDIBLE WARNING SYSTEM Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,476,ACQUISITION OF ASSETS,476,1479131.87,1479131.87,ok,segment
SGT @ ARMS - PROTECTIVE SERVICES AND CONTINUITY Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,477,OTHER CONTRACTUAL SERVICES,478,1016401.91,1016401.91,ok,segment
SGT @ ARMS - PROTECTIVE SERVICES AND CONTINUITY Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,477,ACQUISITION OF ASSETS,478,120210.5,120210.5,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,480,OTHER CONTRACTUAL SERVICES,480,10043.46,10043.46,ok,segment
SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT Funding Year X (NO-YEAR) SERGEANT AT ARMS AND DOORKEEPER,,,480,ACQUISITION OF ASSETS,481,1965171.47,1965171.47,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,485,PERSONNEL COMP. FULL-TIME PERMANENT,485,263631.96,263631.96,ok,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,485,PERSONNEL BENEFITS,485,191.75,0.0,no_records,segment
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,485,NET PAYROLL EXPENSES,485,263823.71,263631.96,fail,block_running_total
CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,CAUCUS ON INTERNATIONAL NARCOTICS CONTROL,485,OTHER CONTRACTUAL SERVICES,485,972.0,972.0,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL COMP. FULL-TIME PERMANENT,491,2102192.79,2102192.79,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,PERSONNEL BENEFITS,491,3248.5,0.0,no_records,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,NET PAYROLL EXPENSES,491,2105441.29,2102192.79,fail,block_running_total
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,TRAVEL AND TRANSPORTATION OF PERSONS,502,48802.31,48802.31,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,OTHER CONTRACTUAL SERVICES,502,415.0,415.0,ok,segment
SENATOR TAMMY BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,490,ACQUISITION OF ASSETS,502,575.04,575.04,ok,segment
INTERN COMPENSATION - BALDWIN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,503,PERSONNEL COMP. FULL-TIME PERMANENT,503,31946.0,31946.0,ok,segment
