office,funding_year,account,start_page,label,check_page,expected,actual,status,basis
SENATOR JAMES LANKFORD,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,151,TRAVEL AND TRANSPORTATION OF PERSONS,167,67589.3,67589.3,ok,segment
SENATOR JAMES LANKFORD,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,151,ACQUISITION OF ASSETS,167,8.99,8.99,ok,segment
INTERN COMPENSATION - LANKFORD,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,168,PERSONNEL COMP. FULL-TIME PERMANENT,168,28967.22,28967.22,ok,segment
INTERN COMPENSATION - LANKFORD,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,168,NET PAYROLL EXPENSES,168,28967.22,28967.22,ok,block_running_total
SENATOR MIKE LEE,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,172,PERSONNEL BENEFITS,172,811.49,0.0,no_records,segment
SENATOR MIKE LEE,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,172,NET PAYROLL EXPENSES,172,811.49,0.0,no_records,block_running_total
SENATOR MIKE LEE,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,172,TRAVEL AND TRANSPORTATION OF PERSONS,174,16625.04,16625.04,ok,segment
SENATOR MIKE LEE,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,172,OTHER CONTRACTUAL SERVICES,174,2996.0,2996.0,ok,segment
SENATOR MIKE LEE,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,172,ACQUISITION OF ASSETS,175,35296.28,35296.28,ok,segment
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,PERSONNEL COMP. FULL-TIME PERMANENT,178,1457432.28,1457432.28,ok,segment
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,PERSONNEL BENEFITS,178,2239.72,0.0,no_records,segment
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,NET PAYROLL EXPENSES,178,1459672.0,1457432.28,fail,block_running_total
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,TRAVEL AND TRANSPORTATION OF PERSONS,184,49151.43,49151.43,ok,segment
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,OTHER CONTRACTUAL SERVICES,184,1459.0,1459.0,ok,segment
SENATOR MIKE LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,177,ACQUISITION OF ASSETS,185,16608.64,16608.64,ok,segment
INTERN COMPENSATION - LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,186,PERSONNEL COMP. FULL-TIME PERMANENT,186,17274.95,17274.95,ok,segment
INTERN COMPENSATION - LEE,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,186,NET PAYROLL EXPENSES,186,17274.95,17274.95,ok,block_running_total
SENATOR BEN RAY LUJAN,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,188,TRAVEL AND TRANSPORTATION OF PERSONS,188,186.63,186.63,ok,segment
SENATOR BEN RAY LUJAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,190,TRAVEL AND TRANSPORTATION OF PERSONS,194,26388.32,26388.32,ok,segment
SENATOR BEN RAY LUJAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,190,OTHER CONTRACTUAL SERVICES,194,6603.0,6603.0,ok,segment
SENATOR BEN RAY LUJAN,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,190,ACQUISITION OF ASSETS,194,272.75,272.75,ok,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,PERSONNEL COMP. FULL-TIME PERMANENT,197,1551889.18,1551889.18,ok,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,RE-EMPLOYED ANNUITANTS,197,11609.0,0.0,no_records,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,PERSONNEL BENEFITS,197,2062.55,0.0,no_records,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,NET PAYROLL EXPENSES,197,1565560.73,1551889.18,fail,block_running_total
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,TRAVEL AND TRANSPORTATION OF PERSONS,202,54773.89,54773.89,ok,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,OTHER CONTRACTUAL SERVICES,202,6071.1,6071.1,ok,segment
SENATOR BEN RAY LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,196,ACQUISITION OF ASSETS,202,154.64,154.64,ok,segment
INTERN COMPENSATION - LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,203,PERSONNEL COMP. FULL-TIME PERMANENT,203,18529.8,18529.8,ok,segment
INTERN COMPENSATION - LUJAN,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,203,NET PAYROLL EXPENSES,203,18529.8,18529.8,ok,block_running_total
SENATOR CYNTHIA LUMMIS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,207,PERSONNEL BENEFITS,207,224.2,0.0,no_records,segment
SENATOR CYNTHIA LUMMIS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,207,NET PAYROLL EXPENSES,207,224.2,0.0,no_records,block_running_total
SENATOR CYNTHIA LUMMIS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,207,TRAVEL AND TRANSPORTATION OF PERSONS,212,68554.82,68554.82,ok,segment
SENATOR CYNTHIA LUMMIS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,207,OTHER CONTRACTUAL SERVICES,212,434.88,434.88,ok,segment
SENATOR CYNTHIA LUMMIS,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,207,ACQUISITION OF ASSETS,212,68242.99,68242.99,ok,segment
SENATOR CYNTHIA LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,214,PERSONNEL COMP. FULL-TIME PERMANENT,215,1621088.65,1621088.65,ok,segment
SENATOR CYNTHIA LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,214,PERSONNEL BENEFITS,215,34.4,0.0,no_records,segment
SENATOR CYNTHIA LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,214,NET PAYROLL EXPENSES,215,1621123.05,1621088.65,fail,block_running_total
SENATOR CYNTHIA LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,214,TRAVEL AND TRANSPORTATION OF PERSONS,222,71629.13,71629.13,ok,segment
SENATOR CYNTHIA LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,214,OTHER CONTRACTUAL SERVICES,223,1792.53,1792.53,ok,segment
INTERN COMPENSATION - LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,224,PERSONNEL COMP. FULL-TIME PERMANENT,224,17200.0,17200.0,ok,segment
INTERN COMPENSATION - LUMMIS,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,224,NET PAYROLL EXPENSES,224,17200.0,17200.0,ok,block_running_total
SENATOR EDWARD MARKEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,232,PERSONNEL BENEFITS,232,5732.4,0.0,no_records,segment
SENATOR EDWARD MARKEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,232,NET PAYROLL EXPENSES,232,5732.4,0.0,no_records,block_running_total
SENATOR EDWARD MARKEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,232,TRAVEL AND TRANSPORTATION OF PERSONS,237,14622.53,14622.53,ok,segment
SENATOR EDWARD MARKEY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,232,OTHER CONTRACTUAL SERVICES,237,4903.48,4903.48,ok,segment
SENATOR EDWARD MARKEY,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,PERSONNEL COMP. FULL-TIME PERMANENT,240,1958372.97,1927944.84,fail,segment
SENATOR EDWARD MARKEY,2026,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,239,PERSONNEL BENEFITS,240,3924.4,0.0,no_records,segment
