office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
INTERN COMPENSATION - MURPHY,2023,1675,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHRIS MURPHY,2024,1676,ok,fail,490,19,18,6,0,490,1816412.08,0.0,0,0
INTERN COMPENSATION - MURPHY,2024,1695,ok,ok,17,1,0,2,0,17,20444.9,0.0,0,0
SENATOR PATTY MURRAY,2022,1696,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - MURRAY,2022,1697,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2023,1698,ok,fail,60,3,2,4,0,60,42126.87,0.0,0,0
INTERN COMPENSATION - MURRAY,2023,1701,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR PATTY MURRAY,2024,1702,ok,fail,397,13,12,6,0,397,1972892.92,0.0,0,0
INTERN COMPENSATION - MURRAY,2024,1715,ok,ok,11,1,0,2,0,11,57923.32,0.0,0,0
SENATOR JON OSSOFF,2022,1716,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - OSSOFF,2022,1717,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON OSSOFF,2023,1718,ok,fail,162,6,5,6,0,162,70897.58,0.0,0,0
INTERN COMPENSATION - OSSOFF,2023,1724,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON OSSOFF,2024,1725,ok,fail,602,20,19,6,0,602,2052391.26,0.0,0,0
INTERN COMPENSATION - OSSOFF,2024,1745,ok,ok,10,1,0,2,0,10,40734.9,0.0,0,0
SENATOR ALEX PADILLA,2022,1746,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PADILLA,2022,1747,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ALEX PADILLA,2023,1748,fail,fail,19,2,1,5,0,19,86897.14,0.0,0,0
INTERN COMPENSATION - PADILLA,2023,1750,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ALEX PADILLA,2024,1751,ok,fail,286,11,10,6,0,286,2506365.82,0.0,0,0
INTERN COMPENSATION - PADILLA,2024,1762,ok,fail,30,2,1,2,0,30,122700.39,0.0,0,0
SENATOR RAND PAUL,2022,1764,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PAUL,2022,1765,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2023,1766,ok,warn,147,6,5,3,0,147,98594.24,0.0,0,0
INTERN COMPENSATION - PAUL,2023,1772,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2024,1773,ok,warn,652,23,22,6,0,652,1452459.02,0.0,0,0
INTERN COMPENSATION - PAUL,2024,1796,ok,ok,3,1,0,2,0,3,8968.66,0.0,0,0
SENATOR GARY PETERS,2022,1797,ok,fail,0,1,0,1,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PETERS,2022,1798,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2023,1799,fail,fail,255,10,9,4,0,255,57568.82,0.0,0,0
INTERN COMPENSATION - PETERS,2023,1809,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2024,1810,ok,fail,299,11,10,5,0,299,1838290.68,0.0,0,0
INTERN COMPENSATION - PETERS,2024,1821,ok,ok,10,1,0,2,0,10,33466.61,0.0,0,0
SENATOR ROB PORTMAN,2022,1822,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PORTMAN,2022,1823,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2023,1824,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PORTMAN,2023,1825,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2022,1826,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - REED,2022,1827,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2023,1828,ok,warn,20,2,1,2,0,20,86086.19,0.0,0,0
INTERN COMPENSATION - REED,2023,1830,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2024,1831,ok,fail,92,4,3,6,0,92,1614878.87,0.0,0,0
INTERN COMPENSATION - REED,2024,1835,ok,ok,12,1,0,2,0,12,22709.0,0.0,0,0
SENATOR JOHN PETER RICKETTS,2023,1836,ok,warn,58,3,2,5,0,58,107120.56,0.0,0,0
INTERN COMPENSATION - RICKETTS,2023,1839,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN PETER RICKETTS,2024,1840,ok,warn,321,12,11,6,0,321,1429737.82,0.0,0,0
INTERN COMPENSATION - RICKETTS,2024,1852,ok,ok,11,1,0,2,0,11,27251.06,0.0,0,0
SENATOR JAMES E. RISCH,2022,1853,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - RISCH,2022,1854,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2023,1855,ok,warn,44,3,2,3,0,44,33823.82,0.0,0,0
INTERN COMPENSATION - RISCH,2023,1858,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2024,1859,ok,warn,257,9,8,5,0,257,1704811.87,0.0,0,0
INTERN COMPENSATION - RISCH,2024,1868,ok,ok,4,1,0,2,0,4,16400.0,0.0,0,0
SENATOR MITT ROMNEY,2022,1869,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROMNEY,2022,1870,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2023,1871,ok,warn,50,3,2,5,0,50,18936.87,0.0,0,0
INTERN COMPENSATION - ROMNEY,2023,1874,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2024,1875,ok,warn,363,12,11,7,0,363,1620061.05,0.0,0,0
INTERN COMPENSATION - ROMNEY,2024,1887,ok,ok,11,1,0,2,0,11,48616.81,0.0,0,0
SENATOR JACKY ROSEN,2022,1888,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROSEN,2022,1889,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2023,1890,fail,fail,56,3,2,3,0,56,45118.09,0.0,0,0
INTERN COMPENSATION - ROSEN,2023,1893,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2024,1894,ok,warn,230,9,8,5,0,230,1751867.59,0.0,0,0
INTERN COMPENSATION - ROSEN,2024,1903,ok,ok,10,1,0,2,0,10,48663.29,0.0,0,0
SENATOR MIKE ROUNDS,2022,1904,ok,banner_missing,1,1,0,1,0,1,987.11,0.0,0,0
INTERN COMPENSATION - ROUNDS,2022,1905,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2023,1906,ok,warn,38,2,1,2,0,38,75718.3,0.0,0,0
INTERN COMPENSATION - ROUNDS,2023,1908,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2024,1909,ok,warn,527,18,17,6,0,527,1720402.09,0.0,0,0
INTERN COMPENSATION - ROUNDS,2024,1927,ok,ok,6,1,0,2,0,6,31024.99,0.0,0,0
SENATOR MARCO RUBIO,2022,1928,ok,banner_missing,5,1,0,1,0,5,636.17,0.0,0,0
INTERN COMPENSATION - RUBIO,2022,1929,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2023,1930,ok,warn,90,5,4,5,0,90,81227.51,0.0,0,0
INTERN COMPENSATION - RUBIO,2023,1935,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2024,1936,ok,warn,495,18,17,6,0,495,2156108.82,0.0,0,0
INTERN COMPENSATION - RUBIO,2024,1954,ok,ok,7,1,0,2,0,7,32766.64,0.0,0,0
SENATOR BERNARD SANDERS,2022,1955,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SANDERS,2022,1956,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2023,1957,ok,fail,5,2,1,4,0,5,4181.11,0.0,0,0
INTERN COMPENSATION - SANDERS,2023,1959,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2024,1960,ok,warn,207,8,7,5,0,207,1630826.16,0.0,0,0
INTERN COMPENSATION - SANDERS,2024,1968,ok,ok,8,1,0,2,0,8,42829.21,0.0,0,0
SENATOR BEN SASSE,2022,1969,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SASSE,2022,1970,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BEN SASSE,2023,1971,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SASSE,2023,1972,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2022,1973,ok,banner_missing,1,1,0,1,0,1,73403.31,0.0,0,0
INTERN COMPENSATION - SCHATZ,2022,1974,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2023,1975,ok,warn,19,2,1,5,0,19,34672.16,0.0,0,0
INTERN COMPENSATION - SCHATZ,2023,1977,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2024,1978,ok,fail,130,5,4,6,0,130,1827956.75,0.0,0,0
INTERN COMPENSATION - SCHATZ,2024,1983,ok,ok,8,1,0,2,0,8,35852.27,0.0,0,0
SENATOR ERIC SCHMITT,2023,1984,ok,warn,53,3,2,3,0,53,117693.3,0.0,0,0
INTERN COMPENSATION - SCHMITT,2023,1987,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ERIC SCHMITT,2024,1988,ok,warn,487,19,18,6,0,487,1696229.37,0.0,0,0
INTERN COMPENSATION - SCHMITT,2024,2007,ok,ok,4,1,0,2,0,4,7783.94,0.0,0,0
SENATOR CHARLES E. SCHUMER,2022,2008,ok,banner_missing,1,1,0,1,0,1,92.04,0.0,0,0
INTERN COMPENSATION - SCHUMER,2022,2009,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2023,2010,ok,fail,51,3,2,5,0,51,29337.72,0.0,0,0
INTERN COMPENSATION - SCHUMER,2023,2013,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2024,2014,ok,fail,245,9,8,6,0,245,2481378.79,0.0,0,0
INTERN COMPENSATION - SCHUMER,2024,2023,ok,ok,31,2,1,2,0,31,38749.82,0.0,0,0
SENATOR RICK SCOTT,2022,2025,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - R SCOTT,2022,2026,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2023,2027,fail,fail,23,2,1,4,0,23,5343.89,0.0,0,0
INTERN COMPENSATION - R SCOTT,2023,2029,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2024,2030,ok,warn,353,12,11,5,0,353,2185536.16,0.0,0,0
INTERN COMPENSATION - R SCOTT,2024,2042,ok,ok,2,1,0,2,0,2,12696.66,0.0,0,0
SENATOR TIM SCOTT,2022,2043,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - T SCOTT,2022,2044,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2023,2045,ok,warn,15,2,1,2,0,15,3855.56,0.0,0,0
INTERN COMPENSATION - T SCOTT,2023,2047,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2024,2048,ok,fail,301,13,12,4,0,301,1639365.28,0.0,0,0
INTERN COMPENSATION - T SCOTT,2024,2061,ok,ok,11,1,0,2,0,11,32750.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2022,2062,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2022,2063,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2023,2064,ok,warn,21,2,1,4,0,21,12659.03,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2023,2066,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2024,2067,ok,warn,189,9,8,5,0,189,1757409.63,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2024,2076,ok,ok,11,1,0,2,0,11,22312.15,0.0,0,0
SENATOR RICHARD C. SHELBY,2022,2077,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHELBY,2022,2078,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2023,2079,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHELBY,2023,2080,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2022,2081,ok,warn,9,1,0,2,0,9,2558.93,0.0,0,0
INTERN COMPENSATION - SINEMA,2022,2082,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2023,2083,ok,warn,55,3,2,3,0,55,16220.44,0.0,0,0
INTERN COMPENSATION - SINEMA,2023,2086,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2024,2087,ok,warn,440,16,15,6,0,440,1874982.95,0.0,0,0
INTERN COMPENSATION - SINEMA,2024,2103,ok,ok,10,1,0,2,0,10,22000.0,0.0,0,0
SENATOR TINA SMITH,2022,2104,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SMITH,2022,2105,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2023,2106,ok,warn,33,2,1,4,0,33,6525.31,0.0,0,0
INTERN COMPENSATION - SMITH,2023,2108,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2024,2109,ok,warn,322,12,11,5,0,322,1883209.45,0.0,0,0
INTERN COMPENSATION - SMITH,2024,2121,ok,ok,14,1,0,2,0,14,27217.5,0.0,0,0
SENATOR DEBBIE A. STABENOW,2022,2122,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - STABENOW,2022,2123,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2023,2124,ok,warn,61,4,3,4,0,61,21599.79,0.0,0,0
INTERN COMPENSATION - STABENOW,2023,2128,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DEBBIE A. STABENOW,2024,2129,ok,warn,225,9,8,5,0,225,2138604.64,0.0,0,0
INTERN COMPENSATION - STABENOW,2024,2138,ok,ok,10,1,0,2,0,10,41386.6,0.0,0,0
SENATOR DAN SULLIVAN,2022,2139,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2022,2140,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DAN SULLIVAN,2023,2141,fail,fail,83,4,3,3,0,83,141083.59,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2023,2145,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR DAN SULLIVAN,2024,2146,ok,fail,193,7,6,5,0,193,1978258.49,0.0,0,0
INTERN COMPENSATION - SULLIVAN,2024,2153,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2022,2154,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TESTER,2022,2155,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2023,2156,ok,warn,57,3,2,5,0,57,17830.52,0.0,0,0
INTERN COMPENSATION - TESTER,2023,2159,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JON TESTER,2024,2160,ok,warn,339,11,10,6,0,339,1618216.09,0.0,0,0
INTERN COMPENSATION - TESTER,2024,2171,ok,ok,11,1,0,2,0,11,26832.51,0.0,0,0
SENATOR JOHN R. THUNE,2022,2172,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - THUNE,2022,2173,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2023,2174,ok,warn,23,2,1,5,0,23,17301.98,0.0,0,0
INTERN COMPENSATION - THUNE,2023,2176,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN R. THUNE,2024,2177,ok,warn,130,5,4,6,0,130,1630451.43,0.0,0,0
INTERN COMPENSATION - THUNE,2024,2182,ok,ok,4,1,0,2,0,4,12416.65,0.0,0,0
SENATOR THOM TILLIS,2022,2183,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - TILLIS,2022,2184,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR THOM TILLIS,2023,2185,fail,fail,44,3,2,4,0,44,32209.13,0.0,0,0
INTERN COMPENSATION - TILLIS,2023,2188,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR THOM TILLIS,2024,2189,ok,warn,513,20,19,7,0,513,1980870.05,0.0,0,0
