severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,68,MAJORITY LEADER (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|68|MAJORITY LEADER (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,69,MAJORITY LEADER (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|69|MAJORITY LEADER (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,71,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc4|banner_check_missing|71|SECRETARY, MAJORITY CONFERENCE COMM (D)|2013|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,72,"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc4|banner_check_missing|72|SECRETARY, MAJORITY CONFERENCE COMM (D)|2014|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,74,MAJORITY WHIP (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|74|MAJORITY WHIP (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,75,MAJORITY WHIP (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|75|MAJORITY WHIP (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,77,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|77|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,78,OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|78|OFFICE OF THE VICE PRESIDENT (D) - BIDEN|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,81,PRESIDENT PRO TEMPORE (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|81|PRESIDENT PRO TEMPORE (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,82,PRESIDENT PRO TEMPORE (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|82|PRESIDENT PRO TEMPORE (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,85,MINORITY LEADER (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|85|MINORITY LEADER (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,86,MINORITY LEADER (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|86|MINORITY LEADER (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,88,"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc4|banner_check_missing|88|SECRETARY, MINORITY CONFERENCE COMM (R)|2013|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,89,"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,"114sdoc4|banner_check_missing|89|SECRETARY, MINORITY CONFERENCE COMM (R)|2014|BANNER NET PAYROLL|0.0"
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,91,MINORITY WHIP (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|91|MINORITY WHIP (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,92,MINORITY WHIP (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|92|MINORITY WHIP (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,94,MINORITY CONFERENCE COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|94|MINORITY CONFERENCE COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,95,MINORITY CONFERENCE COMMITTEE (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|95|MINORITY CONFERENCE COMMITTEE (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,97,MINORITY POLICY COMMITTEE (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|97|MINORITY POLICY COMMITTEE (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,98,MINORITY POLICY COMMITTEE (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|98|MINORITY POLICY COMMITTEE (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,100,SECRETARY FOR THE MAJORITY (D),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|100|SECRETARY FOR THE MAJORITY (D)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,101,SECRETARY FOR THE MAJORITY (D),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|101|SECRETARY FOR THE MAJORITY (D)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,103,SECRETARY FOR THE MINORITY (R),2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|103|SECRETARY FOR THE MINORITY (R)|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,104,SECRETARY FOR THE MINORITY (R),2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|104|SECRETARY FOR THE MINORITY (R)|2014|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,106,SGT @ ARMS - CENTRAL OPERATIONS,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|106|SGT @ ARMS - CENTRAL OPERATIONS|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,107,SGT @ ARMS - CAPITOL DIVISION,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|107|SGT @ ARMS - CAPITOL DIVISION|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,108,SGT @ ARMS - IT SUPPORT SERVICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|108|SGT @ ARMS - IT SUPPORT SERVICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,109,SGT @ ARMS - STAFF OFFICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|109|SGT @ ARMS - STAFF OFFICES|2013|BANNER NET PAYROLL|0.0
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,110,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|110|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2013|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,114sdoc4,GPO-CDOC-114sdoc4.pdf,111,SGT @ ARMS - CENTRAL OPERATIONS,2014,NET PAYROLL EXPENSES,572.12,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc4|unexpected_zero_records|111|SGT @ ARMS - CENTRAL OPERATIONS|2014|NET PAYROLL EXPENSES|572.12
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,111,SGT @ ARMS - CENTRAL OPERATIONS,2014,BANNER ORGANIZATION TOTALS,572.12,status=fail; banner=572.12; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|111|SGT @ ARMS - CENTRAL OPERATIONS|2014|BANNER ORGANIZATION TOTALS|572.12
error,unexpected_zero_records,114sdoc4,GPO-CDOC-114sdoc4.pdf,112,SGT @ ARMS - CAPITOL DIVISION,2014,NET PAYROLL EXPENSES,398.29,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc4|unexpected_zero_records|112|SGT @ ARMS - CAPITOL DIVISION|2014|NET PAYROLL EXPENSES|398.29
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,112,SGT @ ARMS - CAPITOL DIVISION,2014,BANNER ORGANIZATION TOTALS,398.29,status=fail; banner=398.29; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|112|SGT @ ARMS - CAPITOL DIVISION|2014|BANNER ORGANIZATION TOTALS|398.29
error,unexpected_zero_records,114sdoc4,GPO-CDOC-114sdoc4.pdf,113,SGT @ ARMS - IT SUPPORT SERVICES,2014,NET PAYROLL EXPENSES,784.68,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc4|unexpected_zero_records|113|SGT @ ARMS - IT SUPPORT SERVICES|2014|NET PAYROLL EXPENSES|784.68
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,113,SGT @ ARMS - IT SUPPORT SERVICES,2014,BANNER ORGANIZATION TOTALS,784.68,status=fail; banner=784.68; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|113|SGT @ ARMS - IT SUPPORT SERVICES|2014|BANNER ORGANIZATION TOTALS|784.68
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,114,SGT @ ARMS - STAFF OFFICES,2014,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|114|SGT @ ARMS - STAFF OFFICES|2014|BANNER NET PAYROLL|0.0
error,unexpected_zero_records,114sdoc4,GPO-CDOC-114sdoc4.pdf,115,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,NET PAYROLL EXPENSES,3525.95,A normally itemized subtotal has no parsed records; exact review is required.,114sdoc4|unexpected_zero_records|115|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2014|NET PAYROLL EXPENSES|3525.95
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,115,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,BANNER ORGANIZATION TOTALS,3525.95,status=fail; banner=3525.95; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|115|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2014|BANNER ORGANIZATION TOTALS|3525.95
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,116,SGT @ ARMS - CENTRAL OPERATIONS,2015,BANNER ORGANIZATION TOTALS,9846179.28,status=fail; banner=9846179.28; parsed_body=9851684.9. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|116|SGT @ ARMS - CENTRAL OPERATIONS|2015|BANNER ORGANIZATION TOTALS|9846179.28
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,122,SGT @ ARMS - CAPITOL DIVISION,2015,BANNER ORGANIZATION TOTALS,7462274.98,status=fail; banner=7462274.98; parsed_body=7457739.77. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|122|SGT @ ARMS - CAPITOL DIVISION|2015|BANNER ORGANIZATION TOTALS|7462274.98
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,127,SGT @ ARMS - IT SUPPORT SERVICES,2015,BANNER ORGANIZATION TOTALS,2972833.82,status=fail; banner=2972833.82; parsed_body=3621118.5. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|127|SGT @ ARMS - IT SUPPORT SERVICES|2015|BANNER ORGANIZATION TOTALS|2972833.82
warning,banner_check_discrepancy,114sdoc4,GPO-CDOC-114sdoc4.pdf,132,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2015,BANNER ORGANIZATION TOTALS,7530214.33,status=fail; banner=7530214.33; parsed_body=7533740.28. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_discrepancy|132|SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES|2015|BANNER ORGANIZATION TOTALS|7530214.33
warning,banner_check_missing,114sdoc4,GPO-CDOC-114sdoc4.pdf,135,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2013,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,114sdoc4|banner_check_missing|135|SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.|2013|BANNER NET PAYROLL|0.0
