office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
SGT @ ARMS - STAFF OFFICES,2010,108,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,109,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2011,110,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2011,111,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2011,112,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2011,113,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,114,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2012,115,ok,ok,315,6,5,3,0,0,0.0,9843972.7,0,0
SGT @ ARMS - CAPITOL DIVISION,2012,121,fail,fail,415,8,7,4,0,0,0.0,9990700.87,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2012,129,ok,ok,114,3,2,3,0,0,0.0,4201492.76,0,0
SGT @ ARMS - STAFF OFFICES,2012,132,ok,ok,123,3,2,3,0,0,0.0,5173331.7,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,135,ok,ok,140,3,2,3,0,0,0.0,7648590.24,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,138,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,139,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,140,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,141,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,142,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,143,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,144,ok,fail,166,4,3,3,0,0,0.0,6691776.44,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,148,ok,ok,51,2,1,3,0,0,0.0,1597043.63,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,150,ok,ok,45,2,1,2,0,0,0.0,2623377.48,0,0
APPROPRIATIONS,2010,152,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2011,153,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,,154,ok,warn,64,2,1,1,0,64,30201.1,0.0,0,0
CHAPLAIN,2010,156,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2011,157,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,,158,ok,warn,13,1,0,4,0,13,573.2,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2010,159,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2011,160,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2012,161,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),,162,ok,warn,59,2,1,5,0,59,26791.21,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2010,164,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2011,165,ok,banner_missing,1,1,0,1,0,1,27442.65,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2012,166,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),,167,ok,warn,30,2,1,5,0,30,12383.77,0.0,0,0
MAJORITY LEADER (D),2010,169,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2011,170,ok,not_applicable,1,1,0,1,0,1,4476.71,0.0,0,0
MAJORITY WHIP (D),2010,171,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2010,172,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2011,173,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2012,174,ok,warn,13,1,0,5,0,13,2462.67,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,175,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,176,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,177,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2010,178,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2011,179,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2012,180,ok,warn,4,1,0,4,0,4,534.22,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2010,181,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2011,182,ok,warn,1,1,0,1,0,1,2300.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2012,183,ok,warn,1,1,0,3,0,1,58.28,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),,184,ok,warn,22,2,1,5,0,22,7372.25,0.0,0,0
MINORITY POLICY COMMITTEE (R),2010,186,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2011,187,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),,188,ok,warn,8,1,0,4,0,8,2353.97,0.0,0,0
SENATE CHILD CARE CENTER,2010,189,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE CENTER,2011,190,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE CENTER,,191,fail,fail,5,1,0,6,0,5,2076.0,0.0,0,0
CONSULTANTS,2010,192,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2011,193,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,,194,fail,fail,20,1,0,4,0,0,0.0,1471616.83,0,0
EMPLOYEE COMPENSATION FUND,2010,195,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,2011,196,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,,197,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2010,198,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2011,199,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,200,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2010,201,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2011,202,ok,not_applicable,2,1,0,1,0,2,53.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,203,ok,not_applicable,11,1,0,1,0,11,3058.01,0.0,0,0
JOHN HEINZ FELLOWSHIP PROGRAM,2010,204,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2010,205,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2011,206,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,,207,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2010,208,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2011,209,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,,210,ok,warn,3,1,0,1,0,3,668.97,0.0,0,0
RESERVE FOR CONTINGENCIES,2010,211,ok,banner_missing,2,1,0,1,0,2,718419.98,0.0,0,0
RESERVE FOR CONTINGENCIES,2011,212,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,,213,ok,fail,6,1,0,3,0,6,320772.01,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2010,214,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2011,215,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,,216,ok,not_applicable,12,1,0,1,0,12,3175.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,2010,217,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,2011,218,fail,fail,0,1,0,3,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,,219,ok,ok,2,1,0,4,0,2,942.0,0.0,0,0
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,2011,220,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,,221,ok,warn,3,1,0,1,0,0,0.0,97580.22,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),2010,222,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),2011,223,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY GRP-MAJ ADMIN CO-CHAIR (KERRY),,224,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),2010,225,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),2011,226,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),,227,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),2010,228,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),2011,229,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),,230,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),2010,231,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),2011,232,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LAUTENBERG),,233,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),2010,234,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),2011,235,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),,236,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),2010,237,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),2011,238,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),,239,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),2010,240,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),2011,241,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),,242,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),2010,243,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),2011,244,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),,245,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),2010,246,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),2011,247,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),,248,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
STATIONERY,2010,249,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,2011,250,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,,251,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
TOWN MEETING NOTICES,2010,252,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,2010,253,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,2011,254,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,,255,fail,fail,0,1,0,3,0,0,0.0,0.0,0,0
EMERGENCY APPROPRIATION PUBLIC LAW 109-13,,256,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,257,ok,banner_missing,1,1,0,1,0,1,750.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,258,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,259,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,260,ok,fail,5,1,0,3,0,5,8342.23,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,261,ok,warn,21,1,0,1,0,21,3300.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,262,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,263,ok,warn,51,2,1,5,0,51,44262.15,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,265,fail,fail,29,2,1,5,0,29,78082.93,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,267,ok,warn,4,1,0,2,0,4,3464.44,0.0,0,0
SECRETARY OF THE SENATE - FMIS PROJECTS,,268,ok,not_applicable,4,1,0,1,0,4,561860.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,269,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,270,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - (LIS PROJECT),,271,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SEC - EMRGCY APPROPS FOR TERR RESPONSE,,272,ok,warn,3,1,0,1,0,3,2560.86,0.0,0,0
SEC OF THE SENATE - SENATE COLLECTION,,273,ok,warn,11,1,0,1,0,11,78215.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,274,ok,not_applicable,38,2,1,2,0,38,4927977.97,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2011,276,ok,not_applicable,4,1,0,1,0,4,300031.65,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2011,277,ok,not_applicable,1,1,0,1,0,1,18225.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,278,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,279,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,280,ok,not_applicable,2,1,0,2,0,2,6488.29,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,281,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,282,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,283,ok,not_applicable,2,1,0,2,0,2,8635.74,0.0,0,0
