source_doc,source_pdf,source_page,reference_page,classification,assigned_to_block,block_start_page,block_reference_start,office,funding_year,word_count,visual_row_count,reason
112sdoc10,GPO-CDOC-112sdoc10.pdf,94,94,banner,True,94,94,MINORITY CONFERENCE COMMITTEE (R),2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,95,95,banner,True,95,95,MINORITY CONFERENCE COMMITTEE (R),2012,124,49,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,96,96,banner,True,96,96,MINORITY POLICY COMMITTEE (R),2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,97,97,banner,True,97,97,MINORITY POLICY COMMITTEE (R),2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,98,98,banner,True,98,98,MINORITY POLICY COMMITTEE (R),2012,119,48,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,99,99,banner,True,99,99,SECRETARY FOR THE MAJORITY (D),2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,100,100,banner,True,100,100,SECRETARY FOR THE MAJORITY (D),2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,101,101,banner,True,101,101,SECRETARY FOR THE MAJORITY (D),2012,95,40,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,102,102,banner,True,102,102,SECRETARY FOR THE MINORITY (R),2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,103,103,banner,True,103,103,SECRETARY FOR THE MINORITY (R),2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,104,104,banner,True,104,104,SECRETARY FOR THE MINORITY (R),2012,89,38,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,105,105,banner,True,105,105,SGT @ ARMS - CENTRAL OPERATIONS,2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,106,106,banner,True,106,106,SGT @ ARMS - CAPITOL DIVISION,2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,107,107,banner,True,107,107,SGT @ ARMS - IT SUPPORT SERVICES,2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,108,108,banner,True,108,108,SGT @ ARMS - STAFF OFFICES,2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,109,109,banner,True,109,109,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2010,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,110,110,banner,True,110,110,SGT @ ARMS - CENTRAL OPERATIONS,2011,56,27,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,111,111,banner,True,111,111,SGT @ ARMS - CAPITOL DIVISION,2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,112,112,banner,True,112,112,SGT @ ARMS - IT SUPPORT SERVICES,2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,113,113,banner,True,113,113,SGT @ ARMS - STAFF OFFICES,2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,114,114,banner,True,114,114,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2011,52,25,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,115,115,banner,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,160,61,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,116,116,data,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,205,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,117,117,data,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,202,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,118,118,data,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,203,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,119,119,data,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,120,120,data,True,115,115,SGT @ ARMS - CENTRAL OPERATIONS,2012,114,43,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,121,121,banner,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,163,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,122,122,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,123,123,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,203,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,124,124,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,203,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,125,125,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,126,126,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,127,127,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,128,128,data,True,121,121,SGT @ ARMS - CAPITOL DIVISION,2012,44,21,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,129,129,banner,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2012,161,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,130,130,data,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,131,131,data,True,129,129,SGT @ ARMS - IT SUPPORT SERVICES,2012,69,29,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,132,132,banner,True,132,132,SGT @ ARMS - STAFF OFFICES,2012,164,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,133,133,data,True,132,132,SGT @ ARMS - STAFF OFFICES,2012,203,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,134,134,data,True,132,132,SGT @ ARMS - STAFF OFFICES,2012,96,36,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,135,135,banner,True,135,135,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,161,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,136,136,data,True,135,135,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,202,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,137,137,data,True,135,135,SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,147,54,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,138,138,banner,True,138,138,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,139,139,banner,True,139,139,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,140,140,banner,True,140,140,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,141,141,banner,True,141,141,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,142,142,banner,True,142,142,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,143,143,banner,True,143,143,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,144,144,banner,True,144,144,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,161,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,145,145,data,True,144,144,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,201,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,146,146,data,True,144,144,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,202,71,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,147,147,data,True,144,144,SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,39,19,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,148,148,banner,True,148,148,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,161,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,149,149,data,True,148,148,SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,66,28,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,150,150,banner,True,150,150,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,161,58,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,151,151,data,True,150,150,SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,46,21,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,152,152,banner,True,152,152,APPROPRIATIONS,2010,65,30,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,153,153,banner,True,153,153,APPROPRIATIONS,2011,65,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,154,154,banner,True,154,154,APPROPRIATIONS,,279,60,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,155,155,data,True,154,154,APPROPRIATIONS,,248,43,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,156,156,banner,True,156,156,CHAPLAIN,2010,68,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,157,157,banner,True,157,157,CHAPLAIN,2011,68,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,158,158,banner,True,158,158,CHAPLAIN,,177,55,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,159,159,banner,True,159,159,MAJORITY CONFERENCE COMMITTEE (D),2010,71,31,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,160,160,banner,True,160,160,MAJORITY CONFERENCE COMMITTEE (D),2011,71,31,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,161,161,banner,True,161,161,MAJORITY CONFERENCE COMMITTEE (D),2012,51,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,162,162,banner,True,162,162,MAJORITY CONFERENCE COMMITTEE (D),,158,56,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,163,163,data,True,162,162,MAJORITY CONFERENCE COMMITTEE (D),,264,66,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,164,164,banner,True,164,164,MAJORITY POLICY COMMITTEE (D),2010,71,31,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,165,165,banner,True,165,165,MAJORITY POLICY COMMITTEE (D),2011,80,33,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,166,166,banner,True,166,166,MAJORITY POLICY COMMITTEE (D),2012,51,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,167,167,banner,True,167,167,MAJORITY POLICY COMMITTEE (D),,149,56,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,168,168,data,True,167,167,MAJORITY POLICY COMMITTEE (D),,109,27,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,169,169,banner,True,169,169,MAJORITY LEADER (D),2010,59,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,170,170,banner,True,170,170,MAJORITY LEADER (D),2011,68,30,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,171,171,banner,True,171,171,MAJORITY WHIP (D),2010,56,27,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,172,172,banner,True,172,172,MINORITY LEADER (R),2010,68,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,173,173,banner,True,173,173,MINORITY LEADER (R),2011,65,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,174,174,banner,True,174,174,MINORITY LEADER (R),2012,166,49,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,175,175,banner,True,175,175,"SECRETARY, MINORITY CONFERENCE COMM (R)",2010,59,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,176,176,banner,True,176,176,"SECRETARY, MINORITY CONFERENCE COMM (R)",2011,56,27,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,177,177,banner,True,177,177,"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,56,27,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,178,178,banner,True,178,178,MINORITY WHIP (R),2010,65,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,179,179,banner,True,179,179,MINORITY WHIP (R),2011,65,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,180,180,banner,True,180,180,MINORITY WHIP (R),2012,104,39,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,181,181,banner,True,181,181,MINORITY CONFERENCE COMMITTEE (R),2010,71,31,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,182,182,banner,True,182,182,MINORITY CONFERENCE COMMITTEE (R),2011,83,33,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,183,183,banner,True,183,183,MINORITY CONFERENCE COMMITTEE (R),2012,75,33,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,184,184,banner,True,184,184,MINORITY CONFERENCE COMMITTEE (R),,229,55,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,185,185,data,True,184,184,MINORITY CONFERENCE COMMITTEE (R),,19,12,block_data
112sdoc10,GPO-CDOC-112sdoc10.pdf,186,186,banner,True,186,186,MINORITY POLICY COMMITTEE (R),2010,68,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,187,187,banner,True,187,187,MINORITY POLICY COMMITTEE (R),2011,68,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,188,188,banner,True,188,188,MINORITY POLICY COMMITTEE (R),,125,46,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,189,189,banner,True,189,189,SENATE CHILD CARE CENTER,2010,59,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,190,190,banner,True,190,190,SENATE CHILD CARE CENTER,2011,59,28,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,191,191,banner,True,191,191,SENATE CHILD CARE CENTER,,108,39,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,192,192,banner,True,192,192,CONSULTANTS,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,193,193,banner,True,193,193,CONSULTANTS,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,194,194,banner,True,194,194,CONSULTANTS,,122,46,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,195,195,banner,True,195,195,EMPLOYEE COMPENSATION FUND,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,196,196,banner,True,196,196,EMPLOYEE COMPENSATION FUND,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,197,197,banner,True,197,197,EMPLOYEE COMPENSATION FUND,,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,198,198,banner,True,198,198,FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,199,199,banner,True,199,199,FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2011,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,200,200,banner,True,200,200,FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,57,27,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,201,201,banner,True,201,201,FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,202,202,banner,True,202,202,FOREIGN TRAVEL - MEMBERS & EMPLOYEES,2011,69,29,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,203,203,banner,True,203,203,FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,150,54,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,204,204,banner,True,204,204,JOHN HEINZ FELLOWSHIP PROGRAM,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,205,205,banner,True,205,205,POSTAGE,2010,53,26,block_start
112sdoc10,GPO-CDOC-112sdoc10.pdf,206,206,banner,True,206,206,POSTAGE,2011,53,26,block_start
