Parsed from U.S. Senate disbursement reports (govinfo.gov). See README.md for methodology and known limitations.
source_doc,senator_flag,senator_name,bioguide_id,raw_office,funding_year,fiscal_year,congress_number,reference_page,document_number,date_posted,start_date,end_date,description,salary_flag,amount,payee,validation_status,category
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF,0,"84,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"37,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"36,874.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF TO JUN. 3,0,"19,774.98",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"50,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"85,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"69,750.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"43,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"71,250.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"70,249.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"74,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF,0,"82,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER TO AUG. 3,0,"15,716.61",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF FROM JUN. 4,0,"25,999.97",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"62,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,CHIEF CLERK,0,"85,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"67,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"76,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,STAFF ASSISTANT,0,"42,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"79,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"48,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"79,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"61,749.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"70,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"69,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"75,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"51,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF,0,"24,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF,0,"39,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"72,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"84,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"69,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,55,,,,,PROFESSIONAL STAFF MEMBER,0,"64,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"82,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"45,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"84,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"73,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"70,249.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"64,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"20,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"16,759.44",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"75,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"40,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"80,250.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"60,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF TO JUN. 4,0,"16,444.41",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"25,833.28",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"73,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"24,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"37,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"70,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"85,249.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF,0,"54,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"68,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"62,166.64",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"49,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF DIRECTOR - MINORITY,0,"85,657.44",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"79,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"80,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"63,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"45,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF DIRECTOR,0,"85,657.44",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"48,166.64",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"85,249.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"51,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"43,249.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"48,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"84,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"49,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,ASSISTANT TO THE CHAIRMAN,0,"69,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER FROM JUN. 8,0,"25,738.83",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF,0,"45,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF,0,"33,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF FROM MAY. 1,0,"28,333.30",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"54,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"30,249.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"78,499.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"30,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"56,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"45,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"83,749.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"79,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"20,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"46,500.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"53,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"19,999.92",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"77,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"20,499.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,STAFF ASSISTANT,0,"21,000.00",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,56,,,,,PROFESSIONAL STAFF MEMBER,0,"69,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,57,,,,,PROFESSIONAL STAFF,0,"59,666.64",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,57,,,,,PROFESSIONAL STAFF,0,"24,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,57,,,,,PROFESSIONAL STAFF,0,"54,999.96",,unchecked,
112sdoc10,0,,,APPROPRIATIONS,2012,,112,57,,,,,PROFESSIONAL STAFF,0,"68,499.96",,unchecked,
112sdoc10,0,,,CHAPLAIN,2012,,112,60,,,,,CHIEF OF STAFF,0,"63,499.92",,unchecked,
112sdoc10,0,,,CHAPLAIN,2012,,112,60,,,,,CHAPLAIN,0,"75,349.92",,unchecked,
112sdoc10,0,,,CHAPLAIN,2012,,112,60,,,,,EXECUTIVE ASSISTANT,0,"24,999.96",,unchecked,
112sdoc10,0,,,CHAPLAIN,2012,,112,60,,,,,DIRECTOR OF COMMUNICATIONS,0,"37,500.00",,unchecked,
112sdoc10,0,,,MAJORITY CONFERENCE COMMITTEE (D),2012,,112,63,,,,,PART-TIME EDITOR,0,"8,106.48",,unchecked,
112sdoc10,0,,,MAJORITY CONFERENCE COMMITTEE (D),2012,,112,63,,,,,NEW MEDIA DIRECTOR,0,"47,499.96",,unchecked,
112sdoc10,0,,,MAJORITY CONFERENCE COMMITTEE (D),2012,,112,63,,,,,VIDEOGRAPHER,0,"30,743.40",,unchecked,
112sdoc10,0,,,MAJORITY CONFERENCE COMMITTEE (D),2012,,112,63,,,,,DIRECTOR OF BROADCAST OPERATIONS,0,"47,499.96",,unchecked,
112sdoc10,0,,,MAJORITY CONFERENCE COMMITTEE (D),2012,,112,63,,,,,MULTIMEDIA SPECIALIST,0,"36,000.00",,unchecked,
