office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum,context
INTERN COMPENSATION - KELLY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1370,PERSONNEL COMP. FULL-TIME PERMANENT,1370,41797.27,41797.27,ok,segment,,,
INTERN COMPENSATION - KELLY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1370,NET PAYROLL EXPENSES,1370,41797.27,41797.27,ok,block_running_total,,,
INTERN COMPENSATION - KELLY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1370,BANNER NET PAYROLL,1370,41797.27,41797.27,ok,banner,,,
INTERN COMPENSATION - KELLY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1370,BANNER ORGANIZATION TOTALS,1370,41797.27,41797.27,ok,banner,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1371,BANNER NET PAYROLL,1371,0.0,0.0,banner_missing,banner,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1371,BANNER ORGANIZATION TOTALS,1371,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1372,BANNER NET PAYROLL,1372,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1372,BANNER ORGANIZATION TOTALS,1372,0.0,0.0,ok,banner,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,PERSONNEL BENEFITS,1373,591.5,0.0,no_records,segment,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,NET PAYROLL EXPENSES,1373,591.5,591.5,ok,block_running_total,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,TRAVEL AND TRANSPORTATION OF PERSONS,1375,7697.24,7697.24,ok,segment,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,OTHER CONTRACTUAL SERVICES,1375,3575.0,3575.0,ok,segment,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,ACQUISITION OF ASSETS,1375,172.56,172.56,ok,segment,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,BANNER NET PAYROLL,1373,591.5,591.5,ok,banner,,,
SENATOR JOHN N. KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1373,BANNER ORGANIZATION TOTALS,1373,19852.82,12036.3,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1376,BANNER NET PAYROLL,1376,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KENNEDY,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1376,BANNER ORGANIZATION TOTALS,1376,0.0,0.0,ok,banner,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,PERSONNEL COMP. FULL-TIME PERMANENT,1378,1767558.1,1767558.1,ok,segment,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,PERSONNEL BENEFITS,1378,659.25,0.0,no_records,segment,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,NET PAYROLL EXPENSES,1378,1768217.35,1768217.35,ok,block_running_total,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,TRAVEL AND TRANSPORTATION OF PERSONS,1403,106633.0,106633.0,ok,segment,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,OTHER CONTRACTUAL SERVICES,1403,1261.88,1261.88,ok,segment,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,ACQUISITION OF ASSETS,1403,20971.84,20971.84,ok,segment,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,BANNER NET PAYROLL,1377,1768217.35,1768217.35,ok,banner,,,
SENATOR JOHN N. KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1377,BANNER ORGANIZATION TOTALS,1377,2002516.18,1897084.07,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1404,PERSONNEL COMP. FULL-TIME PERMANENT,1404,40283.31,40283.31,ok,segment,,,
INTERN COMPENSATION - KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1404,NET PAYROLL EXPENSES,1404,40283.31,40283.31,ok,block_running_total,,,
INTERN COMPENSATION - KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1404,BANNER NET PAYROLL,1404,40283.31,40283.31,ok,banner,,,
INTERN COMPENSATION - KENNEDY,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1404,BANNER ORGANIZATION TOTALS,1404,40283.31,40283.31,ok,banner,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,PERSONNEL COMP. FULL-TIME PERMANENT,1406,978090.8,978090.8,ok,segment,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,PERSONNEL BENEFITS,1406,2929.4,0.0,no_records,segment,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,NET PAYROLL EXPENSES,1406,981020.2,981020.2,ok,block_running_total,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,TRAVEL AND TRANSPORTATION OF PERSONS,1411,27490.88,27490.88,ok,segment,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,OTHER CONTRACTUAL SERVICES,1411,20.0,20.0,ok,segment,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,BANNER NET PAYROLL,1405,981020.2,981020.2,ok,banner,,,
SENATOR ANDY KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1405,BANNER ORGANIZATION TOTALS,1405,1018117.79,1008531.08,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1412,PERSONNEL COMP. FULL-TIME PERMANENT,1412,2589.52,2589.52,ok,segment,,,
INTERN COMPENSATION - KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1412,NET PAYROLL EXPENSES,1412,2589.52,2589.52,ok,block_running_total,,,
INTERN COMPENSATION - KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1412,BANNER NET PAYROLL,1412,2589.52,2589.52,ok,banner,,,
INTERN COMPENSATION - KIM,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1412,BANNER ORGANIZATION TOTALS,1412,2589.52,2589.52,ok,banner,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1413,BANNER NET PAYROLL,1413,0.0,0.0,banner_missing,banner,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1413,BANNER ORGANIZATION TOTALS,1413,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1414,BANNER NET PAYROLL,1414,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1414,BANNER ORGANIZATION TOTALS,1414,0.0,0.0,ok,banner,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,PERSONNEL BENEFITS,1415,403.35,0.0,no_records,segment,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,NET PAYROLL EXPENSES,1415,403.35,403.35,ok,block_running_total,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,TRAVEL AND TRANSPORTATION OF PERSONS,1416,2492.15,2492.15,ok,segment,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,OTHER CONTRACTUAL SERVICES,1416,500.0,500.0,ok,segment,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,ACQUISITION OF ASSETS,1416,7102.0,7102.0,ok,segment,,,
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,BANNER NET PAYROLL,1415,881.84,403.35,fail,banner,,,fy_boundary_pattern
SENATOR ANGUS KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1415,BANNER ORGANIZATION TOTALS,1415,20847.26,10497.5,fail,banner,,,
INTERN COMPENSATION - KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1417,BANNER NET PAYROLL,1417,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KING,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1417,BANNER ORGANIZATION TOTALS,1417,0.0,0.0,ok,banner,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,PERSONNEL COMP. FULL-TIME PERMANENT,1419,1911981.86,1911981.86,ok,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,RE-EMPLOYED ANNUITANTS,1419,4694.0,0.0,no_records,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,PERSONNEL BENEFITS,1419,3429.9,0.0,no_records,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,NET PAYROLL EXPENSES,1419,1920105.76,1920105.76,ok,block_running_total,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,TRAVEL AND TRANSPORTATION OF PERSONS,1426,40001.75,40001.75,ok,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,OTHER CONTRACTUAL SERVICES,1426,2662.24,2662.24,ok,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,ACQUISITION OF ASSETS,1426,343.41,343.41,ok,segment,,,
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,BANNER NET PAYROLL,1418,1919627.27,1920105.76,fail,banner,,,fy_boundary_pattern
SENATOR ANGUS KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1418,BANNER ORGANIZATION TOTALS,1418,2031435.72,1963113.16,fail,banner,,,
INTERN COMPENSATION - KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1427,BANNER NET PAYROLL,1427,,0.0,not_applicable,banner,,,
INTERN COMPENSATION - KING,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1427,BANNER ORGANIZATION TOTALS,1427,0.0,0.0,ok,banner,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1428,TRAVEL AND TRANSPORTATION OF PERSONS,1428,65.14,65.14,ok,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1428,BANNER NET PAYROLL,1428,0.0,0.0,banner_missing,banner,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1428,BANNER ORGANIZATION TOTALS,1428,65.14,65.14,ok,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1429,BANNER NET PAYROLL,1429,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1429,BANNER ORGANIZATION TOTALS,1429,0.0,0.0,ok,banner,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,PERSONNEL BENEFITS,1430,2711.39,0.0,no_records,segment,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,NET PAYROLL EXPENSES,1430,2711.39,2711.39,ok,block_running_total,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,TRAVEL AND TRANSPORTATION OF PERSONS,1434,21904.52,21904.52,ok,segment,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,OTHER CONTRACTUAL SERVICES,1434,130.02,130.02,ok,segment,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,ACQUISITION OF ASSETS,1434,14338.2,14338.2,ok,segment,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,BANNER NET PAYROLL,1430,2711.39,2711.39,ok,banner,,,
SENATOR AMY KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1430,BANNER ORGANIZATION TOTALS,1430,62760.74,39084.13,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1435,BANNER NET PAYROLL,1435,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1435,BANNER ORGANIZATION TOTALS,1435,0.0,0.0,ok,banner,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,PERSONNEL COMP. FULL-TIME PERMANENT,1438,1955251.32,1955251.32,ok,segment,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,PERSONNEL BENEFITS,1438,2073.61,0.0,no_records,segment,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,NET PAYROLL EXPENSES,1438,1957324.93,1957324.93,ok,block_running_total,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,TRAVEL AND TRANSPORTATION OF PERSONS,1445,28830.76,28830.76,ok,segment,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,OTHER CONTRACTUAL SERVICES,1445,350.0,350.0,ok,segment,,,
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,BANNER NET PAYROLL,1436,1962839.09,1957324.93,fail,banner,,,fy_boundary_pattern
SENATOR AMY KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1436,BANNER ORGANIZATION TOTALS,1436,2039160.46,1986505.69,fail,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1446,PERSONNEL COMP. FULL-TIME PERMANENT,1446,19769.42,19769.42,ok,segment,,,
INTERN COMPENSATION - KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1446,NET PAYROLL EXPENSES,1446,19769.42,19769.42,ok,block_running_total,,,
INTERN COMPENSATION - KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1446,BANNER NET PAYROLL,1446,19769.42,19769.42,ok,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1446,BANNER ORGANIZATION TOTALS,1446,19769.42,19769.42,ok,banner,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1447,BANNER NET PAYROLL,1447,0.0,0.0,banner_missing,banner,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1447,BANNER ORGANIZATION TOTALS,1447,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1448,BANNER NET PAYROLL,1448,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1448,BANNER ORGANIZATION TOTALS,1448,0.0,0.0,ok,banner,,,
SENATOR JAMES LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1449,TRAVEL AND TRANSPORTATION OF PERSONS,1454,16241.51,16241.51,ok,segment,,,
SENATOR JAMES LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1449,OTHER CONTRACTUAL SERVICES,1454,41004.0,41004.0,ok,segment,,,
SENATOR JAMES LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1449,ACQUISITION OF ASSETS,1454,22445.89,22445.89,ok,segment,,,
SENATOR JAMES LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1449,BANNER NET PAYROLL,1449,15833.32,0.0,banner_missing,banner,,,
SENATOR JAMES LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1449,BANNER ORGANIZATION TOTALS,1449,81492.16,79691.4,warn,banner,,,banner_only_categories
INTERN COMPENSATION - LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1455,BANNER NET PAYROLL,1455,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LANKFORD,2024,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1455,BANNER ORGANIZATION TOTALS,1455,0.0,0.0,ok,banner,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,PERSONNEL COMP. FULL-TIME PERMANENT,1457,1808019.63,1808019.63,ok,segment,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,PERSONNEL BENEFITS,1457,1091.0,0.0,no_records,segment,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,NET PAYROLL EXPENSES,1457,1809110.63,1809110.63,ok,block_running_total,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,TRAVEL AND TRANSPORTATION OF PERSONS,1478,93373.41,93373.41,ok,segment,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,OTHER CONTRACTUAL SERVICES,1478,1048.72,1048.72,ok,segment,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,ACQUISITION OF ASSETS,1478,4374.7,4374.7,ok,segment,,,
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,BANNER NET PAYROLL,1456,1777443.99,1809110.63,fail,banner,,,fy_boundary_pattern
SENATOR JAMES LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1456,BANNER ORGANIZATION TOTALS,1456,1933242.01,1907907.46,fail,banner,,,
INTERN COMPENSATION - LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1479,PERSONNEL COMP. FULL-TIME PERMANENT,1479,26988.72,26988.72,ok,segment,,,
INTERN COMPENSATION - LANKFORD,2025,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,1479,NET PAYROLL EXPENSES,1479,26988.72,26988.72,ok,block_running_total,,,
