office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
MINORITY LEADER (R),2012,50,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2013,51,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2014,52,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2012,53,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2013,54,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2014,55,ok,ok,107,3,2,4,0,107,6351305.61,0.0,0,0
CHAPLAIN,2012,58,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2013,59,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2014,60,ok,ok,4,1,0,2,0,4,212496.44,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2012,61,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2013,62,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2014,63,fail,fail,26,1,0,2,0,26,638204.51,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2012,64,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2013,65,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2014,66,ok,ok,22,1,0,3,0,22,728599.39,0.0,0,0
MAJORITY LEADER (D),2012,67,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2013,68,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2014,69,fail,fail,36,2,1,2,0,36,1335474.75,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2012,71,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2013,72,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2014,73,ok,ok,4,1,0,2,0,4,160729.32,0.0,0,0
MAJORITY WHIP (D),2012,74,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2013,75,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2014,76,ok,ok,24,1,0,2,0,24,857187.2,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2012,77,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2013,78,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - BIDEN,2014,79,ok,ok,38,2,1,2,0,38,1080993.97,0.0,0,0
PRESIDENT PRO TEMPORE (D),2012,81,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2013,82,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2014,83,ok,ok,4,1,0,2,0,4,38655.44,0.0,0,0
MINORITY LEADER (R),2012,84,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2013,85,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2014,86,ok,ok,22,1,0,2,0,22,863157.91,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,87,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,88,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2014,89,ok,ok,6,1,0,2,0,6,178560.12,0.0,0,0
MINORITY WHIP (R),2012,90,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2013,91,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2014,92,ok,ok,7,1,0,2,0,7,308649.66,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2012,93,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2013,94,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2014,95,fail,fail,18,1,0,3,0,18,614920.52,0.0,0,0
MINORITY POLICY COMMITTEE (R),2012,96,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2013,97,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2014,98,ok,ok,18,1,0,2,0,18,811307.62,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2012,99,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2013,100,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2014,101,ok,ok,13,1,0,2,0,13,404734.17,0.0,0,0
SECRETARY FOR THE MINORITY (R),2012,102,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2013,103,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2014,104,ok,ok,10,1,0,2,0,10,360913.55,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2012,105,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2012,106,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2012,107,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2012,108,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2012,109,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2013,110,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2013,111,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2013,112,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2013,113,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2013,114,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,2014,115,ok,ok,329,6,5,3,0,329,9943722.47,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,2014,121,ok,ok,349,7,6,3,0,349,7334940.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,2014,128,fail,fail,97,3,2,3,0,97,3512148.18,0.0,0,0
SGT @ ARMS - STAFF OFFICES,2014,131,ok,ok,117,3,2,3,0,117,4577404.78,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,2014,134,ok,ok,139,3,2,3,0,139,7291854.87,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,137,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,138,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,139,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2013,140,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2013,141,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2013,142,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2014,143,ok,ok,161,4,3,3,0,161,6645965.54,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2014,147,ok,ok,51,2,1,3,0,51,1685423.81,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2014,149,ok,ok,47,2,1,2,0,47,2646617.44,0.0,0,0
APPROPRIATIONS,,151,ok,warn,79,3,2,3,0,79,54075.44,0.0,0,0
APPROPRIATIONS,,154,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,,155,ok,warn,8,1,0,1,0,8,836.15,0.0,0,0
CHAPLAIN,,156,ok,warn,4,1,0,1,0,4,25.25,0.0,0,0
CHAPLAIN,,157,ok,warn,9,1,0,3,0,9,55.96,0.0,0,0
CHAPLAIN,,158,ok,warn,7,1,0,3,0,7,721.1,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2012,159,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2013,160,ok,not_applicable,6,1,0,1,0,6,30412.36,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2014,161,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),,162,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),,163,ok,warn,1,1,0,1,0,1,107.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),,164,ok,warn,34,2,1,5,0,34,15228.73,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2012,166,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2013,167,ok,not_applicable,2,1,0,1,0,2,3554.23,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2014,168,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),,169,ok,banner_missing,2,1,0,1,0,2,6001.91,0.0,0,0
MAJORITY POLICY COMMITTEE (D),,170,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),,171,ok,warn,32,2,1,5,0,32,14814.83,0.0,0,0
MAJORITY LEADER (D),2013,173,ok,not_applicable,4,1,0,1,0,4,94788.9,0.0,0,0
MAJORITY LEADER (D),2014,174,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2014,175,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2012,176,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2013,177,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2014,178,ok,warn,13,1,0,4,0,13,2942.24,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2012,179,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2013,180,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2012,181,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2013,182,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2014,183,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2012,184,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),,185,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),,186,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),,187,ok,warn,12,1,0,5,0,12,7244.55,0.0,0,0
MINORITY POLICY COMMITTEE (R),,188,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),,189,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),,190,ok,warn,7,1,0,5,0,7,1568.02,0.0,0,0
SENATE CHILD CARE CENTER,,191,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
SENATE CHILD CARE CENTER,,192,ok,banner_missing,10,1,0,2,0,10,3713.43,0.0,0,0
SENATE CHILD CARE CENTER,,193,fail,fail,0,1,0,4,0,0,0.0,0.0,0,0
CONSULTANTS,,194,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,,195,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,,196,fail,fail,24,1,0,4,24,24,1659302.61,0.0,0,0
EMPLOYEE COMPENSATION FUND,,197,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,,198,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEE COMPENSATION FUND,,199,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,200,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,201,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,,202,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,203,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,204,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS & EMPLOYEES,,205,ok,not_applicable,15,2,1,1,0,15,4447.67,0.0,0,0
POSTAGE,,207,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,,208,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,,209,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,,210,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,,211,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,,212,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,,213,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,,214,ok,ok,1,1,0,3,0,1,440588.03,0.0,0,0
RESERVE FOR CONTINGENCIES,,215,ok,fail,11,1,0,1,0,11,261513.6,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,,216,ok,not_applicable,20,1,0,1,0,20,14794.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,,217,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,,218,ok,not_applicable,3,1,0,1,0,3,550.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,,219,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,,220,fail,fail,0,1,0,3,0,0,0.0,0.0,0,0
RESOLUTION & REORGANIZATION RESERVE,,221,fail,fail,28,2,1,4,27,28,140061.25,0.0,0,0
JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,,223,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (KERRY),,224,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (FEINSTEIN),,225,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (FEINSTEIN),,226,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),,227,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),,228,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (LEVIN),,229,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (INOUYE),,230,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (MIKULSKI),,231,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO-CHAIR (MIKULSKI),,232,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-DEM CO-CHAIR (MENENDEZ),,233,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-DEM CO-CHAIR (MENENDEZ),,234,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-DEM CO-CHAIR (MENENDEZ),,235,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),,236,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),,237,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (REID),,238,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO-CHAIR (KYL),,239,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADMIN CO-CHAIR (RUBIO),,240,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADMIN CO-CHAIR (RUBIO),,241,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),,242,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),,243,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (L. GRAHAM),,244,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),,245,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),,246,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN LEADER (MCCONNELL),,247,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),,248,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),,249,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO-CHAIR (COCHRAN),,250,ok,warn,0,1,0,2,0,0,0.0,0.0,0,0
STATIONERY,,251,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,,252,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
STATIONERY,,253,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,,254,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,,255,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
MISC ITEMS - STUDENT LOANS,,256,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
EMERGENCY APPROPRIATION PUBLIC LAW 109-13,,257,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2012,258,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2012,259,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2012,260,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2013,261,ok,warn,4,1,0,1,0,4,167874.84,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2013,262,fail,fail,13,1,0,4,0,13,1800.0,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2013,263,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,2014,264,ok,warn,61,2,1,5,0,61,67228.34,0.0,0,0
SECRETARY OF THE SENATE - EXECUTIVE OFFICE,2014,266,fail,fail,38,2,1,6,0,38,15093.09,0.0,0,0
SECRETARY OF THE SENATE - LEGISLATIVE SERVICES,2014,268,ok,warn,6,1,0,2,0,6,4537.49,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,269,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,270,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,271,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - ADMINISTRATIVE SERV.,,272,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE - (LIS PROJECT),,273,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SEC - EMRGCY APPROPS FOR TERR RESPONSE,,274,ok,warn,0,1,0,0,0,0,0.0,0.0,0,0
SEC OF THE SENATE - SENATE COLLECTION,,275,ok,warn,14,1,0,2,0,14,133935.24,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,276,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,277,ok,not_applicable,1,1,0,1,0,1,25425.67,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,278,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,279,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,280,ok,not_applicable,3,1,0,1,0,3,814628.46,0.0,0,0
SGT @ ARMS - CENTRAL OPERATIONS,,281,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - CAPITOL DIVISION,,282,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - IT SUPPORT SERVICES,,283,ok,not_applicable,2,1,0,1,0,2,70.0,0.0,0,0
SGT @ ARMS - STAFF OFFICES,,284,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SGT @ ARMS - TECHNOLOGY DEVELOPMENT SERVICES,,285,ok,not_applicable,2,1,0,1,0,2,169811.75,0.0,0,0
