office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
INTERN COMPENSATION - OSSOFF,2023,436,ok,ok,8,1,0,2,0,8,48359.97,0.0,0,0
SENATOR ALEX PADILLA,2021,437,ok,warn,2,1,0,1,0,2,129900.89,0.0,0,0
INTERN COMPENSATION - PADILLA,2021,438,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ALEX PADILLA,2022,439,ok,warn,85,4,3,3,0,85,152741.69,0.0,0,0
INTERN COMPENSATION - PADILLA,2022,443,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ALEX PADILLA,2023,444,ok,fail,252,9,8,6,0,252,2551387.52,0.0,0,0
INTERN COMPENSATION - PADILLA,2023,453,ok,ok,32,2,1,2,0,32,81989.39,0.0,0,0
SENATOR RAND PAUL,2021,455,ok,banner_missing,1,1,0,1,0,1,6473.39,0.0,0,0
INTERN COMPENSATION - PAUL,2021,456,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2022,457,ok,warn,54,3,2,3,0,54,59609.76,0.0,0,0
INTERN COMPENSATION - PAUL,2022,460,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RAND PAUL,2023,461,ok,warn,469,17,16,6,0,469,1362439.08,0.0,0,0
INTERN COMPENSATION - PAUL,2023,478,ok,ok,9,1,0,2,0,9,31305.25,0.0,0,0
SENATOR DAVID PERDUE,2021,479,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PERDUE,2021,480,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2021,481,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - PETERS,2021,482,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2022,483,ok,fail,291,12,11,5,0,291,77073.9,0.0,0,0
INTERN COMPENSATION - PETERS,2022,495,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR GARY PETERS,2023,496,ok,fail,338,13,12,5,0,338,1836730.07,0.0,0,0
INTERN COMPENSATION - PETERS,2023,509,ok,ok,14,1,0,2,0,14,38319.91,0.0,0,0
SENATOR ROB PORTMAN,2021,510,ok,banner_missing,1,1,0,1,0,1,173.52,0.0,0,0
INTERN COMPENSATION - PORTMAN,2021,511,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2022,512,ok,warn,78,4,3,4,0,78,10335.29,0.0,0,0
INTERN COMPENSATION - PORTMAN,2022,516,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR ROB PORTMAN,2023,517,ok,warn,257,10,9,6,0,257,1241256.9,0.0,0,0
INTERN COMPENSATION - PORTMAN,2023,527,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2021,528,ok,banner_missing,1,1,0,1,0,1,1771.52,0.0,0,0
INTERN COMPENSATION - REED,2021,529,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2022,530,ok,fail,30,2,1,3,0,30,7254.77,0.0,0,0
INTERN COMPENSATION - REED,2022,532,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JOHN F. REED,2023,533,fail,fail,107,5,4,5,0,107,1449264.67,0.0,0,0
INTERN COMPENSATION - REED,2023,538,ok,ok,18,1,0,2,0,18,42384.0,0.0,0,0
SENATOR JOHN PETER RICKETTS,2023,539,ok,warn,59,3,2,4,0,59,335593.45,0.0,0,0
INTERN COMPENSATION - RICKETTS,2023,542,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2021,543,ok,banner_missing,4,1,0,2,0,4,3148.84,0.0,0,0
INTERN COMPENSATION - RISCH,2021,544,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2022,545,ok,warn,46,3,2,5,0,46,26268.38,0.0,0,0
INTERN COMPENSATION - RISCH,2022,548,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JAMES E. RISCH,2023,549,ok,warn,233,8,7,6,0,233,1575109.6,0.0,0,0
INTERN COMPENSATION - RISCH,2023,557,ok,ok,8,1,0,2,0,8,29500.0,0.0,0,0
SENATOR PAT ROBERTS,2021,558,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROBERTS,2021,559,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2021,560,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - ROMNEY,2021,561,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2022,562,ok,warn,88,4,3,4,0,88,20308.7,0.0,0,0
INTERN COMPENSATION - ROMNEY,2022,566,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MITT ROMNEY,2023,567,ok,warn,465,16,15,6,0,465,1613470.71,0.0,0,0
INTERN COMPENSATION - ROMNEY,2023,583,ok,ok,12,1,0,2,0,12,30699.96,0.0,0,0
SENATOR JACKY ROSEN,2021,584,ok,banner_missing,2,1,0,1,0,2,632.93,0.0,0,0
INTERN COMPENSATION - ROSEN,2021,585,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2022,586,ok,fail,18,2,1,5,0,18,5924.39,0.0,0,0
INTERN COMPENSATION - ROSEN,2022,588,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JACKY ROSEN,2023,589,ok,fail,223,8,7,5,0,223,1671175.8,0.0,0,0
INTERN COMPENSATION - ROSEN,2023,597,ok,ok,5,1,0,2,0,5,25419.31,0.0,0,0
SENATOR MIKE ROUNDS,2021,598,ok,banner_missing,1,1,0,1,0,1,2123.37,0.0,0,0
INTERN COMPENSATION - ROUNDS,2021,599,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2022,600,ok,warn,106,5,4,5,0,106,130827.93,0.0,0,0
INTERN COMPENSATION - ROUNDS,2022,605,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MIKE ROUNDS,2023,606,ok,warn,402,14,13,6,0,402,1550366.46,0.0,0,0
INTERN COMPENSATION - ROUNDS,2023,620,ok,ok,7,1,0,2,0,7,16046.64,0.0,0,0
SENATOR MARCO RUBIO,2021,621,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - RUBIO,2021,622,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2022,623,ok,warn,50,3,2,4,0,50,16098.59,0.0,0,0
INTERN COMPENSATION - RUBIO,2022,626,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR MARCO RUBIO,2023,627,ok,warn,432,17,16,6,0,432,2110875.95,0.0,0,0
INTERN COMPENSATION - RUBIO,2023,644,ok,ok,13,1,0,2,0,13,54584.65,0.0,0,0
SENATOR BERNARD SANDERS,2021,645,ok,warn,1,1,0,1,0,1,328.4,0.0,0,0
INTERN COMPENSATION - SANDERS,2021,646,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2022,647,ok,warn,57,3,2,5,0,57,36355.41,0.0,0,0
INTERN COMPENSATION - SANDERS,2022,650,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BERNARD SANDERS,2023,651,ok,warn,174,7,6,6,0,174,1845729.23,0.0,0,0
INTERN COMPENSATION - SANDERS,2023,658,ok,ok,13,1,0,2,0,13,50707.83,0.0,0,0
SENATOR BEN SASSE,2021,659,ok,banner_missing,6,1,0,1,0,6,1852.29,0.0,0,0
INTERN COMPENSATION - SASSE,2021,660,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BEN SASSE,2022,661,ok,warn,169,7,6,3,0,169,40638.26,0.0,0,0
INTERN COMPENSATION - SASSE,2022,668,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BEN SASSE,2023,669,ok,warn,157,6,5,4,0,157,928890.18,0.0,0,0
INTERN COMPENSATION - SASSE,2023,675,ok,ok,10,1,0,2,0,10,9325.01,0.0,0,0
SENATOR BRIAN SCHATZ,2021,676,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SCHATZ,2021,677,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2022,678,ok,warn,7,1,0,5,0,7,9229.78,0.0,0,0
INTERN COMPENSATION - SCHATZ,2022,679,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR BRIAN SCHATZ,2023,680,ok,fail,96,4,3,5,0,96,1722586.88,0.0,0,0
INTERN COMPENSATION - SCHATZ,2023,684,ok,ok,4,1,0,2,0,4,19061.63,0.0,0,0
SENATOR ERIC SCHMITT,2023,685,ok,warn,218,9,8,6,0,218,578607.52,0.0,0,0
INTERN COMPENSATION - SCHMITT,2023,694,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2021,695,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SCHUMER,2021,696,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2022,697,ok,fail,48,3,2,5,0,48,36909.79,0.0,0,0
INTERN COMPENSATION - SCHUMER,2022,700,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR CHARLES E. SCHUMER,2023,701,ok,fail,230,9,8,6,0,230,2586709.35,0.0,0,0
INTERN COMPENSATION - SCHUMER,2023,710,ok,ok,33,2,1,2,0,33,39499.84,0.0,0,0
SENATOR RICK SCOTT,2021,712,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - R SCOTT,2021,713,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2022,714,ok,warn,90,4,3,5,0,90,245087.44,0.0,0,0
INTERN COMPENSATION - R SCOTT,2022,718,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICK SCOTT,2023,719,ok,warn,338,12,11,5,0,338,2176603.36,0.0,0,0
INTERN COMPENSATION - R SCOTT,2023,731,ok,ok,4,1,0,2,0,4,17463.32,0.0,0,0
SENATOR TIM SCOTT,2021,732,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - T SCOTT,2021,733,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2022,734,ok,warn,34,3,2,3,0,34,9097.59,0.0,0,0
INTERN COMPENSATION - T SCOTT,2022,737,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TIM SCOTT,2023,738,ok,warn,219,10,9,6,0,219,1541871.0,0.0,0,0
INTERN COMPENSATION - T SCOTT,2023,748,ok,ok,10,1,0,2,0,10,32750.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2021,749,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2021,750,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2022,751,ok,warn,23,2,1,4,0,23,42494.85,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2022,753,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR JEANNE SHAHEEN,2023,754,ok,warn,122,7,6,6,0,122,1647385.7,0.0,0,0
INTERN COMPENSATION - SHAHEEN,2023,761,ok,ok,13,1,0,2,0,13,35783.23,0.0,0,0
SENATOR RICHARD C. SHELBY,2021,762,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
INTERN COMPENSATION - SHELBY,2021,763,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2022,764,ok,warn,25,2,1,4,0,25,6603.05,0.0,0,0
INTERN COMPENSATION - SHELBY,2022,766,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR RICHARD C. SHELBY,2023,767,ok,warn,87,4,3,5,0,87,678434.74,0.0,0,0
INTERN COMPENSATION - SHELBY,2023,771,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2021,772,ok,banner_missing,6,1,0,1,0,6,95.91,0.0,0,0
INTERN COMPENSATION - SINEMA,2021,773,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2022,774,ok,warn,75,4,3,3,0,75,48008.65,0.0,0,0
INTERN COMPENSATION - SINEMA,2022,778,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR KYRSTEN SINEMA,2023,779,ok,warn,462,17,16,6,0,462,1814283.57,0.0,0,0
INTERN COMPENSATION - SINEMA,2023,796,ok,ok,8,1,0,2,0,8,26000.0,0.0,0,0
SENATOR TINA SMITH,2021,797,ok,banner_missing,1,1,0,1,0,1,31.62,0.0,0,0
INTERN COMPENSATION - SMITH,2021,798,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2022,799,ok,warn,37,3,2,5,0,37,8739.91,0.0,0,0
INTERN COMPENSATION - SMITH,2022,802,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATOR TINA SMITH,2023,803,ok,warn,245,10,9,5,0,245,1759016.34,0.0,0,0
INTERN COMPENSATION - SMITH,2023,813,ok,ok,19,1,0,2,0,19,34279.2,0.0,0,0
