office,funding_year,account,start_page,label,check_page,expected,actual,status,basis,second_opinion,independent_sum,context
INTERN COMPENSATION - KENNEDY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,37,BANNER NET PAYROLL,37,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KENNEDY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,37,BANNER ORGANIZATION TOTALS,37,0.0,0.0,ok,banner,,,
SENATOR JOHN N. KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,38,TRAVEL AND TRANSPORTATION OF PERSONS,41,10971.51,10971.51,ok,segment,,,
SENATOR JOHN N. KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,38,OTHER CONTRACTUAL SERVICES,41,3631.79,3631.79,ok,segment,,,
SENATOR JOHN N. KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,38,ACQUISITION OF ASSETS,42,1095.96,1095.96,ok,segment,,,
SENATOR JOHN N. KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,38,BANNER NET PAYROLL,38,0.0,0.0,banner_missing,banner,,,
SENATOR JOHN N. KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,38,BANNER ORGANIZATION TOTALS,38,83425.78,15699.26,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,43,BANNER NET PAYROLL,43,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KENNEDY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,43,BANNER ORGANIZATION TOTALS,43,0.0,0.0,ok,banner,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,PERSONNEL COMP. FULL-TIME PERMANENT,45,1666145.23,1666145.23,ok,segment,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,PERSONNEL BENEFITS,45,780.0,0.0,no_records,segment,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,NET PAYROLL EXPENSES,45,1666925.23,1666925.23,ok,block_running_total,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,TRAVEL AND TRANSPORTATION OF PERSONS,66,94499.16,94499.16,ok,segment,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,OTHER CONTRACTUAL SERVICES,66,5522.0,5522.0,ok,segment,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,ACQUISITION OF ASSETS,66,23519.37,23519.37,ok,segment,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,BANNER NET PAYROLL,44,1666925.23,1666925.23,ok,banner,,,
SENATOR JOHN N. KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,44,BANNER ORGANIZATION TOTALS,44,1902746.03,1790465.76,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,67,PERSONNEL COMP. FULL-TIME PERMANENT,67,19149.98,19149.98,ok,segment,,,
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,67,NET PAYROLL EXPENSES,67,19149.98,19149.98,ok,block_running_total,,,
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,67,BANNER NET PAYROLL,67,19149.98,19149.98,ok,banner,,,
INTERN COMPENSATION - KENNEDY,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,67,BANNER ORGANIZATION TOTALS,67,19149.98,19149.98,ok,banner,,,
SENATOR ANGUS KING,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,68,BANNER NET PAYROLL,68,0.0,0.0,banner_missing,banner,,,
SENATOR ANGUS KING,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,68,BANNER ORGANIZATION TOTALS,68,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - KING,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,69,BANNER NET PAYROLL,69,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KING,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,69,BANNER ORGANIZATION TOTALS,69,0.0,0.0,ok,banner,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,PERSONNEL BENEFITS,70,658.07,0.0,no_records,segment,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,NET PAYROLL EXPENSES,70,658.07,658.07,ok,block_running_total,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,TRAVEL AND TRANSPORTATION OF PERSONS,71,3676.58,3676.58,ok,segment,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,OTHER CONTRACTUAL SERVICES,71,1074.12,1074.12,ok,segment,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,BANNER NET PAYROLL,70,658.07,658.07,ok,banner,,,
SENATOR ANGUS KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,70,BANNER ORGANIZATION TOTALS,70,9137.99,5408.77,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,72,BANNER NET PAYROLL,72,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KING,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,72,BANNER ORGANIZATION TOTALS,72,0.0,0.0,ok,banner,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,PERSONNEL COMP. FULL-TIME PERMANENT,74,1689334.12,1689334.12,ok,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,RE-EMPLOYED ANNUITANTS,74,6660.0,0.0,no_records,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,PERSONNEL BENEFITS,74,3833.5,0.0,no_records,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,NET PAYROLL EXPENSES,74,1699827.62,1699827.62,ok,block_running_total,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,TRAVEL AND TRANSPORTATION OF PERSONS,82,48139.11,48139.11,ok,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,OTHER CONTRACTUAL SERVICES,83,1703.64,1703.64,ok,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,ACQUISITION OF ASSETS,83,388.59,388.59,ok,segment,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,BANNER NET PAYROLL,73,1699827.62,1699827.62,ok,banner,,,
SENATOR ANGUS KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,73,BANNER ORGANIZATION TOTALS,73,1794992.02,1750058.96,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,84,PERSONNEL COMP. FULL-TIME PERMANENT,84,24439.46,24439.46,ok,segment,,,
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,84,NET PAYROLL EXPENSES,84,24439.46,24439.46,ok,block_running_total,,,
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,84,BANNER NET PAYROLL,84,24439.46,24439.46,ok,banner,,,
INTERN COMPENSATION - KING,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,84,BANNER ORGANIZATION TOTALS,84,24439.46,24439.46,ok,banner,,,
SENATOR AMY KLOBUCHAR,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,85,BANNER NET PAYROLL,85,7399.52,0.0,banner_missing,banner,,,
SENATOR AMY KLOBUCHAR,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,85,BANNER ORGANIZATION TOTALS,85,7399.52,0.0,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KLOBUCHAR,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,86,BANNER NET PAYROLL,86,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,86,BANNER ORGANIZATION TOTALS,86,0.0,0.0,ok,banner,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,PERSONNEL BENEFITS,87,1117.6,0.0,no_records,segment,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,NET PAYROLL EXPENSES,87,1117.6,1117.6,ok,block_running_total,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,TRAVEL AND TRANSPORTATION OF PERSONS,91,10164.71,10164.71,ok,segment,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,OTHER CONTRACTUAL SERVICES,91,456.23,456.23,ok,segment,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,ACQUISITION OF ASSETS,91,15434.19,15434.19,ok,segment,,,
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,BANNER NET PAYROLL,87,6281.92,1117.6,fail,banner,,,fy_boundary_pattern
SENATOR AMY KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,87,BANNER ORGANIZATION TOTALS,87,38454.33,27172.73,fail,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,92,BANNER NET PAYROLL,92,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,92,BANNER ORGANIZATION TOTALS,92,0.0,0.0,ok,banner,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,PERSONNEL COMP. FULL-TIME PERMANENT,94,1831377.55,1831377.55,ok,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,PERSONNEL BENEFITS,94,3667.42,0.0,no_records,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,NET PAYROLL EXPENSES,94,1835044.97,1835044.97,ok,block_running_total,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,TRAVEL AND TRANSPORTATION OF PERSONS,106,31331.12,31331.12,ok,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,OTHER CONTRACTUAL SERVICES,106,7862.4,7862.4,ok,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,ACQUISITION OF ASSETS,106,8340.04,8340.04,ok,segment,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,BANNER NET PAYROLL,93,1835044.97,1835044.97,ok,banner,,,
SENATOR AMY KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,93,BANNER ORGANIZATION TOTALS,93,1940381.55,1882578.53,warn,banner,,,banner_only_categories
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,107,PERSONNEL COMP. FULL-TIME PERMANENT,107,41484.67,41484.67,ok,segment,,,
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,107,NET PAYROLL EXPENSES,108,41484.67,41484.67,ok,block_running_total,,,
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,107,BANNER NET PAYROLL,107,41484.67,41484.67,ok,banner,,,
INTERN COMPENSATION - KLOBUCHAR,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,107,BANNER ORGANIZATION TOTALS,107,41484.67,41484.67,ok,banner,,,
SENATOR JAMES LANKFORD,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,109,BANNER NET PAYROLL,109,0.0,0.0,banner_missing,banner,,,
SENATOR JAMES LANKFORD,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,109,BANNER ORGANIZATION TOTALS,109,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - LANKFORD,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,110,BANNER NET PAYROLL,110,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LANKFORD,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,110,BANNER ORGANIZATION TOTALS,110,0.0,0.0,ok,banner,,,
SENATOR JAMES LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,111,TRAVEL AND TRANSPORTATION OF PERSONS,114,10696.3,10696.3,ok,segment,,,
SENATOR JAMES LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,111,OTHER CONTRACTUAL SERVICES,114,14.6,14.6,ok,segment,,,
SENATOR JAMES LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,111,ACQUISITION OF ASSETS,114,10515.3,10515.3,ok,segment,,,
SENATOR JAMES LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,111,BANNER NET PAYROLL,111,0.0,0.0,banner_missing,banner,,,
SENATOR JAMES LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,111,BANNER ORGANIZATION TOTALS,111,36206.95,21226.2,warn,banner,,,banner_only_categories
INTERN COMPENSATION - LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,115,BANNER NET PAYROLL,115,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LANKFORD,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,115,BANNER ORGANIZATION TOTALS,115,0.0,0.0,ok,banner,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,PERSONNEL COMP. FULL-TIME PERMANENT,117,1488097.32,1488097.32,ok,segment,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,PERSONNEL BENEFITS,117,801.0,0.0,no_records,segment,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,NET PAYROLL EXPENSES,117,1488898.32,1488898.32,ok,block_running_total,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,TRAVEL AND TRANSPORTATION OF PERSONS,133,54650.44,54650.44,ok,segment,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,OTHER CONTRACTUAL SERVICES,133,1050.0,1050.0,ok,segment,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,ACQUISITION OF ASSETS,133,6314.21,6314.21,ok,segment,,,
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,BANNER NET PAYROLL,116,1444856.65,1488898.32,fail,banner,,,fy_boundary_pattern
SENATOR JAMES LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,116,BANNER ORGANIZATION TOTALS,116,1552589.45,1550912.97,warn,banner,,,captured_bvb_mismatch
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,134,PERSONNEL COMP. FULL-TIME PERMANENT,134,16283.3,16283.3,ok,segment,,,
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,134,NET PAYROLL EXPENSES,134,16283.3,16283.3,ok,block_running_total,,,
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,134,BANNER NET PAYROLL,134,16283.3,16283.3,ok,banner,,,
INTERN COMPENSATION - LANKFORD,2023,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,134,BANNER ORGANIZATION TOTALS,134,16283.3,16283.3,ok,banner,,,
SENATOR PATRICK J. LEAHY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,135,BANNER NET PAYROLL,135,0.0,0.0,banner_missing,banner,,,
SENATOR PATRICK J. LEAHY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,135,BANNER ORGANIZATION TOTALS,135,0.0,0.0,ok,banner,,,
INTERN COMPENSATION - LEAHY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,136,BANNER NET PAYROLL,136,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LEAHY,2021,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,136,BANNER ORGANIZATION TOTALS,136,0.0,0.0,ok,banner,,,
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,PERSONNEL BENEFITS,137,428.65,0.0,no_records,segment,,,
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,NET PAYROLL EXPENSES,137,428.65,428.65,ok,block_running_total,,,
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,TRAVEL AND TRANSPORTATION OF PERSONS,139,23223.57,23223.57,ok,segment,,,
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,OTHER CONTRACTUAL SERVICES,139,136.07,136.07,ok,segment,,,
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,BANNER NET PAYROLL,137,1207.16,428.65,fail,banner,,,fy_boundary_pattern
SENATOR PATRICK J. LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,137,BANNER ORGANIZATION TOTALS,137,32775.09,23788.29,fail,banner,,,
INTERN COMPENSATION - LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,140,BANNER NET PAYROLL,140,0.0,0.0,banner_missing,banner,,,
INTERN COMPENSATION - LEAHY,2022,SENATORS’ OFFICIAL PERSONNEL AND OFFICE EXPENSE ACCOUNT,140,BANNER ORGANIZATION TOTALS,140,0.0,0.0,ok,banner,,,
